t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
25.00,0.0747,13859,0,416216,0.0333,0.0160,0.0456,18993,1,416216,0.0456,0.0000
25.50,0.0875,19214,0,416216,0.0462,0.9870,0.0341,14173,1,416216,0.0341,0.0000
26.00,0.0877,19283,0,416216,0.0463,0.9782,0.0341,14173,1,416216,0.0341,0.0000
26.50,0.0877,19283,0,416216,0.0463,0.9782,0.0471,19584,1,416216,0.0471,0.0000
27.00,0.0877,19283,0,416216,0.0463,0.9782,0.0471,19584,1,416216,0.0471,0.0000
27.50,0.0879,14012,0,416216,0.0337,0.9878,0.0340,14158,1,416216,0.0340,0.0000
28.00,0.0879,14012,0,416216,0.0337,0.9878,0.0342,14228,1,416216,0.0342,0.0000
28.50,0.0880,10759,0,416216,0.0258,0.9825,0.0344,14324,1,416216,0.0344,0.0000
29.00,0.0883,14174,0,416216,0.0341,0.9775,0.0345,14364,1,416216,0.0345,0.0000
29.50,0.0884,14252,0,416216,0.0342,0.9880,0.0347,14431,1,416216,0.0347,0.0000
30.00,0.0884,14252,0,416216,0.0342,0.9880,0.0348,14497,1,416216,0.0348,0.0000
30.50,0.0887,14371,0,416216,0.0345,0.9812,0.0348,14497,1,416216,0.0348,0.0000
31.00,0.0887,14371,0,416216,0.0345,0.9812,0.0351,14629,1,416216,0.0351,0.0000
31.50,0.0887,14371,0,416216,0.0345,0.9812,0.0351,14629,1,416216,0.0351,0.0000
32.00,0.0890,8969,0,416216,0.0215,0.9835,0.0219,9104,1,416216,0.0219,0.0000
32.50,0.0890,8969,0,416216,0.0215,0.9835,0.0220,9148,2,416216,0.0220,0.0000
