t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
24.00,0.1657,4349,0,105000,0.0414,0.5821,0.1071,21632,16,202000,0.1071,0.0000
24.50,0.1775,4678,0,105000,0.0446,0.6958,0.1010,20402,14,202000,0.1010,0.0000
25.00,0.1824,3877,0,105000,0.0369,0.1285,0.1045,21108,15,202000,0.1045,0.0000
25.50,0.1961,4271,0,105000,0.0407,0.5538,0.1083,21886,16,202000,0.1083,0.0000
26.00,0.1969,4628,0,105000,0.0441,0.7286,0.1052,21255,18,202000,0.1052,0.0000
26.50,0.2008,2194,0,105000,0.0209,0.6923,0.1163,23497,21,202000,0.1163,0.0000
27.00,0.2060,1104,0,105000,0.0105,0.0982,0.1217,24588,26,202000,0.1217,0.0000
27.50,0.2175,3840,0,105000,0.0366,0.7026,0.1280,25848,24,202000,0.1280,0.0000
28.00,0.2194,4048,0,105000,0.0386,0.3796,0.1280,25848,24,202000,0.1280,0.0000
28.50,0.2283,2907,0,105000,0.0277,0.2838,0.1306,26388,25,202000,0.1306,0.0000
29.00,0.2347,4519,0,105000,0.0430,0.6605,0.1390,28084,27,202000,0.1390,0.0000
29.50,0.2466,6578,0,105000,0.0626,0.8794,0.1438,29054,28,202000,0.1438,0.0000
30.00,0.2503,5939,0,105000,0.0566,0.7201,0.1507,30449,25,202000,0.1507,0.0000
30.50,0.2533,7386,0,105000,0.0703,0.6913,0.1559,31493,25,202000,0.1559,0.0000
31.00,0.2634,8556,0,105000,0.0815,0.7639,0.1618,32674,25,202000,0.1618,0.0000
31.50,0.2753,7660,0,105000,0.0730,0.5964,0.1690,34135,23,202000,0.1690,0.0000
32.00,0.2768,8373,0,105000,0.0797,0.5299,0.1690,34135,23,202000,0.1690,0.0000
32.50,0.2917,8942,0,105000,0.0852,0.5284,0.1704,34427,21,202000,0.1704,0.0000
33.00,0.2972,10943,0,105000,0.1042,0.7354,0.1707,34486,19,202000,0.1707,0.0000
33.50,0.3022,9150,0,105000,0.0871,0.6000,0.1749,35338,21,202000,0.1749,0.0000
