t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
24.00,0.0411,501,0,105000,0.0048,0.4883,0.0292,5898,4,202000,0.0292,0.0000
24.50,0.0461,587,0,105000,0.0056,0.5236,0.0300,6068,3,202000,0.0300,0.0000
25.00,0.0461,587,0,105000,0.0056,0.5236,0.0307,6202,4,202000,0.0307,0.0000
25.50,0.0461,587,0,105000,0.0056,0.5236,0.0315,6362,4,202000,0.0315,0.0000
26.00,0.0461,587,0,105000,0.0056,0.5236,0.0323,6522,4,202000,0.0323,0.0000
26.50,0.0512,36,0,105000,0.0003,0.6207,0.0331,6682,4,202000,0.0331,0.0000
27.00,0.0514,1706,0,105000,0.0162,0.7616,0.0343,6930,4,202000,0.0343,0.0000
27.50,0.0514,1706,0,105000,0.0162,0.7616,0.0360,7282,5,202000,0.0360,0.0000
28.00,0.0564,1621,0,105000,0.0154,0.7543,0.0370,7469,4,202000,0.0370,0.0000
28.50,0.0564,1621,0,105000,0.0154,0.7543,0.0379,7647,5,202000,0.0379,0.0000
29.00,0.0616,36,0,105000,0.0003,0.7059,0.0395,7981,7,202000,0.0395,0.0000
29.50,0.0616,36,0,105000,0.0003,0.7059,0.0409,8261,7,202000,0.0409,0.0000
30.00,0.0664,1633,0,105000,0.0156,0.0830,0.0345,6978,6,202000,0.0345,0.0000
30.50,0.0664,1633,0,105000,0.0156,0.0830,0.0372,7523,4,202000,0.0372,0.0000
31.00,0.0664,1633,0,105000,0.0156,0.0830,0.0380,7683,4,202000,0.0380,0.0000
31.50,0.0664,1633,0,105000,0.0156,0.0830,0.0392,7914,6,202000,0.0392,0.0000
32.00,0.0664,1633,0,105000,0.0156,0.0830,0.0404,8154,6,202000,0.0404,0.0000
32.50,0.0664,1633,0,105000,0.0156,0.0830,0.0427,8634,6,202000,0.0427,0.0000
33.01,0.0762,2638,0,105000,0.0251,0.8072,0.0303,6128,5,202000,0.0303,0.0000
33.51,0.0762,2638,0,105000,0.0251,0.8072,0.0449,9070,5,202000,0.0449,0.0000
34.01,0.0762,2638,0,105000,0.0251,0.8072,0.0459,9280,6,202000,0.0459,0.0000
34.51,0.0878,2844,0,105000,0.0271,0.0893,0.0478,9662,5,202000,0.0478,0.0000
35.01,0.0878,2844,0,105000,0.0271,0.0893,0.0487,9847,4,202000,0.0487,0.0000
35.51,0.0878,2844,0,105000,0.0271,0.0893,0.0497,10049,6,202000,0.0497,0.0000
36.01,0.0878,2844,0,105000,0.0271,0.0893,0.0509,10289,6,202000,0.0509,0.0000
36.51,0.0878,2844,0,105000,0.0271,0.0893,0.0418,8438,5,202000,0.0418,0.0000
37.01,0.0927,699,0,105000,0.0067,0.4489,0.0428,8638,5,202000,0.0428,0.0000
37.51,0.0927,699,0,105000,0.0067,0.4489,0.0453,9145,4,202000,0.0453,0.0000
38.01,0.0927,699,0,105000,0.0067,0.4489,0.0319,6438,4,202000,0.0319,0.0000
38.51,0.0927,699,0,105000,0.0067,0.4489,0.0327,6598,4,202000,0.0327,0.0000
39.01,0.1009,36,0,105000,0.0003,0.5714,0.0339,6851,5,202000,0.0339,0.0000
39.51,0.1011,434,0,105000,0.0041,0.4497,0.0349,7055,4,202000,0.0349,0.0000
40.01,0.1011,434,0,105000,0.0041,0.4497,0.0195,3929,4,202000,0.0195,0.0000
40.51,0.1062,571,0,105000,0.0054,0.5351,0.0152,3061,4,202000,0.0152,0.0000
41.01,0.1062,571,0,105000,0.0054,0.5351,0.0210,4251,4,202000,0.0210,0.0000
41.51,0.1062,571,0,105000,0.0054,0.5351,0.0218,4411,4,202000,0.0218,0.0000
42.01,0.1062,571,0,105000,0.0054,0.5351,0.0226,4571,4,202000,0.0226,0.0000
42.51,0.1062,571,0,105000,0.0054,0.5351,0.0242,4891,4,202000,0.0242,0.0000
43.01,0.1062,571,0,105000,0.0054,0.5351,0.0250,5051,4,202000,0.0250,0.0000
43.51,0.1062,571,0,105000,0.0054,0.5351,0.0154,3107,3,202000,0.0154,0.0000
44.01,0.1062,571,0,105000,0.0054,0.5351,0.0160,3227,3,202000,0.0160,0.0000
44.51,0.1109,63,0,105000,0.0006,0.1075,0.0166,3347,3,202000,0.0166,0.0000
45.01,0.1109,63,0,105000,0.0006,0.1075,0.0171,3445,3,202000,0.0171,0.0000
45.51,0.1159,965,0,105000,0.0092,0.6459,0.0176,3565,3,202000,0.0176,0.0000
46.01,0.1209,1067,0,105000,0.0102,0.6831,0.0188,3789,2,202000,0.0188,0.0000
46.51,0.1209,1067,0,105000,0.0102,0.6831,0.0192,3869,2,202000,0.0192,0.0000
47.01,0.1209,1067,0,105000,0.0102,0.6831,0.0197,3989,3,202000,0.0197,0.0000
47.51,0.1209,1067,0,105000,0.0102,0.6831,0.0203,4109,3,202000,0.0203,0.0000
48.01,0.1256,36,0,105000,0.0003,0.4865,0.0213,4305,4,202000,0.0213,0.0000
48.51,0.1260,36,0,105000,0.0003,0.3495,0.0221,4465,4,202000,0.0221,0.0000
49.01,0.1260,36,0,105000,0.0003,0.3495,0.0235,4744,5,202000,0.0235,0.0000
49.51,0.1266,37,0,105000,0.0004,0.7872,0.0245,4944,5,202000,0.0245,0.0000
50.01,0.1267,1562,0,105000,0.0149,0.8393,0.0268,5412,5,202000,0.0268,0.0000
50.51,0.1296,586,0,105000,0.0056,0.5214,0.0280,5660,5,202000,0.0280,0.0000
51.01,0.1347,1125,0,105000,0.0107,0.7551,0.0294,5937,7,202000,0.0294,0.0000
51.51,0.1348,1494,0,105000,0.0142,0.7392,0.0308,6217,7,202000,0.0308,0.0000
52.01,0.1348,1494,0,105000,0.0142,0.7392,0.0321,6482,6,202000,0.0321,0.0000
52.51,0.1348,1494,0,105000,0.0142,0.7392,0.0334,6743,7,202000,0.0334,0.0000
53.01,0.1348,1494,0,105000,0.0142,0.7392,0.0348,7023,7,202000,0.0348,0.0000
53.51,0.1348,1494,0,105000,0.0142,0.7392,0.0362,7303,7,202000,0.0362,0.0000
54.01,0.1504,2484,0,105000,0.0237,0.8390,0.0377,7608,6,202000,0.0377,0.0000
54.51,0.1504,2484,0,105000,0.0237,0.8390,0.0393,7929,5,202000,0.0393,0.0000
55.01,0.1538,2228,0,105000,0.0212,0.0925,0.0414,8364,6,202000,0.0414,0.0000
55.51,0.1581,36,0,105000,0.0003,0.7347,0.0431,8712,8,202000,0.0431,0.0000
56.01,0.1583,49,0,105000,0.0005,0.4804,0.0448,9044,8,202000,0.0448,0.0000
56.51,0.1588,102,0,105000,0.0010,0.6182,0.0464,9376,7,202000,0.0464,0.0000
57.01,0.1646,1683,0,105000,0.0160,0.0730,0.0485,9791,6,202000,0.0485,0.0000
57.51,0.1751,3142,0,105000,0.0299,0.0000,0.0362,7309,5,202000,0.0362,0.0000
58.01,0.1751,3142,0,105000,0.0299,0.0000,0.0496,10025,6,202000,0.0496,0.0000
58.51,0.1751,3142,0,105000,0.0299,0.0000,0.0509,10284,7,202000,0.0509,0.0000
59.01,0.1751,3142,0,105000,0.0299,0.0000,0.0523,10564,7,202000,0.0523,0.0000
59.51,0.1751,36,0,105000,0.0003,0.8182,0.0537,10844,7,202000,0.0537,0.0000
60.01,0.1752,621,0,105000,0.0059,0.5344,0.0555,11203,8,202000,0.0555,0.0000
60.51,0.1804,659,0,105000,0.0063,0.5533,0.0571,11525,7,202000,0.0571,0.0000
61.01,0.1854,508,0,105000,0.0048,0.4838,0.0586,11833,7,202000,0.0586,0.0000
61.51,0.1906,1050,0,105000,0.0100,0.6792,0.0466,9411,6,202000,0.0466,0.0000
62.01,0.1907,37,0,105000,0.0004,0.6167,0.0497,10046,8,202000,0.0497,0.0000
62.51,0.1959,1211,0,105000,0.0115,0.1791,0.0531,10726,7,202000,0.0531,0.0000
63.01,0.1959,1211,0,105000,0.0115,0.1791,0.0546,11020,9,202000,0.0546,0.0000
63.51,0.1959,1211,0,105000,0.0115,0.1791,0.0455,9193,8,202000,0.0455,0.0000
64.01,0.1959,1211,0,105000,0.0115,0.1791,0.0471,9513,8,202000,0.0471,0.0000
64.51,0.1959,1211,0,105000,0.0115,0.1791,0.0336,6787,7,202000,0.0336,0.0000
65.01,0.1959,1211,0,105000,0.0115,0.1791,0.0350,7067,7,202000,0.0350,0.0000
65.51,0.2032,1162,0,105000,0.0111,0.7142,0.0364,7348,6,202000,0.0364,0.0000
66.01,0.2076,1627,0,105000,0.0155,0.0945,0.0377,7614,6,202000,0.0377,0.0000
66.51,0.2076,1627,0,105000,0.0155,0.0945,0.0409,8266,8,202000,0.0409,0.0000
67.01,0.2109,1191,0,105000,0.0113,0.6969,0.0425,8586,8,202000,0.0425,0.0000
67.51,0.2158,1050,0,105000,0.0100,0.6641,0.0440,8880,7,202000,0.0440,0.0000
68.01,0.2209,60,0,105000,0.0006,0.1010,0.0471,9513,7,202000,0.0471,0.0000
68.51,0.2260,1194,0,105000,0.0114,0.7032,0.0485,9807,8,202000,0.0485,0.0000
69.01,0.2308,1958,0,105000,0.0186,0.3627,0.0500,10097,6,202000,0.0500,0.0000
69.51,0.2308,1958,0,105000,0.0186,0.3627,0.0513,10367,8,202000,0.0513,0.0000
70.01,0.2308,1958,0,105000,0.0186,0.3627,0.0529,10687,8,202000,0.0529,0.0000
70.51,0.2308,1958,0,105000,0.0186,0.3627,0.0545,11007,8,202000,0.0545,0.0000
71.01,0.2308,1958,0,105000,0.0186,0.3627,0.0561,11327,8,202000,0.0561,0.0000
71.51,0.2407,1864,0,105000,0.0178,0.7961,0.0577,11647,8,202000,0.0577,0.0000
72.01,0.2481,2538,0,105000,0.0242,0.4182,0.0591,11941,6,202000,0.0591,0.0000
72.51,0.2481,2538,0,105000,0.0242,0.4182,0.0610,12317,7,202000,0.0610,0.0000
73.01,0.2481,2538,0,105000,0.0242,0.4182,0.0624,12597,7,202000,0.0624,0.0000
73.51,0.2531,1709,0,105000,0.0163,0.7456,0.0644,13002,8,202000,0.0644,0.0000
74.01,0.2587,1581,0,105000,0.0151,0.7500,0.0660,13322,8,202000,0.0660,0.0000
74.51,0.2683,4810,0,105000,0.0458,0.5299,0.0676,13660,8,202000,0.0676,0.0000
75.01,0.2733,5337,0,105000,0.0508,0.5806,0.0709,14325,7,202000,0.0709,0.0000
75.51,0.2733,5337,0,105000,0.0508,0.5806,0.0727,14695,10,202000,0.0727,0.0000
76.01,0.2736,62,0,105000,0.0006,0.4960,0.0749,15123,10,202000,0.0749,0.0000
76.51,0.2736,62,0,105000,0.0006,0.4960,0.0768,15523,10,202000,0.0768,0.0000
77.01,0.2742,125,0,105000,0.0012,0.5605,0.0789,15939,10,202000,0.0789,0.0000
77.51,0.2742,125,0,105000,0.0012,0.5605,0.0809,16339,10,202000,0.0809,0.0000
78.01,0.2753,1045,0,105000,0.0100,0.6678,0.0753,15212,9,202000,0.0753,0.0000
78.51,0.2855,4282,0,105000,0.0408,0.8627,0.0775,15662,7,202000,0.0775,0.0000
79.01,0.2855,4282,0,105000,0.0408,0.8627,0.0659,13316,8,202000,0.0659,0.0000
79.51,0.2939,4124,0,105000,0.0393,0.4890,0.0676,13655,7,202000,0.0676,0.0000
80.01,0.2961,2292,0,105000,0.0218,0.8102,0.0692,13971,9,202000,0.0692,0.0000
80.51,0.2961,2292,0,105000,0.0218,0.8102,0.0709,14317,8,202000,0.0709,0.0000
81.01,0.3012,2108,0,105000,0.0201,0.8009,0.0726,14658,9,202000,0.0726,0.0000
81.51,0.3062,3717,0,105000,0.0354,0.6729,0.0742,14994,8,202000,0.0742,0.0000
82.01,0.3114,2086,0,105000,0.0199,0.7026,0.0759,15336,7,202000,0.0759,0.0000
82.51,0.3132,649,0,105000,0.0062,0.9311,0.0774,15639,9,202000,0.0774,0.0000
83.01,0.3132,649,0,105000,0.0062,0.9311,0.0793,16016,9,202000,0.0793,0.0000
83.51,0.3137,56,0,105000,0.0005,0.1059,0.0773,15623,8,202000,0.0773,0.0000
84.01,0.3137,56,0,105000,0.0005,0.1059,0.0789,15936,8,202000,0.0789,0.0000
84.51,0.3137,56,0,105000,0.0005,0.1059,0.0659,13305,7,202000,0.0659,0.0000
85.01,0.3233,2670,0,105000,0.0254,0.4597,0.0572,11546,7,202000,0.0572,0.0000
85.51,0.3233,2670,0,105000,0.0254,0.4597,0.0696,14068,5,202000,0.0696,0.0000
86.01,0.3304,1445,0,105000,0.0138,0.7331,0.0707,14276,6,202000,0.0707,0.0000
86.51,0.3304,1445,0,105000,0.0138,0.7331,0.0556,11241,5,202000,0.0556,0.0000
87.01,0.3304,1445,0,105000,0.0138,0.7331,0.0479,9670,5,202000,0.0479,0.0000
87.51,0.3304,1445,0,105000,0.0138,0.7331,0.0489,9870,5,202000,0.0489,0.0000
88.01,0.3304,1445,0,105000,0.0138,0.7331,0.0342,6914,4,202000,0.0342,0.0000
88.51,0.3356,1666,0,105000,0.0159,0.7549,0.0354,7160,4,202000,0.0354,0.0000
89.01,0.3450,992,0,105000,0.0094,0.3701,0.0362,7313,3,202000,0.0362,0.0000
89.51,0.3450,992,0,105000,0.0094,0.3701,0.0371,7499,5,202000,0.0371,0.0000
90.01,0.3459,154,0,105000,0.0015,0.7032,0.0382,7707,4,202000,0.0382,0.0000
90.51,0.3459,154,0,105000,0.0015,0.7032,0.0391,7906,5,202000,0.0391,0.0000
91.01,0.3459,154,0,105000,0.0015,0.7032,0.0401,8106,5,202000,0.0401,0.0000
91.51,0.3459,154,0,105000,0.0015,0.7032,0.0394,7968,4,202000,0.0394,0.0000
92.01,0.3465,1388,0,105000,0.0132,0.6367,0.0292,5894,2,202000,0.0292,0.0000
92.51,0.3541,971,0,105000,0.0092,0.7556,0.0297,6002,2,202000,0.0297,0.0000
93.01,0.3541,971,0,105000,0.0092,0.7556,0.0302,6095,3,202000,0.0302,0.0000
93.51,0.3541,971,0,105000,0.0092,0.7556,0.0308,6215,3,202000,0.0308,0.0000
94.01,0.3570,36,0,105000,0.0003,0.7059,0.0317,6403,4,202000,0.0317,0.0000
94.51,0.3570,36,0,105000,0.0003,0.7059,0.0325,6563,4,202000,0.0325,0.0000
95.01,0.3572,2207,0,105000,0.0210,0.8064,0.0334,6737,3,202000,0.0334,0.0000
95.51,0.3572,2207,0,105000,0.0210,0.8064,0.0339,6857,3,202000,0.0339,0.0000
96.01,0.3572,2207,0,105000,0.0210,0.8064,0.0347,7000,4,202000,0.0347,0.0000
96.51,0.3572,2207,0,105000,0.0210,0.8064,0.0362,7320,4,202000,0.0362,0.0000
97.01,0.3622,1285,0,105000,0.0122,0.7807,0.0370,7468,3,202000,0.0370,0.0000
97.51,0.3657,51,0,105000,0.0005,0.1356,0.0377,7622,4,202000,0.0377,0.0000
98.01,0.3657,51,0,105000,0.0005,0.1356,0.0385,7782,4,202000,0.0385,0.0000
98.51,0.3688,2180,0,105000,0.0208,0.7520,0.0402,8127,3,202000,0.0402,0.0000
99.01,0.3688,2180,0,105000,0.0208,0.7520,0.0408,8247,3,202000,0.0408,0.0000
99.51,0.3688,2180,0,105000,0.0208,0.7520,0.0416,8401,4,202000,0.0416,0.0000
100.01,0.3688,2180,0,105000,0.0208,0.7520,0.0424,8561,4,202000,0.0424,0.0000
100.51,0.3688,2180,0,105000,0.0208,0.7520,0.0432,8721,4,202000,0.0432,0.0000
101.01,0.3688,2180,0,105000,0.0208,0.7520,0.0440,8881,4,202000,0.0440,0.0000
101.51,0.3688,2180,0,105000,0.0208,0.7520,0.0192,3878,2,202000,0.0192,0.0000
102.01,0.3688,2180,0,105000,0.0208,0.7520,0.0196,3958,2,202000,0.0196,0.0000
102.52,0.3688,2180,0,105000,0.0208,0.7520,0.0200,4038,2,202000,0.0200,0.0000
103.02,0.3688,2180,0,105000,0.0208,0.7520,0.0204,4118,2,202000,0.0204,0.0000
103.52,0.3756,376,0,105000,0.0036,0.4146,0.0208,4200,1,202000,0.0208,0.0000
104.02,0.3756,376,0,105000,0.0036,0.4146,0.0211,4261,2,202000,0.0211,0.0000
104.52,0.3807,36,0,105000,0.0003,0.0795,0.0237,4794,2,202000,0.0237,0.0000
105.02,0.3807,36,0,105000,0.0003,0.0795,0.0074,1486,2,202000,0.0074,0.0000
105.52,0.3807,36,0,105000,0.0003,0.0795,0.0081,1646,2,202000,0.0081,0.0000
106.02,0.3807,36,0,105000,0.0003,0.0795,0.0085,1726,2,202000,0.0085,0.0000
106.52,0.3807,36,0,105000,0.0003,0.0795,0.0089,1806,2,202000,0.0089,0.0000
107.02,0.3807,36,0,105000,0.0003,0.0795,0.0093,1886,2,202000,0.0093,0.0000
107.52,0.3807,36,0,105000,0.0003,0.0795,0.0097,1966,2,202000,0.0097,0.0000
108.02,0.3846,907,0,105000,0.0086,0.6918,0.0101,2046,2,202000,0.0101,0.0000
108.52,0.3846,907,0,105000,0.0086,0.6918,0.0108,2180,2,202000,0.0108,0.0000
109.02,0.3846,907,0,105000,0.0086,0.6918,0.0112,2260,2,202000,0.0112,0.0000
109.52,0.3846,907,0,105000,0.0086,0.6918,0.0116,2340,2,202000,0.0116,0.0000
110.02,0.3885,453,0,105000,0.0043,0.4476,0.0120,2420,2,202000,0.0120,0.0000
110.52,0.3938,36,0,105000,0.0003,0.2069,0.0124,2514,1,202000,0.0124,0.0000
111.02,0.3938,36,0,105000,0.0003,0.2069,0.0137,2772,3,202000,0.0137,0.0000
111.52,0.3938,36,0,105000,0.0003,0.2069,0.0143,2892,3,202000,0.0143,0.0000
112.02,0.3938,36,0,105000,0.0003,0.2069,0.0155,3132,3,202000,0.0155,0.0000
112.52,0.3938,36,0,105000,0.0003,0.2069,0.0161,3252,3,202000,0.0161,0.0000
113.02,0.3938,36,0,105000,0.0003,0.2069,0.0167,3372,3,202000,0.0167,0.0000
113.52,0.3951,1012,0,105000,0.0096,0.6756,0.0173,3492,3,202000,0.0173,0.0000
114.02,0.3998,2773,0,105000,0.0264,0.7188,0.0187,3785,1,202000,0.0187,0.0000
114.52,0.3998,2773,0,105000,0.0264,0.7188,0.0190,3834,2,202000,0.0190,0.0000
115.02,0.4046,174,0,105000,0.0017,0.2589,0.0195,3937,3,202000,0.0195,0.0000
115.52,0.4046,174,0,105000,0.0017,0.2589,0.0210,4245,3,202000,0.0210,0.0000
116.02,0.4046,174,0,105000,0.0017,0.2589,0.0216,4365,3,202000,0.0216,0.0000
116.52,0.4046,174,0,105000,0.0017,0.2589,0.0222,4485,3,202000,0.0222,0.0000
117.02,0.4046,174,0,105000,0.0017,0.2589,0.0228,4605,3,202000,0.0228,0.0000
117.52,0.4094,0,0,105000,0.0000,0.0000,0.0234,4725,3,202000,0.0234,0.0000
118.02,0.4094,672,0,105000,0.0064,0.6928,0.0240,4845,3,202000,0.0240,0.0000
118.52,0.4094,672,0,105000,0.0064,0.6928,0.0248,5004,2,202000,0.0248,0.0000
119.02,0.4122,1498,0,105000,0.0143,0.7013,0.0265,5348,2,202000,0.0265,0.0000
119.52,0.4122,1498,0,105000,0.0143,0.7013,0.0274,5537,3,202000,0.0274,0.0000
120.02,0.4183,1824,0,105000,0.0174,0.7772,0.0280,5657,3,202000,0.0280,0.0000
120.52,0.4183,1824,0,105000,0.0174,0.7772,0.0285,5757,2,202000,0.0285,0.0000
121.02,0.4183,1824,0,105000,0.0174,0.7772,0.0290,5856,3,202000,0.0290,0.0000
121.52,0.4233,970,0,105000,0.0092,0.7578,0.0298,6011,2,202000,0.0298,0.0000
122.02,0.4233,970,0,105000,0.0092,0.7578,0.0303,6118,3,202000,0.0303,0.0000
122.52,0.4233,970,0,105000,0.0092,0.7578,0.0309,6238,3,202000,0.0309,0.0000
123.02,0.4262,36,0,105000,0.0003,0.1622,0.0315,6358,3,202000,0.0315,0.0000
123.52,0.4262,36,0,105000,0.0003,0.1622,0.0339,6856,4,202000,0.0339,0.0000
124.02,0.4262,36,0,105000,0.0003,0.1622,0.0347,7016,4,202000,0.0347,0.0000
124.52,0.4280,36,0,105000,0.0003,0.7347,0.0358,7236,5,202000,0.0358,0.0000
125.02,0.4281,2136,0,105000,0.0203,0.7742,0.0368,7436,5,202000,0.0368,0.0000
125.52,0.4341,2945,0,105000,0.0280,0.5057,0.0301,6083,3,202000,0.0301,0.0000
126.02,0.4341,2945,0,105000,0.0280,0.5057,0.0307,6193,4,202000,0.0307,0.0000
126.52,0.4341,2945,0,105000,0.0280,0.5057,0.0315,6353,4,202000,0.0315,0.0000
127.02,0.4341,2945,0,105000,0.0280,0.5057,0.0180,3627,3,202000,0.0180,0.0000
127.52,0.4341,2945,0,105000,0.0280,0.5057,0.0185,3747,3,202000,0.0185,0.0000
128.02,0.4341,2945,0,105000,0.0280,0.5057,0.0197,3987,3,202000,0.0197,0.0000
128.52,0.4361,439,0,105000,0.0042,0.6437,0.0203,4108,2,202000,0.0203,0.0000
129.02,0.4361,439,0,105000,0.0042,0.6437,0.0209,4218,3,202000,0.0209,0.0000
129.52,0.4384,49,0,105000,0.0005,0.0998,0.0214,4329,2,202000,0.0214,0.0000
130.02,0.4384,49,0,105000,0.0005,0.0998,0.0220,4448,3,202000,0.0220,0.0000
130.52,0.4384,49,0,105000,0.0005,0.0998,0.0226,4568,3,202000,0.0226,0.0000
131.02,0.4384,49,0,105000,0.0005,0.0998,0.0232,4688,3,202000,0.0232,0.0000
131.52,0.4384,49,0,105000,0.0005,0.0998,0.0238,4808,3,202000,0.0238,0.0000
132.02,0.4384,49,0,105000,0.0005,0.0998,0.0036,730,1,202000,0.0036,0.0000
132.52,0.4384,49,0,105000,0.0005,0.0998,0.0038,770,1,202000,0.0038,0.0000
133.02,0.4384,49,0,105000,0.0005,0.0998,0.0040,810,1,202000,0.0040,0.0000
133.52,0.4384,49,0,105000,0.0005,0.0998,0.0042,850,1,202000,0.0042,0.0000
134.02,0.4384,49,0,105000,0.0005,0.0998,0.0044,890,1,202000,0.0044,0.0000
134.52,0.4384,49,0,105000,0.0005,0.0998,0.0046,930,1,202000,0.0046,0.0000
135.02,0.4428,491,0,105000,0.0047,0.4809,0.0055,1113,1,202000,0.0055,0.0000
135.52,0.4428,491,0,105000,0.0047,0.4809,0.0058,1162,2,202000,0.0058,0.0000
136.02,0.4428,491,0,105000,0.0047,0.4809,0.0061,1242,2,202000,0.0061,0.0000
136.52,0.4428,491,0,105000,0.0047,0.4809,0.0065,1322,2,202000,0.0065,0.0000
137.02,0.4428,491,0,105000,0.0047,0.4809,0.0069,1402,2,202000,0.0069,0.0000
137.52,0.4428,491,0,105000,0.0047,0.4809,0.0073,1482,2,202000,0.0073,0.0000
138.02,0.4428,491,0,105000,0.0047,0.4809,0.0081,1642,2,202000,0.0081,0.0000
138.52,0.4428,491,0,105000,0.0047,0.4809,0.0085,1722,2,202000,0.0085,0.0000
139.02,0.4428,491,0,105000,0.0047,0.4809,0.0089,1802,2,202000,0.0089,0.0000
139.52,0.4428,491,0,105000,0.0047,0.4809,0.0093,1882,2,202000,0.0093,0.0000
140.02,0.4479,55,0,105000,0.0005,0.0970,0.0097,1962,2,202000,0.0097,0.0000
