t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
23.50,0.0750,2688,0,105000,0.0256,0.7307,0.0748,11682,10,156229,0.0748,0.0000
24.00,0.0785,63,0,105000,0.0006,0.1075,0.0673,10519,9,156229,0.0673,0.0000
24.50,0.0785,63,0,105000,0.0006,0.1075,0.0696,10867,9,156229,0.0696,0.0000
25.00,0.0938,1633,0,105000,0.0156,0.1551,0.0719,11227,9,156229,0.0719,0.0000
25.50,0.0991,2195,0,105000,0.0209,0.7872,0.0610,9528,5,156229,0.0610,0.0000
26.00,0.0991,2195,0,105000,0.0209,0.7872,0.0631,9854,9,156229,0.0631,0.0000
26.50,0.0992,37,0,105000,0.0004,0.7551,0.0546,8526,8,156229,0.0546,0.0000
27.00,0.0993,576,0,105000,0.0055,0.5358,0.0571,8922,8,156229,0.0571,0.0000
27.50,0.1041,1621,0,105000,0.0154,0.7543,0.0592,9256,9,156229,0.0592,0.0000
28.00,0.1142,2262,0,105000,0.0215,0.7347,0.0615,9610,7,156229,0.0615,0.0000
28.50,0.1144,49,0,105000,0.0005,0.4804,0.0638,9968,8,156229,0.0638,0.0000
29.00,0.1144,49,0,105000,0.0005,0.4804,0.0669,10456,10,156229,0.0669,0.0000
29.50,0.1149,102,0,105000,0.0010,0.6182,0.0726,11345,11,156229,0.0726,0.0000
30.01,0.1155,36,0,105000,0.0003,0.6792,0.0744,11629,11,156229,0.0744,0.0000
30.51,0.1156,586,0,105000,0.0056,0.5214,0.0773,12083,10,156229,0.0773,0.0000
31.01,0.1231,47,0,105000,0.0004,0.0925,0.0811,12663,10,156229,0.0811,0.0000
31.51,0.1325,1513,0,105000,0.0144,0.0945,0.0866,13533,10,156229,0.0866,0.0000
32.01,0.1410,2135,0,105000,0.0203,0.5547,0.0896,13993,11,156229,0.0896,0.0000
32.51,0.1464,49,0,105000,0.0005,0.0730,0.0939,14668,13,156229,0.0939,0.0000
33.01,0.1464,49,0,105000,0.0005,0.0730,0.0974,15212,14,156229,0.0974,0.0000
33.51,0.1524,1075,0,105000,0.0102,0.6719,0.1009,15763,13,156229,0.1009,0.0000
34.01,0.1524,1075,0,105000,0.0102,0.6719,0.1044,16312,14,156229,0.1044,0.0000
34.51,0.1688,5579,0,105000,0.0531,0.8087,0.1044,16312,14,156229,0.1044,0.0000
35.01,0.1688,5579,0,105000,0.0531,0.8087,0.1090,17023,11,156229,0.1090,0.0000
35.51,0.1739,2797,0,105000,0.0266,0.5806,0.1157,18071,15,156229,0.1157,0.0000
36.01,0.1741,62,0,105000,0.0006,0.4960,0.1197,18702,15,156229,0.1197,0.0000
36.51,0.1741,62,0,105000,0.0006,0.4960,0.1197,18702,15,156229,0.1197,0.0000
37.01,0.1756,1197,0,105000,0.0114,0.7605,0.1235,19302,15,156229,0.1235,0.0000
37.51,0.1844,3468,0,105000,0.0330,0.3645,0.1275,19923,14,156229,0.1275,0.0000
38.01,0.1989,5679,0,105000,0.0541,0.5615,0.1246,19460,13,156229,0.1246,0.0000
38.51,0.2140,8238,0,105000,0.0785,0.6859,0.1349,21082,11,156229,0.1349,0.0000
39.01,0.2226,8174,0,105000,0.0778,0.1223,0.1177,18392,7,156229,0.1177,0.0000
39.51,0.2279,6178,0,105000,0.0588,0.4890,0.1199,18731,7,156229,0.1199,0.0000
40.01,0.2279,6178,0,105000,0.0588,0.4890,0.1223,19101,8,156229,0.1223,0.0000
40.51,0.2303,1954,0,105000,0.0186,0.6491,0.1251,19550,11,156229,0.1251,0.0000
41.01,0.2327,1035,0,105000,0.0099,0.7059,0.1290,20156,16,156229,0.1290,0.0000
41.51,0.2328,57,0,105000,0.0005,0.3701,0.1335,20856,17,156229,0.1335,0.0000
42.01,0.2387,1084,0,105000,0.0103,0.0795,0.1170,18276,15,156229,0.1170,0.0000
42.51,0.2433,36,0,105000,0.0003,0.2069,0.1251,19538,17,156229,0.1251,0.0000
43.01,0.2446,456,0,105000,0.0043,0.6983,0.1257,19642,18,156229,0.1257,0.0000
43.51,0.2446,456,0,105000,0.0043,0.6983,0.1344,20999,18,156229,0.1344,0.0000
44.01,0.2446,456,0,105000,0.0043,0.6983,0.1344,20999,18,156229,0.1344,0.0000
44.51,0.2465,1574,0,105000,0.0150,0.7297,0.1390,21719,18,156229,0.1390,0.0000
45.01,0.2520,2774,0,105000,0.0264,0.8102,0.1415,22111,16,156229,0.1415,0.0000
45.51,0.2535,51,0,105000,0.0005,0.1356,0.1317,20574,15,156229,0.1317,0.0000
46.01,0.2610,4646,0,105000,0.0442,0.6887,0.1360,21253,14,156229,0.1360,0.0000
46.51,0.2774,9896,0,105000,0.0942,0.8099,0.1339,20913,11,156229,0.1339,0.0000
47.01,0.2818,8479,0,105000,0.0808,0.5295,0.1381,21568,11,156229,0.1381,0.0000
47.51,0.2963,8427,0,105000,0.0803,0.4597,0.1325,20699,11,156229,0.1325,0.0000
48.01,0.3034,9197,0,105000,0.0876,0.0952,0.1456,22744,8,156229,0.1456,0.0000
48.51,0.3085,8433,0,105000,0.0803,0.6605,0.1481,23134,9,156229,0.1481,0.0000
49.01,0.3136,3888,0,105000,0.0370,0.4476,0.1508,23557,12,156229,0.1508,0.0000
49.51,0.3136,3888,0,105000,0.0370,0.4476,0.1438,22470,12,156229,0.1438,0.0000
50.01,0.3136,3888,0,105000,0.0370,0.4476,0.1473,23018,15,156229,0.1473,0.0000
50.51,0.3189,36,0,105000,0.0003,0.7347,0.1512,23618,15,156229,0.1512,0.0000
51.01,0.3211,36,0,105000,0.0003,0.6545,0.1556,24307,16,156229,0.1556,0.0000
51.51,0.3211,36,0,105000,0.0003,0.6545,0.1602,25030,17,156229,0.1602,0.0000
52.01,0.3264,3290,0,105000,0.0313,0.6716,0.1650,25779,15,156229,0.1650,0.0000
52.51,0.3293,3939,0,105000,0.0375,0.4159,0.1650,25779,15,156229,0.1650,0.0000
53.01,0.3343,6110,0,105000,0.0582,0.7835,0.1688,26376,14,156229,0.1688,0.0000
53.51,0.3343,6110,0,105000,0.0582,0.7835,0.1729,27014,16,156229,0.1729,0.0000
54.01,0.3438,2511,0,105000,0.0239,0.6437,0.1445,22574,16,156229,0.1445,0.0000
54.51,0.3438,2511,0,105000,0.0239,0.6437,0.1617,25267,14,156229,0.1617,0.0000
55.01,0.3461,1012,0,105000,0.0096,0.6361,0.1487,23233,15,156229,0.1487,0.0000
55.51,0.3516,1120,0,105000,0.0107,0.6727,0.1347,21049,13,156229,0.1347,0.0000
56.01,0.3704,4973,0,105000,0.0474,0.7522,0.1259,19663,12,156229,0.1259,0.0000
56.51,0.3830,8132,0,105000,0.0774,0.7546,0.1439,22488,9,156229,0.1439,0.0000
57.01,0.3859,8610,0,105000,0.0820,0.8673,0.1467,22925,9,156229,0.1467,0.0000
57.51,0.3935,6316,0,105000,0.0602,0.0000,0.1365,21328,9,156229,0.1365,0.0000
58.01,0.3935,6316,0,105000,0.0602,0.0000,0.1391,21738,11,156229,0.1391,0.0000
58.51,0.3937,904,0,105000,0.0086,0.6807,0.1359,21228,12,156229,0.1359,0.0000
59.01,0.3997,526,0,105000,0.0050,0.8840,0.1366,21346,14,156229,0.1366,0.0000
59.51,0.3997,526,0,105000,0.0050,0.8840,0.1236,19313,14,156229,0.1236,0.0000
60.01,0.3997,526,0,105000,0.0050,0.8840,0.1272,19873,14,156229,0.1272,0.0000
60.51,0.3997,526,0,105000,0.0050,0.8840,0.1308,20433,14,156229,0.1308,0.0000
61.01,0.4050,3483,0,105000,0.0332,0.8006,0.1308,20433,14,156229,0.1308,0.0000
61.51,0.4165,4884,0,105000,0.0465,0.3969,0.1351,21099,13,156229,0.1351,0.0000
62.01,0.4173,2404,0,105000,0.0229,0.1968,0.1399,21857,12,156229,0.1399,0.0000
62.51,0.4201,37,0,105000,0.0004,0.5139,0.1435,22417,12,156229,0.1435,0.0000
63.01,0.4256,2624,0,105000,0.0250,0.4614,0.1375,21483,14,156229,0.1375,0.0000
63.51,0.4357,1032,0,105000,0.0098,0.6153,0.1413,22070,12,156229,0.1413,0.0000
64.01,0.4392,387,0,105000,0.0037,0.5936,0.1268,19809,13,156229,0.1268,0.0000
64.51,0.4418,2180,0,105000,0.0208,0.7520,0.1139,17795,13,156229,0.1139,0.0000
65.01,0.4486,2899,0,105000,0.0276,0.2057,0.1184,18503,12,156229,0.1184,0.0000
65.51,0.4486,2899,0,105000,0.0276,0.2057,0.1227,19172,14,156229,0.1227,0.0000
66.01,0.4550,1860,0,105000,0.0177,0.6786,0.1263,19735,13,156229,0.1263,0.0000
66.51,0.4566,473,0,105000,0.0045,0.6653,0.1309,20454,14,156229,0.1309,0.0000
67.01,0.4589,282,0,105000,0.0027,0.7726,0.1350,21096,16,156229,0.1350,0.0000
67.51,0.4589,282,0,105000,0.0027,0.7726,0.1393,21757,16,156229,0.1393,0.0000
68.01,0.4597,365,0,105000,0.0035,0.8711,0.1373,21456,15,156229,0.1373,0.0000
68.51,0.4653,2330,0,105000,0.0222,0.8675,0.1413,22074,13,156229,0.1413,0.0000
69.01,0.4659,2271,0,105000,0.0216,0.7847,0.1246,19464,14,156229,0.1246,0.0000
69.51,0.4771,3825,0,105000,0.0364,0.1163,0.1288,20127,11,156229,0.1288,0.0000
70.01,0.4851,3122,0,105000,0.0297,0.8063,0.1319,20606,11,156229,0.1319,0.0000
70.51,0.4952,5426,0,105000,0.0517,0.4963,0.1267,19796,9,156229,0.1267,0.0000
71.01,0.5043,6057,0,105000,0.0577,0.5373,0.1291,20164,10,156229,0.1291,0.0000
71.51,0.5043,6057,0,105000,0.0577,0.5373,0.1275,19926,13,156229,0.1275,0.0000
72.01,0.5043,6057,0,105000,0.0577,0.5373,0.1089,17019,12,156229,0.1089,0.0000
72.51,0.5043,6057,0,105000,0.0577,0.5373,0.1120,17499,12,156229,0.1120,0.0000
73.01,0.5097,2406,0,105000,0.0229,0.7790,0.1120,17499,12,156229,0.1120,0.0000
73.51,0.5097,2406,0,105000,0.0229,0.7790,0.1149,17956,10,156229,0.1149,0.0000
74.01,0.5097,2406,0,105000,0.0229,0.7790,0.1057,16509,11,156229,0.1057,0.0000
74.51,0.5097,2406,0,105000,0.0229,0.7790,0.1085,16949,11,156229,0.1085,0.0000
75.01,0.5194,2419,0,105000,0.0230,0.7804,0.1085,16949,11,156229,0.1085,0.0000
75.51,0.5194,2419,0,105000,0.0230,0.7804,0.1119,17485,9,156229,0.1119,0.0000
76.01,0.5222,369,0,105000,0.0035,0.4276,0.1146,17909,11,156229,0.1146,0.0000
76.51,0.5222,369,0,105000,0.0035,0.4276,0.0960,14999,9,156229,0.0960,0.0000
77.01,0.5269,619,0,105000,0.0059,0.5318,0.0985,15388,10,156229,0.0985,0.0000
77.51,0.5269,619,0,105000,0.0059,0.5318,0.1011,15793,10,156229,0.1011,0.0000
78.01,0.5422,3459,0,105000,0.0329,0.1113,0.0828,12929,9,156229,0.0828,0.0000
78.51,0.5422,3459,0,105000,0.0329,0.1113,0.0849,13271,6,156229,0.0849,0.0000
79.01,0.5422,3459,0,105000,0.0329,0.1113,0.0867,13539,8,156229,0.0867,0.0000
79.51,0.5473,584,0,105000,0.0056,0.5266,0.0913,14265,8,156229,0.0913,0.0000
80.01,0.5473,584,0,105000,0.0056,0.5266,0.0748,11687,8,156229,0.0748,0.0000
80.51,0.5589,1211,0,105000,0.0115,0.6000,0.0799,12482,10,156229,0.0799,0.0000
81.01,0.5594,94,0,105000,0.0009,0.6667,0.0828,12935,10,156229,0.0828,0.0000
81.51,0.5636,2831,0,105000,0.0270,0.7168,0.0731,11422,7,156229,0.0731,0.0000
82.01,0.5776,4179,0,105000,0.0398,0.8810,0.0907,14176,8,156229,0.0907,0.0000
82.51,0.5776,4289,0,105000,0.0408,0.3874,0.0936,14627,9,156229,0.0936,0.0000
83.01,0.5802,364,0,105000,0.0035,0.8018,0.0947,14802,14,156229,0.0947,0.0000
83.51,0.5811,454,0,105000,0.0043,0.9116,0.0896,13997,12,156229,0.0896,0.0000
84.01,0.5823,36,0,105000,0.0003,0.3158,0.0907,14173,13,156229,0.0907,0.0000
84.51,0.5823,36,0,105000,0.0003,0.3158,0.0845,13194,13,156229,0.0845,0.0000
85.01,0.5884,3174,0,105000,0.0302,0.5323,0.0885,13819,11,156229,0.0885,0.0000
85.51,0.5884,3174,0,105000,0.0302,0.5323,0.0916,14314,15,156229,0.0916,0.0000
86.01,0.5934,1551,0,105000,0.0148,0.8228,0.0954,14910,14,156229,0.0954,0.0000
86.51,0.5966,1109,0,105000,0.0106,0.6779,0.0992,15497,14,156229,0.0992,0.0000
87.01,0.6070,942,0,105000,0.0090,0.7500,0.1035,16173,16,156229,0.1035,0.0000
87.51,0.6070,942,0,105000,0.0090,0.7500,0.1076,16813,16,156229,0.1076,0.0000
88.01,0.6071,449,0,105000,0.0043,0.4972,0.1117,17452,16,156229,0.1117,0.0000
88.51,0.6114,40,0,105000,0.0004,0.7547,0.1162,18151,17,156229,0.1162,0.0000
89.01,0.6115,36,0,105000,0.0003,0.8182,0.1162,18151,17,156229,0.1162,0.0000
89.51,0.6216,3071,0,105000,0.0292,0.0819,0.1058,16533,16,156229,0.1058,0.0000
90.01,0.6267,574,0,105000,0.0055,0.4800,0.1099,17169,14,156229,0.1099,0.0000
90.51,0.6321,662,0,105000,0.0063,0.0961,0.1143,17856,18,156229,0.1143,0.0000
91.01,0.6374,692,0,105000,0.0066,0.1757,0.1191,18611,17,156229,0.1191,0.0000
91.51,0.6425,44,0,105000,0.0004,0.0856,0.1204,18816,18,156229,0.1204,0.0000
92.01,0.6513,2368,0,105000,0.0226,0.1107,0.1283,20049,16,156229,0.1283,0.0000
92.51,0.6560,1131,0,105000,0.0108,0.6708,0.1129,17633,16,156229,0.1129,0.0000
93.01,0.6657,3767,0,105000,0.0359,0.1398,0.1171,18289,15,156229,0.1171,0.0000
93.51,0.6688,2447,0,105000,0.0233,0.6727,0.1216,18994,18,156229,0.1216,0.0000
94.01,0.6741,1484,0,105000,0.0141,0.6153,0.1265,19769,16,156229,0.1265,0.0000
94.51,0.6797,2398,0,105000,0.0228,0.6567,0.1265,19769,16,156229,0.1265,0.0000
95.01,0.6797,2398,0,105000,0.0228,0.6567,0.1308,20437,17,156229,0.1308,0.0000
95.51,0.6842,75,0,105000,0.0007,0.1576,0.1326,20712,18,156229,0.1326,0.0000
96.01,0.6881,44,0,105000,0.0004,0.0763,0.1402,21899,18,156229,0.1402,0.0000
96.51,0.6932,649,0,105000,0.0062,0.6094,0.1387,21669,19,156229,0.1387,0.0000
97.02,0.6932,649,0,105000,0.0062,0.6094,0.1502,23471,19,156229,0.1502,0.0000
97.52,0.7021,1662,0,105000,0.0158,0.5223,0.1356,21178,16,156229,0.1356,0.0000
98.02,0.7122,1748,0,105000,0.0166,0.5325,0.1401,21883,16,156229,0.1401,0.0000
98.52,0.7173,37,0,105000,0.0004,0.6379,0.1401,21883,16,156229,0.1401,0.0000
99.02,0.7261,3400,0,105000,0.0324,0.4891,0.1405,21952,18,156229,0.1405,0.0000
99.52,0.7312,1566,0,105000,0.0149,0.5102,0.1498,23401,16,156229,0.1498,0.0000
100.02,0.7312,1566,0,105000,0.0149,0.5102,0.1359,21238,17,156229,0.1359,0.0000
100.52,0.7362,2104,0,105000,0.0200,0.7994,0.1405,21950,18,156229,0.1405,0.0000
101.02,0.7413,2650,0,105000,0.0252,0.0943,0.1450,22651,16,156229,0.1450,0.0000
101.52,0.7464,1140,0,105000,0.0109,0.5221,0.1425,22257,17,156229,0.1425,0.0000
102.02,0.7561,4449,0,105000,0.0424,0.7072,0.1544,24124,16,156229,0.1544,0.0000
102.52,0.7622,5508,0,105000,0.0525,0.4722,0.1585,24764,16,156229,0.1585,0.0000
103.02,0.7622,5508,0,105000,0.0525,0.4722,0.1625,25385,15,156229,0.1625,0.0000
103.52,0.7774,7669,0,105000,0.0730,0.6610,0.1625,25385,15,156229,0.1625,0.0000
104.02,0.7828,7092,0,105000,0.0675,0.6858,0.1666,26032,13,156229,0.1666,0.0000
104.52,0.7828,7092,0,105000,0.0675,0.6858,0.1703,26603,13,156229,0.1703,0.0000
105.02,0.7911,6469,0,105000,0.0616,0.6759,0.1737,27143,15,156229,0.1737,0.0000
105.52,0.8014,4907,0,105000,0.0467,0.7660,0.1777,27766,16,156229,0.1777,0.0000
106.02,0.8015,4940,0,105000,0.0470,0.0968,0.1623,25356,14,156229,0.1623,0.0000
106.52,0.8066,3309,0,105000,0.0315,0.6905,0.1489,23266,15,156229,0.1489,0.0000
107.02,0.8112,1564,0,105000,0.0149,0.7500,0.1534,23969,18,156229,0.1534,0.0000
107.52,0.8114,583,0,105000,0.0056,0.5716,0.1389,21698,18,156229,0.1389,0.0000
108.02,0.8155,36,0,105000,0.0003,0.7200,0.1440,22496,20,156229,0.1440,0.0000
108.52,0.8157,36,0,105000,0.0003,0.5455,0.1440,22496,20,156229,0.1440,0.0000
109.02,0.8159,51,0,105000,0.0005,0.0870,0.1496,23377,21,156229,0.1496,0.0000
109.52,0.8159,51,0,105000,0.0005,0.0870,0.1550,24217,20,156229,0.1550,0.0000
110.02,0.8212,36,0,105000,0.0003,0.5902,0.1607,25101,22,156229,0.1607,0.0000
110.52,0.8215,37,0,105000,0.0004,0.6727,0.1672,26127,24,156229,0.1672,0.0000
111.02,0.8253,1537,0,105000,0.0146,0.4508,0.1480,23120,21,156229,0.1480,0.0000
111.52,0.8260,1605,0,105000,0.0153,0.1082,0.1558,24340,23,156229,0.1558,0.0000
112.02,0.8416,7024,0,105000,0.0669,0.6512,0.1558,24340,23,156229,0.1558,0.0000
112.52,0.8518,8473,0,105000,0.0807,0.5212,0.1621,25324,18,156229,0.1621,0.0000
113.02,0.8621,11217,0,105000,0.1068,0.6892,0.1672,26127,15,156229,0.1672,0.0000
113.52,0.8718,11180,0,105000,0.1065,0.7569,0.1712,26754,15,156229,0.1712,0.0000
114.02,0.8821,8729,0,105000,0.0831,0.0813,0.1614,25214,13,156229,0.1614,0.0000
114.52,0.8922,10807,0,105000,0.1029,0.6019,0.1656,25873,11,156229,0.1656,0.0000
115.02,0.9060,12777,0,105000,0.1217,0.1205,0.1725,26950,12,156229,0.1725,0.0000
115.52,0.9086,10338,0,105000,0.0985,0.1319,0.1763,27540,15,156229,0.1763,0.0000
116.02,0.9167,7992,0,105000,0.0761,0.5567,0.1831,28602,17,156229,0.1831,0.0000
116.52,0.9167,7992,0,105000,0.0761,0.5567,0.1880,29365,20,156229,0.1880,0.0000
117.02,0.9222,2363,0,105000,0.0225,0.0944,0.1880,29365,20,156229,0.1880,0.0000
117.52,0.9333,5863,0,105000,0.0558,0.0000,0.1810,28272,21,156229,0.1810,0.0000
118.02,0.9379,4854,0,105000,0.0462,0.4181,0.1864,29127,22,156229,0.1864,0.0000
118.52,0.9379,4854,0,105000,0.0462,0.4181,0.1935,30229,23,156229,0.1935,0.0000
119.02,0.9442,919,0,105000,0.0088,0.5266,0.2000,31251,24,156229,0.2000,0.0000
119.52,0.9478,169,0,105000,0.0016,0.8535,0.2000,31251,24,156229,0.2000,0.0000
120.02,0.9561,2855,0,105000,0.0272,0.4103,0.1874,29283,24,156229,0.1874,0.0000
120.52,0.9600,999,0,105000,0.0095,0.6014,0.1949,30446,23,156229,0.1949,0.0000
121.02,0.9625,400,0,105000,0.0038,0.4950,0.2032,31750,26,156229,0.2032,0.0000
121.52,0.9682,2198,0,105000,0.0209,0.3018,0.1959,30611,24,156229,0.1959,0.0000
122.02,0.9726,3744,0,105000,0.0357,0.6783,0.1959,30611,24,156229,0.1959,0.0000
122.52,0.9839,3384,0,105000,0.0322,0.5244,0.2026,31646,23,156229,0.2026,0.0000
123.02,0.9909,2438,0,105000,0.0232,0.6644,0.2087,32610,23,156229,0.2087,0.0000
123.52,0.9932,2143,0,105000,0.0204,0.6917,0.2158,33718,24,156229,0.2158,0.0000
124.02,0.9966,3294,0,105000,0.0314,0.6774,0.2158,33718,24,156229,0.2158,0.0000
124.52,0.9989,5935,0,105000,0.0565,0.7973,0.1983,30987,23,156229,0.1983,0.0000
125.02,0.9989,5935,0,105000,0.0565,0.7973,0.1893,29567,22,156229,0.1893,0.0000
125.52,0.9962,4759,0,105000,0.0453,0.2284,0.1890,29529,25,156229,0.1890,0.0000
126.02,0.9954,4497,0,105000,0.0428,0.5103,0.1884,29432,21,156229,0.1884,0.0000
126.52,0.9908,4123,0,105000,0.0393,0.0933,0.1884,29432,21,156229,0.1884,0.0000
127.02,0.9990,4418,0,105000,0.0421,0.5370,0.1967,30736,21,156229,0.1967,0.0000
127.52,0.9990,6974,0,105000,0.0664,0.7760,0.2023,31612,22,156229,0.2023,0.0000
128.02,0.9990,6974,0,105000,0.0664,0.7760,0.2079,32480,20,156229,0.2079,0.0000
128.52,0.9963,7425,0,105000,0.0707,0.7788,0.2132,33308,20,156229,0.2132,0.0000
129.02,0.9989,6227,0,105000,0.0593,0.0861,0.2186,34159,21,156229,0.2186,0.0000
129.52,0.9980,8861,0,105000,0.0844,0.5906,0.2186,34159,21,156229,0.2186,0.0000
130.02,0.9977,8943,0,105000,0.0852,0.5316,0.2249,35139,19,156229,0.2249,0.0000
130.52,0.9929,9781,0,105000,0.0932,0.7542,0.2305,36003,19,156229,0.2305,0.0000
131.02,0.9980,10045,0,105000,0.0957,0.5923,0.2199,34360,18,156229,0.2199,0.0000
131.52,0.9984,10304,0,105000,0.0981,0.5303,0.2115,33047,19,156229,0.2115,0.0000
132.02,0.9980,10391,0,105000,0.0990,0.6316,0.2173,33943,19,156229,0.2173,0.0000
132.52,0.9975,13096,0,105000,0.1247,0.6758,0.2173,33943,19,156229,0.2173,0.0000
133.02,0.9961,14608,0,105000,0.1391,0.5212,0.2221,34697,17,156229,0.2221,0.0000
133.52,0.9926,17010,0,105000,0.1620,0.9045,0.2266,35401,14,156229,0.2266,0.0000
134.02,0.9990,18119,0,105000,0.1726,0.4901,0.2058,32159,12,156229,0.2058,0.0000
134.52,0.9971,19816,0,105000,0.1887,0.7989,0.2034,31772,9,156229,0.2034,0.0000
135.02,0.9996,20178,0,105000,0.1922,0.7691,0.2058,32156,9,156229,0.2058,0.0000
135.52,0.9977,19987,0,105000,0.1904,0.7547,0.2084,32560,9,156229,0.2084,0.0000
136.02,0.9976,18642,0,105000,0.1775,0.6736,0.2108,32934,9,156229,0.2108,0.0000
136.52,0.9950,19803,0,105000,0.1886,0.8182,0.2137,33388,9,156229,0.2137,0.0000
137.02,0.9950,19803,0,105000,0.1886,0.8182,0.2164,33808,10,156229,0.2164,0.0000
137.52,0.9950,19803,0,105000,0.1886,0.8182,0.2195,34289,13,156229,0.2195,0.0000
138.02,0.9956,13895,0,105000,0.1323,0.6333,0.2237,34945,15,156229,0.2237,0.0000
138.52,0.9956,13895,0,105000,0.1323,0.6333,0.2092,32685,17,156229,0.2092,0.0000
139.02,0.9970,9585,0,105000,0.0913,0.0835,0.2092,32685,17,156229,0.2092,0.0000
