elapsed_s,gpu0_gb,gpu1_gb,gpu2_gb,gpu3_gb,gpu_total_gb,host_gb,total_gb,host_frac,host_peak_gb,host_blocks,host_flushes,host_evicted,serving_gb,park_local_gb,park_peer_gb,dropped_gb,host_evicted_gb,peer_frac_of_parked,fetch_hits,fetch_local_hits,fetch_peer_hits,fetch_host_hits,fetch_miss,fetch_already,fetch_nospace,fetched_tokens,parked_tokens,writers,stale
28.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,17.4275,12.5829,12.5829,8.0856,0.0,0.5,2,0,2,0,11,2,0,28288,146766,2,0
30.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,17.5258,12.5829,12.5829,8.0856,0.0,0.5,2,0,2,0,11,2,0,28288,146766,2,0
32.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,18.4437,12.5829,12.5829,11.7661,0.0,0.5,2,0,2,0,12,2,0,28288,176736,2,0
34.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,18.4437,12.5829,12.5829,14.0339,0.0,0.5,2,0,2,0,12,2,0,28288,196923,2,0
36.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,18.4437,12.5829,12.5829,14.0339,0.0,0.5,2,0,2,0,12,2,0,28288,196923,2,0
38.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,18.9967,12.5829,12.5829,16.6798,0.0,0.5,2,0,2,1,12,3,0,28288,215299,2,0
40.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,19.4466,12.5829,12.5829,20.6081,0.0,0.5,2,0,2,1,12,4,0,28288,246812,2,0
42.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,19.4466,12.5829,12.5829,20.6081,0.0,0.5,2,0,2,1,12,4,0,28288,246812,2,0
44.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,20.1376,12.5829,12.5829,24.7385,0.0,0.5,2,0,2,1,12,5,0,28288,282054,2,0
46.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,20.8591,12.5829,12.5829,24.7385,0.0,0.5,2,0,2,1,13,5,0,28288,282054,2,0
48.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,20.8591,12.5829,12.5829,29.3578,0.0,0.5,2,0,2,1,13,5,0,28288,303734,2,0
50.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,20.8591,12.5829,12.5829,29.3578,0.0,0.5,2,0,2,1,13,5,0,28288,303734,2,0
52.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,20.8591,12.5829,12.5829,29.3578,0.0,0.5,2,0,2,1,13,5,0,28288,303734,2,0
54.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,24.6358,12.5829,12.5829,32.1994,0.0,0.5,3,0,3,1,13,7,0,45738,326263,2,0
56.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,25.7965,12.5829,12.5829,35.1523,0.0,0.5,3,0,3,1,14,7,0,45738,362078,2,0
58.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,25.7965,12.5829,12.5829,39.8467,0.0,0.5,3,0,3,1,14,7,0,45738,384432,2,0
60.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,25.7967,12.5829,12.5829,42.2553,0.0,0.5,3,0,3,1,16,7,0,45738,420254,2,0
62.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,21.4896,12.5829,12.5829,45.1852,0.0,0.5,4,0,4,1,16,7,0,51590,456302,2,0
64.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,21.4896,12.5829,12.5829,45.1852,0.0,0.5,4,0,4,1,16,7,0,51590,456302,2,0
66.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,21.4896,12.5829,12.5829,45.1852,0.0,0.5,4,0,4,1,16,7,0,51590,456302,2,0
68.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,22.5634,12.5829,12.5829,45.1852,0.0,0.5,4,0,4,2,16,8,0,51590,456302,2,0
70.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,22.9788,12.5829,12.5829,45.1852,0.0,0.5,4,0,4,2,16,8,0,51590,456302,2,0
72.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,19.4555,12.5829,12.5829,45.1852,0.0,0.5,5,0,5,2,17,8,0,55902,456302,2,0
74.0,6.2915,6.2915,6.2915,6.2915,25.1658,1.879,27.0449,0.0695,1.879,1,0,0,20.2333,12.5829,12.5829,45.1852,0.0,0.5,5,0,5,2,17,9,0,55902,456302,2,0
76.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,1,0,0,20.2333,12.5829,12.5829,51.5629,0.0,0.5,5,0,5,2,17,9,0,55902,498051,2,0
78.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,22.3808,12.5829,12.5829,51.5629,0.0,0.5,5,0,5,2,17,9,0,55902,568280,2,0
80.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,22.8915,12.5829,12.5829,51.5629,0.0,0.5,5,0,5,2,17,9,0,55902,568280,2,0
82.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,23.3943,12.5829,12.5829,55.8571,0.0,0.5,5,0,5,2,17,10,0,55902,593580,2,0
84.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,25.5417,12.5829,12.5829,55.8571,0.0,0.5,5,0,5,2,18,10,0,55902,639165,2,0
86.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.6155,12.5829,12.5829,55.8571,0.0,0.5,5,0,5,2,18,10,0,55902,639165,2,0
88.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.3296,12.5829,12.5829,55.8571,0.0,0.5,5,0,5,2,18,10,0,55902,639165,2,0
90.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.3296,12.5829,12.5829,60.582,0.0,0.5,5,0,5,2,18,10,0,55902,672660,2,0
92.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.9134,12.5829,12.5829,60.582,0.0,0.5,5,0,5,3,18,11,0,55902,672660,2,0
94.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.9134,12.5829,12.5829,63.8981,0.0,0.5,5,0,5,3,18,11,0,55902,714581,2,0
96.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.2652,12.5829,12.5829,69.3928,0.0,0.5,5,0,5,3,19,11,0,55902,742565,2,0
98.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.2652,12.5829,12.5829,69.3928,0.0,0.5,5,0,5,3,19,11,0,55902,742565,2,0
100.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.3819,12.5829,12.5829,73.7831,0.0,0.5,5,0,5,3,19,12,0,55902,789040,2,0
102.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.6276,12.5829,12.5829,79.8746,0.0,0.5,5,0,5,3,20,12,0,55902,824410,2,0
104.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.3041,12.5829,12.5829,79.8746,0.0,0.5,5,0,5,3,21,12,0,55902,824410,2,0
106.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.3414,12.5829,12.5829,79.8746,0.0,0.5,5,0,5,3,21,12,0,55902,824410,2,0
108.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.3414,12.5829,12.5829,84.5106,0.0,0.5,5,0,5,3,21,12,0,55902,867158,2,0
110.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.5848,12.5829,12.5829,84.5106,0.0,0.5,5,0,5,3,21,13,0,55902,896999,2,0
112.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.5848,12.5829,12.5829,84.5106,0.0,0.5,5,0,5,3,21,13,0,55902,896999,2,0
114.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8044,12.5829,12.5829,84.5106,0.0,0.5,5,0,5,3,22,13,0,55902,896999,2,0
116.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8044,12.5829,12.5829,90.1137,0.0,0.5,5,0,5,3,22,13,0,55902,909714,2,0
118.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8044,12.5829,12.5829,90.1137,0.0,0.5,5,0,5,3,22,13,0,55902,909714,2,0
120.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8047,12.5829,12.5829,90.1137,0.0,0.5,5,0,5,3,24,13,0,55902,909714,2,0
122.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.1275,12.5829,12.5829,94.025,0.0,0.5,5,0,5,4,24,14,0,55902,954098,2,0
124.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.1275,12.5829,12.5829,94.025,0.0,0.5,5,0,5,4,24,14,0,55902,954098,2,0
126.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.6436,12.5829,12.5829,99.8425,0.0,0.5,5,0,5,4,25,15,0,55902,954098,2,0
128.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.6436,12.5829,12.5829,99.8425,0.0,0.5,5,0,5,4,25,15,0,55902,1004687,2,0
130.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.7571,12.5829,12.5829,102.114,0.0,0.5,5,0,5,4,26,15,0,55902,1040923,2,0
132.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.7571,12.5829,12.5829,102.114,0.0,0.5,5,0,5,4,26,15,0,55902,1040923,2,0
134.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.7383,12.5829,12.5829,102.114,0.0,0.5,6,0,6,4,26,15,0,88232,1040923,2,0
136.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.67,12.5829,12.5829,106.8635,0.0,0.5,6,0,6,4,27,15,0,88232,1075711,2,0
138.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.5472,12.5829,12.5829,111.4233,0.0,0.5,6,0,6,5,27,16,0,88232,1088405,2,0
140.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.5472,12.5829,12.5829,115.7826,0.0,0.5,6,0,6,5,27,16,0,88232,1127148,2,0
142.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.5472,12.5829,12.5829,115.7826,0.0,0.5,6,0,6,5,27,16,0,88232,1127148,2,0
144.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.5472,12.5829,12.5829,115.7826,0.0,0.5,6,0,6,5,27,16,0,88232,1127148,2,0
146.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.5472,12.5829,12.5829,115.7826,0.0,0.5,6,0,6,5,27,16,0,88232,1127148,2,0
148.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.8698,12.5829,12.5829,115.7826,0.0,0.5,6,0,6,5,28,16,0,88232,1127148,2,0
150.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.8166,12.5829,12.5829,115.7826,0.0,0.5,6,0,6,5,28,16,0,88232,1127148,2,0
152.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,29.0568,12.5829,12.5829,120.8607,0.0,0.5,6,0,6,5,29,16,0,88232,1150667,2,0
154.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.5367,12.5829,12.5829,123.9434,0.0,0.5,7,0,7,5,29,16,0,99999,1189855,2,0
156.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.797,12.5829,12.5829,129.0798,0.0,0.5,7,0,7,6,29,17,0,99999,1210899,2,0
158.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.9298,12.5829,12.5829,129.0798,0.0,0.5,7,0,7,6,29,17,0,99999,1210899,2,0
160.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.9298,12.5829,12.5829,131.8381,0.0,0.5,7,0,7,6,29,17,0,99999,1250768,2,0
162.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.8619,12.5829,12.5829,131.8381,0.0,0.5,7,0,7,6,30,17,0,99999,1250768,2,0
164.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,29.153,12.5829,12.5829,131.8381,0.0,0.5,7,0,7,6,30,17,0,99999,1250768,2,0
166.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,29.153,12.5829,12.5829,133.5019,0.0,0.5,7,0,7,6,30,17,0,99999,1278511,2,0
168.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,29.1681,12.5829,12.5829,133.5019,0.0,0.5,7,0,7,6,31,17,0,99999,1278511,2,0
170.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,29.1681,12.5829,12.5829,138.7277,0.0,0.5,7,0,7,6,31,17,0,99999,1291841,2,0
172.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,28.4154,12.5829,12.5829,138.7277,0.0,0.5,7,0,7,6,32,17,0,99999,1291841,2,0
174.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,29.1264,12.5829,12.5829,138.7277,0.0,0.5,7,0,7,6,32,17,0,99999,1291841,2,0
176.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.2991,12.5829,12.5829,142.364,0.0,0.5,7,0,7,6,34,17,0,99999,1318152,2,0
178.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.9183,12.5829,12.5829,142.364,0.0,0.5,7,0,7,6,34,18,0,99999,1332110,2,0
180.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.0048,12.5829,12.5829,151.1377,0.0,0.5,7,0,7,6,36,18,0,99999,1402397,2,0
182.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.0048,12.5829,12.5829,151.1377,0.0,0.5,7,0,7,6,36,18,0,99999,1402397,2,0
184.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.0048,12.5829,12.5829,151.1377,0.0,0.5,7,0,7,6,36,18,0,99999,1402397,2,0
186.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.0048,12.5829,12.5829,151.1377,0.0,0.5,7,0,7,6,36,18,0,99999,1402397,2,0
188.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8921,12.5829,12.5829,155.0253,0.0,0.5,8,0,8,6,37,18,0,113030,1432197,2,0
190.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8921,12.5829,12.5829,158.9312,0.0,0.5,8,0,8,6,37,18,0,113030,1453351,2,0
192.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.1717,12.5829,12.5829,158.9312,0.0,0.5,8,0,8,6,38,18,0,113030,1453351,2,0
194.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.7086,12.5829,12.5829,158.9312,0.0,0.5,8,0,8,6,38,18,0,113030,1453351,2,0
196.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8912,12.5829,12.5829,161.7039,0.0,0.5,8,0,8,6,39,18,0,113030,1494361,2,0
198.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8839,12.5829,12.5829,163.5334,0.0,0.5,8,0,8,6,39,19,0,113030,1494361,2,0
200.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8839,12.5829,12.5829,167.5457,0.0,0.5,8,0,8,6,39,19,0,113030,1547061,2,0
202.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.6711,12.5829,12.5829,175.8162,0.0,0.5,8,0,8,6,41,19,0,113030,1577268,2,0
204.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.6711,12.5829,12.5829,175.8162,0.0,0.5,8,0,8,6,41,19,0,113030,1610103,2,0
206.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8667,12.5829,12.5829,180.1199,0.0,0.5,8,0,8,7,41,20,0,113030,1651464,2,0
208.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8667,12.5829,12.5829,180.1199,0.0,0.5,8,0,8,7,41,20,0,113030,1651464,2,0
210.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.8667,12.5829,12.5829,180.1199,0.0,0.5,8,0,8,7,41,20,0,113030,1651464,2,0
212.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.9451,12.5829,12.5829,180.1199,0.0,0.5,8,0,8,7,42,20,0,113030,1651464,2,0
214.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.0584,12.5829,12.5829,185.5412,0.0,0.5,9,0,9,7,42,20,0,130543,1678247,2,0
216.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.3562,12.5829,12.5829,185.5412,0.0,0.5,9,0,9,7,42,20,0,130543,1678247,2,0
218.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.3562,12.5829,12.5829,189.0517,0.0,0.5,9,0,9,7,42,20,0,130543,1710726,2,0
220.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.0236,12.5829,12.5829,189.0517,0.0,0.5,9,0,9,7,43,20,0,130543,1710726,2,0
222.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.3894,12.5829,12.5829,189.0517,0.0,0.5,9,0,9,7,43,20,0,130543,1710726,2,0
224.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.8624,12.5829,12.5829,189.0517,0.0,0.5,9,0,9,7,44,20,0,130543,1710726,2,0
226.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,26.8624,12.5829,12.5829,193.011,0.0,0.5,9,0,9,7,44,20,0,130543,1710726,2,0
228.0,6.2915,6.2915,6.2915,6.2915,25.1658,6.9793,32.1451,0.2171,6.9793,2,0,0,27.3418,12.5829,12.5829,193.011,0.0,0.5,9,0,9,7,44,21,0,130543,1746862,2,0
230.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,2,0,0,27.3418,12.5829,12.5829,193.011,0.0,0.5,9,0,9,7,44,21,0,130543,1746862,2,0
232.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,27.7306,12.5829,12.5829,193.011,0.0,0.5,9,0,9,7,45,21,0,130543,1824676,2,0
234.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,27.7989,12.5829,12.5829,193.011,0.0,0.5,9,0,9,7,45,21,0,130543,1824676,2,0
236.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,27.8076,12.5829,12.5829,193.011,0.0,0.5,9,0,9,7,45,21,0,130543,1824676,2,0
238.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,27.8076,12.5829,12.5829,197.7091,0.0,0.5,9,0,9,7,45,21,0,130543,1854341,2,0
240.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,27.8078,12.5829,12.5829,197.7091,0.0,0.5,9,0,9,7,47,21,0,130543,1854341,2,0
242.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,28.5532,12.5829,12.5829,197.7091,0.0,0.5,9,0,9,7,48,21,0,130543,1854341,2,0
244.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,28.5532,12.5829,12.5829,197.7091,0.0,0.5,9,0,9,7,48,22,0,130543,1854341,2,0
246.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,28.5371,12.5829,12.5829,197.7091,0.0,0.5,9,0,9,7,48,22,0,130543,1854341,2,0
248.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,28.3589,12.5829,12.5829,197.7091,0.0,0.5,9,0,9,7,48,22,0,130543,1854341,2,0
250.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,25.2092,12.5829,12.5829,201.5974,0.0,0.5,10,0,10,8,48,23,0,133425,1899091,2,0
252.0,6.2915,6.2915,6.2915,6.2915,25.1658,12.6165,37.7823,0.3339,12.6165,3,0,0,26.283,12.5829,12.5829,206.3338,0.0,0.5,10,0,10,8,48,23,0,133425,1899091,2,0
