t_unix,elapsed_s,gpu_used_mb,gpu0_mb,gpu1_mb,gpu2_mb,gpu3_mb,host_used_mb,host_cached_mb
1784626724.7,89.0,99786,28808,28514,21228,21236,20990,59654
1784626725.8,90.0,99786,28808,28514,21228,21236,20989,59654
1784626726.8,91.1,99786,28808,28514,21228,21236,20992,59654
1784626727.9,92.2,99788,28808,28516,21228,21236,21012,59654
1784626729.0,93.3,99788,28808,28516,21228,21236,20991,59654
1784626730.1,94.4,99788,28808,28516,21228,21236,20989,59654
1784626731.2,95.5,99788,28808,28516,21228,21236,20990,59654
1784626732.2,96.5,99788,28808,28516,21228,21236,20999,59654
1784626733.3,97.6,99788,28808,28516,21228,21236,20996,59655
1784626734.4,98.7,99788,28808,28516,21228,21236,20993,59655
1784626735.6,99.8,99788,28808,28516,21228,21236,20999,59655
1784626736.6,100.9,99788,28808,28516,21228,21236,21000,59655
1784626737.7,102.0,99788,28808,28516,21228,21236,21000,59655
1784626738.8,103.0,99788,28808,28516,21228,21236,20999,59655
1784626739.8,104.1,99788,28808,28516,21228,21236,20997,59655
1784626740.9,105.2,99788,28808,28516,21228,21236,20993,59655
1784626742.0,106.3,99788,28808,28516,21228,21236,20994,59655
1784626743.1,107.4,99788,28808,28516,21228,21236,20992,59655
1784626744.2,108.5,99788,28808,28516,21228,21236,20991,59655
1784626745.3,109.6,99788,28808,28516,21228,21236,20989,59655
1784626746.4,110.6,99788,28808,28516,21228,21236,20988,59655
1784626747.5,111.8,99788,28808,28516,21228,21236,20987,59655
1784626748.6,112.8,99788,28808,28516,21228,21236,20990,59655
1784626749.6,113.9,99788,28808,28516,21228,21236,20994,59655
1784626750.7,115.0,99788,28808,28516,21228,21236,20990,59655
1784626751.8,116.1,99788,28808,28516,21228,21236,20990,59655
1784626752.9,117.2,99788,28808,28516,21228,21236,21004,59655
1784626754.0,118.3,99788,28808,28516,21228,21236,21210,59655
1784626755.1,119.4,99788,28808,28516,21228,21236,21034,59655
1784626756.2,120.5,99788,28808,28516,21228,21236,20993,59655
1784626757.3,121.6,99788,28808,28516,21228,21236,20992,59655
1784626758.3,122.6,99788,28808,28516,21228,21236,20990,59655
1784626759.4,123.7,99788,28808,28516,21228,21236,20988,59655
1784626760.5,124.8,99788,28808,28516,21228,21236,20988,59655
1784626761.6,125.9,99788,28808,28516,21228,21236,20991,59655
1784626762.7,127.0,99788,28808,28516,21228,21236,20983,59655
1784626763.8,128.0,99788,28808,28516,21228,21236,20980,59655
1784626764.9,129.1,99788,28808,28516,21228,21236,20981,59655
1784626765.9,130.2,99788,28808,28516,21228,21236,21007,59655
1784626767.0,131.3,99788,28808,28516,21228,21236,20982,59655
1784626768.1,132.4,99788,28808,28516,21228,21236,20982,59655
1784626769.2,133.5,99788,28808,28516,21228,21236,20981,59655
1784626770.3,134.6,99788,28808,28516,21228,21236,20989,59655
1784626771.4,135.7,99788,28808,28516,21228,21236,20984,59655
1784626772.5,136.8,99788,28808,28516,21228,21236,20981,59655
1784626773.6,137.9,99788,28808,28516,21228,21236,20980,59655
1784626774.7,138.9,99788,28808,28516,21228,21236,20982,59655
1784626775.8,140.0,99788,28808,28516,21228,21236,20982,59655
1784626776.8,141.1,99788,28808,28516,21228,21236,20982,59655
1784626777.9,142.2,99788,28808,28516,21228,21236,21020,59655
1784626779.0,143.3,99788,28808,28516,21228,21236,21004,59655
1784626780.1,144.4,99788,28808,28516,21228,21236,21011,59655
1784626781.2,145.5,99788,28808,28516,21228,21236,21002,59655
1784626782.3,146.5,99788,28808,28516,21228,21236,20999,59655
1784626783.3,147.6,99788,28808,28516,21228,21236,21009,59655
1784626784.4,148.7,99788,28808,28516,21228,21236,21004,59655
1784626785.5,149.8,99788,28808,28516,21228,21236,21003,59655
1784626786.6,150.9,99788,28808,28516,21228,21236,21000,59655
1784626787.7,152.0,99788,28808,28516,21228,21236,21000,59655
1784626788.8,153.1,99788,28808,28516,21228,21236,21001,59655
1784626789.9,154.2,99788,28808,28516,21228,21236,21001,59655
1784626791.0,155.3,99788,28808,28516,21228,21236,20997,59655
1784626792.1,156.4,99788,28808,28516,21228,21236,20997,59655
1784626793.2,157.4,99788,28808,28516,21228,21236,21006,59655
1784626794.2,158.5,99788,28808,28516,21228,21236,21021,59655
1784626795.3,159.6,99788,28808,28516,21228,21236,21004,59655
1784626796.4,160.7,99788,28808,28516,21228,21236,20998,59655
1784626797.5,161.8,99824,28844,28516,21228,21236,21008,59655
1784626798.6,162.9,99824,28844,28516,21228,21236,21009,59655
1784626799.7,164.0,99824,28844,28516,21228,21236,21009,59655
1784626800.8,165.1,99824,28844,28516,21228,21236,21003,59655
1784626801.9,166.2,99824,28844,28516,21228,21236,21004,59655
1784626803.0,167.3,99824,28844,28516,21228,21236,21004,59655
1784626804.1,168.3,99824,28844,28516,21228,21236,21005,59655
1784626805.2,169.4,99824,28844,28516,21228,21236,21007,59655
1784626806.2,170.5,99824,28844,28516,21228,21236,21007,59655
1784626807.3,171.6,99824,28844,28516,21228,21236,21009,59656
1784626808.4,172.7,99824,28844,28516,21228,21236,21009,59656
1784626809.5,173.8,99824,28844,28516,21228,21236,21013,59656
1784626810.5,174.8,99824,28844,28516,21228,21236,21008,59656
1784626811.6,175.9,99824,28844,28516,21228,21236,21072,59656
1784626812.7,177.0,99824,28844,28516,21228,21236,21021,59656
1784626813.8,178.1,99824,28844,28516,21228,21236,21022,59656
1784626814.9,179.2,99824,28844,28516,21228,21236,21040,59656
1784626816.0,180.3,99824,28844,28516,21228,21236,21039,59656
1784626817.1,181.4,99824,28844,28516,21228,21236,21048,59656
1784626818.2,182.5,99824,28844,28516,21228,21236,21057,59656
1784626819.3,183.6,99824,28844,28516,21228,21236,21059,59656
1784626820.4,184.6,99824,28844,28516,21228,21236,21058,59656
1784626821.5,185.7,99824,28844,28516,21228,21236,21053,59656
1784626822.5,186.8,99824,28844,28516,21228,21236,21053,59656
1784626823.6,187.9,99824,28844,28516,21228,21236,21055,59656
1784626824.7,189.0,99824,28844,28516,21228,21236,21054,59656
1784626825.8,190.1,99824,28844,28516,21228,21236,21075,59656
1784626826.9,191.1,99824,28844,28516,21228,21236,21055,59656
1784626828.0,192.2,99824,28844,28516,21228,21236,21054,59656
1784626829.1,193.3,99824,28844,28516,21228,21236,21078,59656
1784626830.2,194.5,99824,28844,28516,21228,21236,21064,59656
1784626831.3,195.5,99824,28844,28516,21228,21236,21064,59656
1784626832.4,196.6,99824,28844,28516,21228,21236,21067,59656
1784626833.4,197.7,99824,28844,28516,21228,21236,21065,59656
1784626834.5,198.8,99824,28844,28516,21228,21236,21067,59656
1784626835.6,199.9,99824,28844,28516,21228,21236,21067,59656
1784626836.7,201.0,99824,28844,28516,21228,21236,21067,59656
1784626837.8,202.0,99824,28844,28516,21228,21236,21061,59656
1784626838.8,203.1,99824,28844,28516,21228,21236,21087,59656
1784626840.0,204.2,99824,28844,28516,21228,21236,21069,59656
1784626841.1,205.3,99824,28844,28516,21228,21236,21066,59656
1784626842.1,206.4,99824,28844,28516,21228,21236,21065,59656
1784626843.2,207.5,99824,28844,28516,21228,21236,21062,59656
1784626844.3,208.6,99824,28844,28516,21228,21236,21062,59656
1784626845.3,209.6,99824,28844,28516,21228,21236,21064,59656
1784626846.4,210.7,99824,28844,28516,21228,21236,21066,59656
1784626847.5,211.8,99824,28844,28516,21228,21236,21067,59656
1784626848.6,212.9,99824,28844,28516,21228,21236,21068,59656
1784626849.7,214.0,99824,28844,28516,21228,21236,21079,59656
1784626850.8,215.1,99824,28844,28516,21228,21236,21072,59656
1784626851.9,216.2,99824,28844,28516,21228,21236,21067,59656
1784626853.0,217.3,99824,28844,28516,21228,21236,21069,59656
1784626854.1,218.4,99824,28844,28516,21228,21236,21076,59656
1784626855.2,219.4,99824,28844,28516,21228,21236,21073,59656
1784626856.2,220.5,99824,28844,28516,21228,21236,21079,59656
1784626857.3,221.6,99824,28844,28516,21228,21236,21073,59656
1784626858.4,222.6,99824,28844,28516,21228,21236,21074,59656
1784626859.4,223.7,99826,28844,28518,21228,21236,21078,59656
1784626860.5,224.8,99826,28844,28518,21228,21236,21024,59656
1784626861.6,225.9,99826,28844,28518,21228,21236,21037,59656
1784626862.7,227.0,99826,28844,28518,21228,21236,21053,59656
1784626863.8,228.1,99826,28844,28518,21228,21236,21049,59656
1784626864.9,229.1,99826,28844,28518,21228,21236,21051,59656
1784626865.9,230.2,99826,28844,28518,21228,21236,21049,59656
1784626867.0,231.3,99826,28844,28518,21228,21236,21050,59656
1784626868.1,232.4,99826,28844,28518,21228,21236,21055,59656
1784626869.2,233.5,99826,28844,28518,21228,21236,21061,59656
1784626870.3,234.6,99826,28844,28518,21228,21236,21055,59656
1784626871.4,235.7,99826,28844,28518,21228,21236,21052,59656
1784626872.5,236.8,99826,28844,28518,21228,21236,21033,59656
1784626873.6,237.9,99826,28844,28518,21228,21236,21028,59656
1784626874.7,238.9,99826,28844,28518,21228,21236,21054,59656
1784626875.7,240.0,99826,28844,28518,21228,21236,21060,59657
1784626876.8,241.1,99826,28844,28518,21228,21236,21061,59657
1784626877.9,242.2,99826,28844,28518,21228,21236,21093,59657
1784626879.0,243.3,99826,28844,28518,21228,21236,21090,59657
1784626880.1,244.3,99826,28844,28518,21228,21236,21065,59657
1784626881.1,245.4,99826,28844,28518,21228,21236,21064,59657
1784626882.2,246.5,99826,28844,28518,21228,21236,21064,59657
1784626883.3,247.6,99826,28844,28518,21228,21236,21073,59657
1784626884.4,248.6,99826,28844,28518,21228,21236,21074,59657
1784626885.4,249.7,99826,28844,28518,21228,21236,21087,59657
1784626886.5,250.8,99826,28844,28518,21228,21236,21077,59657
1784626887.6,251.9,99826,28844,28518,21228,21236,21078,59657
1784626888.7,253.0,99826,28844,28518,21228,21236,21079,59657
1784626889.8,254.1,99826,28844,28518,21228,21236,21079,59657
1784626890.9,255.2,99826,28844,28518,21228,21236,21076,59657
1784626892.0,256.3,99826,28844,28518,21228,21236,21076,59657
1784626893.1,257.3,99826,28844,28518,21228,21236,21073,59657
1784626894.1,258.4,99826,28844,28518,21228,21236,21069,59657
1784626895.2,259.5,99826,28844,28518,21228,21236,21085,59657
1784626896.3,260.6,99826,28844,28518,21228,21236,21078,59657
1784626897.4,261.6,99826,28844,28518,21228,21236,21080,59657
1784626898.4,262.7,99826,28844,28518,21228,21236,21080,59657
1784626899.5,263.8,99826,28844,28518,21228,21236,21086,59657
1784626900.6,264.9,99826,28844,28518,21228,21236,21048,59657
1784626901.7,266.0,99826,28844,28518,21228,21236,21079,59657
1784626902.8,267.1,99826,28844,28518,21228,21236,21075,59657
1784626903.9,268.2,99826,28844,28518,21228,21236,21080,59657
1784626904.9,269.2,99826,28844,28518,21228,21236,21081,59657
1784626906.1,270.3,99826,28844,28518,21228,21236,21075,59657
1784626907.1,271.4,99826,28844,28518,21228,21236,21081,59657
1784626908.2,272.5,99826,28844,28518,21228,21236,21123,59657
1784626909.3,273.6,99826,28844,28518,21228,21236,21088,59657
1784626910.4,274.7,99826,28844,28518,21228,21236,21084,59657
1784626911.5,275.8,99826,28844,28518,21228,21236,21084,59657
1784626912.6,276.9,99826,28844,28518,21228,21236,21083,59657
1784626913.7,278.0,99826,28844,28518,21228,21236,21075,59657
1784626914.8,279.0,99826,28844,28518,21228,21236,21078,59657
1784626915.8,280.1,99826,28844,28518,21228,21236,21090,59657
1784626916.9,281.2,99826,28844,28518,21228,21236,21108,59657
1784626918.0,282.3,99826,28844,28518,21228,21236,21052,59657
1784626919.1,283.4,99826,28844,28518,21228,21236,21118,59657
1784626920.2,284.5,99826,28844,28518,21228,21236,21114,59657
1784626921.3,285.5,99826,28844,28518,21228,21236,21111,59657
1784626922.3,286.6,99826,28844,28518,21228,21236,21119,59657
1784626923.4,287.7,99826,28844,28518,21228,21236,21111,59657
1784626924.5,288.8,99826,28844,28518,21228,21236,21117,59657
1784626925.6,289.9,99826,28844,28518,21228,21236,21082,59657
1784626926.7,290.9,99826,28844,28518,21228,21236,21108,59658
1784626927.7,292.0,99826,28844,28518,21228,21236,21088,59658
1784626928.8,293.1,99826,28844,28518,21228,21236,21119,59658
1784626929.9,294.2,99826,28844,28518,21228,21236,21083,59658
1784626931.0,295.3,99826,28844,28518,21228,21236,21104,59658
1784626932.1,296.4,99826,28844,28518,21228,21236,21087,59658
1784626933.2,297.4,99826,28844,28518,21228,21236,21085,59658
1784626934.2,298.5,99826,28844,28518,21228,21236,21087,59658
1784626935.3,299.6,99826,28844,28518,21228,21236,21115,59658
1784626936.4,300.7,99826,28844,28518,21228,21236,21113,59658
1784626937.4,301.7,99826,28844,28518,21228,21236,21123,59658
1784626938.5,302.8,99826,28844,28518,21228,21236,21123,59659
1784626939.6,303.9,99826,28844,28518,21228,21236,21097,59659
1784626940.7,305.0,99826,28844,28518,21228,21236,21100,59659
1784626941.8,306.1,99826,28844,28518,21228,21236,21100,59659
1784626942.9,307.2,99826,28844,28518,21228,21236,21137,59659
1784626944.0,308.3,99826,28844,28518,21228,21236,21135,59659
1784626945.1,309.4,99826,28844,28518,21228,21236,21135,59659
1784626946.2,310.5,99826,28844,28518,21228,21236,21132,59659
1784626947.3,311.5,99826,28844,28518,21228,21236,21131,59659
1784626948.4,312.7,99826,28844,28518,21228,21236,21071,59659
1784626949.5,313.8,99826,28844,28518,21228,21236,21074,59659
1784626950.6,314.8,99826,28844,28518,21228,21236,21074,59659
1784626951.6,315.9,99826,28844,28518,21228,21236,21072,59659
1784626952.7,317.0,99826,28844,28518,21228,21236,21095,59659
1784626953.8,318.1,99826,28844,28518,21228,21236,21094,59659
1784626954.9,319.1,99826,28844,28518,21228,21236,21102,59659
1784626955.9,320.2,99826,28844,28518,21228,21236,21102,59659
1784626957.0,321.3,99826,28844,28518,21228,21236,21103,59659
1784626958.1,322.4,99826,28844,28518,21228,21236,21197,59659
1784626959.2,323.5,99826,28844,28518,21228,21236,21122,59659
1784626960.3,324.6,99826,28844,28518,21228,21236,21127,59659
1784626961.4,325.7,99826,28844,28518,21228,21236,21126,59659
1784626962.5,326.8,99826,28844,28518,21228,21236,21125,59659
1784626963.6,327.9,99826,28844,28518,21228,21236,21126,59659
1784626964.6,328.9,99826,28844,28518,21228,21236,21135,59659
1784626965.8,330.0,99826,28844,28518,21228,21236,21124,59659
1784626966.8,331.1,99826,28844,28518,21228,21236,21123,59659
1784626967.9,332.2,99826,28844,28518,21228,21236,21123,59659
1784626969.0,333.3,99826,28844,28518,21228,21236,21124,59659
1784626970.1,334.4,99826,28844,28518,21228,21236,21124,59659
1784626971.1,335.4,99826,28844,28518,21228,21236,21123,59659
1784626972.2,336.5,99826,28844,28518,21228,21236,21122,59659
1784626973.3,337.6,99826,28844,28518,21228,21236,21123,59659
1784626974.4,338.7,99826,28844,28518,21228,21236,21123,59659
1784626975.4,339.7,99826,28844,28518,21228,21236,21143,59659
1784626976.5,340.8,99826,28844,28518,21228,21236,21163,59683
1784626977.6,341.9,99826,28844,28518,21228,21236,21169,59683
1784626978.7,343.0,99826,28844,28518,21228,21236,21176,59683
1784626979.8,344.1,99826,28844,28518,21228,21236,21174,59683
1784626980.9,345.1,99828,28844,28520,21228,21236,21199,59683
1784626982.0,346.2,99828,28844,28520,21228,21236,21198,59683
1784626983.1,347.3,99828,28844,28520,21228,21236,21146,59683
1784626984.2,348.5,99828,28844,28520,21228,21236,21168,59683
1784626985.3,349.6,99828,28844,28520,21228,21236,21094,59683
1784626986.4,350.6,99828,28844,28520,21228,21236,21086,59683
1784626987.4,351.7,99828,28844,28520,21228,21236,21079,59683
1784626988.5,352.8,99828,28844,28520,21228,21236,21081,59683
1784626989.7,353.9,99828,28844,28520,21228,21236,21080,59683
1784626990.7,355.0,99828,28844,28520,21228,21236,21186,59683
1784626991.8,356.1,99828,28844,28520,21228,21236,21084,59683
1784626992.9,357.1,99828,28844,28520,21228,21236,21128,59683
1784626994.0,358.3,99828,28844,28520,21228,21236,21162,59683
1784626995.1,359.4,99828,28844,28520,21228,21236,21146,59683
1784626996.2,360.5,99828,28844,28520,21228,21236,21142,59683
1784626997.3,361.6,99828,28844,28520,21228,21236,21145,59683
1784626998.4,362.7,99828,28844,28520,21228,21236,21138,59683
1784626999.5,363.8,99828,28844,28520,21228,21236,21149,59683
1784627000.6,364.8,99828,28844,28520,21228,21236,21120,59683
1784627001.7,365.9,99828,28844,28520,21228,21236,21112,59683
1784627002.8,367.0,99828,28844,28520,21228,21236,21105,59683
1784627003.8,368.1,99828,28844,28520,21228,21236,21116,59683
1784627004.9,369.2,99828,28844,28520,21228,21236,21114,59683
1784627006.0,370.3,99828,28844,28520,21228,21236,21110,59683
1784627007.1,371.4,99828,28844,28520,21228,21236,21109,59683
1784627008.2,372.4,99828,28844,28520,21228,21236,21111,59683
1784627009.2,373.5,99828,28844,28520,21228,21236,21112,59683
1784627010.3,374.6,99828,28844,28520,21228,21236,21117,59683
1784627011.4,375.7,99828,28844,28520,21228,21236,21108,59683
1784627012.5,376.8,99828,28844,28520,21228,21236,21121,59683
1784627013.6,377.8,99828,28844,28520,21228,21236,21103,59683
1784627014.6,378.9,99828,28844,28520,21228,21236,21107,59683
1784627015.7,380.0,99828,28844,28520,21228,21236,21106,59683
1784627016.8,381.1,99828,28844,28520,21228,21236,21059,59683
1784627017.9,382.1,99828,28844,28520,21228,21236,21084,59683
1784627018.9,383.2,99828,28844,28520,21228,21236,21086,59683
1784627020.0,384.3,99828,28844,28520,21228,21236,21094,59683
1784627021.1,385.4,99828,28844,28520,21228,21236,21100,59683
1784627022.2,386.4,99828,28844,28520,21228,21236,21104,59683
1784627023.3,387.5,99828,28844,28520,21228,21236,21105,59683
1784627024.4,388.6,99828,28844,28520,21228,21236,21112,59683
1784627025.5,389.8,99828,28844,28520,21228,21236,21095,59683
1784627026.6,390.9,99828,28844,28520,21228,21236,21106,59683
1784627027.7,392.0,99828,28844,28520,21228,21236,21093,59683
1784627028.8,393.0,99828,28844,28520,21228,21236,21094,59683
1784627029.9,394.1,99828,28844,28520,21228,21236,21095,59683
1784627030.9,395.2,99828,28844,28520,21228,21236,21098,59683
1784627032.0,396.3,99828,28844,28520,21228,21236,21089,59684
1784627033.1,397.4,99828,28844,28520,21228,21236,21086,59684
1784627034.2,398.5,99828,28844,28520,21228,21236,21097,59684
1784627035.3,399.6,99828,28844,28520,21228,21236,21100,59684
1784627036.4,400.7,99828,28844,28520,21228,21236,21110,59684
1784627037.6,401.8,99828,28844,28520,21228,21236,21102,59684
1784627038.7,402.9,99828,28844,28520,21228,21236,21102,59684
1784627039.7,404.0,99828,28844,28520,21228,21236,21104,59684
1784627040.8,405.1,99828,28844,28520,21228,21236,21117,59684
1784627041.9,406.2,99828,28844,28520,21228,21236,21168,59684
1784627043.0,407.3,99828,28844,28520,21228,21236,21121,59684
1784627044.1,408.4,99828,28844,28520,21228,21236,21115,59684
1784627045.2,409.4,99828,28844,28520,21228,21236,21120,59684
1784627046.2,410.5,99828,28844,28520,21228,21236,21128,59684
1784627047.3,411.6,99828,28844,28520,21228,21236,21124,59684
1784627048.4,412.7,99828,28844,28520,21228,21236,21125,59684
1784627049.5,413.8,99828,28844,28520,21228,21236,21139,59684
1784627050.6,414.9,99828,28844,28520,21228,21236,21146,59684
1784627051.7,416.0,99828,28844,28520,21228,21236,21143,59684
1784627052.8,417.1,99828,28844,28520,21228,21236,21121,59684
1784627053.9,418.2,99828,28844,28520,21228,21236,21119,59684
1784627055.0,419.3,99828,28844,28520,21228,21236,21115,59684
1784627056.1,420.4,99828,28844,28520,21228,21236,21115,59684
1784627057.1,421.4,99828,28844,28520,21228,21236,21127,59684
1784627058.3,422.5,99828,28844,28520,21228,21236,21123,59684
1784627059.4,423.6,99828,28844,28520,21228,21236,21127,59684
1784627060.5,424.7,99828,28844,28520,21228,21236,21117,59684
1784627061.6,425.8,99828,28844,28520,21228,21236,21123,59684
1784627062.6,426.9,99828,28844,28520,21228,21236,21118,59684
1784627063.7,428.0,99828,28844,28520,21228,21236,21179,59684
1784627064.8,429.1,99828,28844,28520,21228,21236,21182,59684
1784627065.9,430.2,99828,28844,28520,21228,21236,21181,59684
1784627067.0,431.3,99828,28844,28520,21228,21236,21197,59684
1784627068.1,432.4,99828,28844,28520,21228,21236,21198,59684
1784627069.2,433.5,99828,28844,28520,21228,21236,21242,59684
1784627070.3,434.6,99828,28844,28520,21228,21236,21215,59684
1784627071.4,435.7,99828,28844,28520,21228,21236,21203,59684
1784627072.5,436.8,99828,28844,28520,21228,21236,21193,59684
1784627073.6,437.9,99828,28844,28520,21228,21236,21185,59684
1784627074.7,439.0,99828,28844,28520,21228,21236,21185,59684
1784627075.8,440.1,99828,28844,28520,21228,21236,21190,59684
1784627076.9,441.1,99828,28844,28520,21228,21236,21230,59685
1784627077.9,442.2,99828,28844,28520,21228,21236,21178,59685
1784627079.1,443.3,99828,28844,28520,21228,21236,21177,59685
1784627080.2,444.4,99828,28844,28520,21228,21236,21185,59685
1784627081.2,445.5,99828,28844,28520,21228,21236,21182,59685
1784627082.3,446.6,99828,28844,28520,21228,21236,21185,59685
1784627083.4,447.6,99828,28844,28520,21228,21236,21184,59685
1784627084.4,448.7,99828,28844,28520,21228,21236,21193,59685
1784627085.5,449.8,99828,28844,28520,21228,21236,21223,59685
1784627086.6,450.9,99828,28844,28520,21228,21236,21194,59685
1784627087.7,452.0,99828,28844,28520,21228,21236,21200,59685
1784627088.8,453.1,99828,28844,28520,21228,21236,21159,59685
1784627089.9,454.2,99828,28844,28520,21228,21236,21185,59685
1784627091.1,455.3,99828,28844,28520,21228,21236,21178,59685
1784627092.1,456.4,99828,28844,28520,21228,21236,21179,59685
1784627093.2,457.5,99828,28844,28520,21228,21236,21152,59685
1784627094.3,458.6,99828,28844,28520,21228,21236,21151,59685
1784627095.4,459.6,99828,28844,28520,21228,21236,21162,59685
1784627096.4,460.7,99828,28844,28520,21228,21236,21183,59685
1784627097.5,461.8,99828,28844,28520,21228,21236,21183,59685
1784627098.6,462.9,99828,28844,28520,21228,21236,21184,59685
1784627099.7,464.0,99828,28844,28520,21228,21236,21185,59685
1784627100.8,465.1,99828,28844,28520,21228,21236,21174,59685
1784627101.9,466.2,99828,28844,28520,21228,21236,21170,59685
1784627103.0,467.3,99828,28844,28520,21228,21236,21171,59685
1784627104.1,468.3,99828,28844,28520,21228,21236,21166,59685
1784627105.1,469.4,99828,28844,28520,21228,21236,21163,59685
