t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
23.00,0.2482,26056,0,105000,0.2482,0.0000,0.1456,29414,1,202000,0.1456,0.0000
23.50,0.2482,26056,0,105000,0.2482,0.0000,0.1456,29414,1,202000,0.1456,0.0000
24.00,0.2278,23914,0,105000,0.2278,0.0000,0.1456,29421,1,202000,0.1456,0.0000
24.50,0.2104,22089,0,105000,0.2104,0.0000,0.1630,32929,2,202000,0.1630,0.0000
25.00,0.2232,23438,0,105000,0.2232,0.0000,0.1692,34184,2,202000,0.1692,0.0000
25.50,0.2232,23438,0,105000,0.2232,0.0000,0.1381,27900,1,202000,0.1381,0.0000
26.00,0.1713,17986,0,105000,0.1713,0.0000,0.1161,23453,1,202000,0.1161,0.0000
26.50,0.1915,20104,0,105000,0.1915,0.0000,0.1161,23453,1,202000,0.1161,0.0000
27.00,0.2010,21101,0,105000,0.2010,0.0000,0.1383,27943,1,202000,0.1383,0.0000
27.50,0.2219,23302,0,105000,0.2219,0.0000,0.1595,32213,1,202000,0.1595,0.0000
28.00,0.2425,25462,0,105000,0.2425,0.0000,0.1597,32250,1,202000,0.1597,0.0000
28.50,0.2329,24454,0,105000,0.2329,0.0000,0.1597,32250,1,202000,0.1597,0.0000
29.00,0.2661,27939,0,105000,0.2661,0.0000,0.1597,32250,1,202000,0.1597,0.0000
29.50,0.2463,25865,0,105000,0.2463,0.0000,0.1552,31351,1,202000,0.1552,0.0000
30.00,0.2450,25725,0,105000,0.2450,0.0000,0.1717,34693,1,202000,0.1717,0.0000
30.50,0.2450,25725,0,105000,0.2450,0.0000,0.1717,34693,1,202000,0.1717,0.0000
31.00,0.2450,25725,0,105000,0.2450,0.0000,0.1497,30239,1,202000,0.1497,0.0000
31.50,0.2342,24596,0,105000,0.2342,0.0000,0.1443,29147,1,202000,0.1443,0.0000
32.00,0.1925,20211,0,105000,0.1925,0.0000,0.1445,29198,2,202000,0.1445,0.0000
32.50,0.2468,25916,0,105000,0.2468,0.0000,0.1820,36761,2,202000,0.1820,0.0000
33.00,0.2468,25916,0,105000,0.2468,0.0000,0.1203,24292,1,202000,0.1203,0.0000
33.50,0.1903,19983,0,105000,0.1903,0.0000,0.1203,24292,1,202000,0.1203,0.0000
34.00,0.2440,25617,0,105000,0.2440,0.0000,0.1203,24292,1,202000,0.1203,0.0000
34.51,0.2349,24660,0,105000,0.2349,0.0000,0.1615,32615,1,202000,0.1615,0.0000
35.01,0.2245,23575,0,105000,0.2245,0.0000,0.1615,32615,1,202000,0.1615,0.0000
35.51,0.2661,27939,0,105000,0.2661,0.0000,0.1610,32512,1,202000,0.1610,0.0000
36.01,0.2552,26793,0,105000,0.2552,0.0000,0.1610,32512,1,202000,0.1610,0.0000
36.51,0.2552,26793,0,105000,0.2552,0.0000,0.1556,31429,1,202000,0.1556,0.0000
37.01,0.2490,26147,0,105000,0.2490,0.0000,0.1581,31930,1,202000,0.1581,0.0000
37.51,0.2490,26147,0,105000,0.2490,0.0000,0.1583,31972,2,202000,0.1583,0.0000
38.01,0.2167,22757,0,105000,0.2167,0.0000,0.1583,31972,2,202000,0.1583,0.0000
38.51,0.2846,29878,0,105000,0.2846,0.0000,0.1651,33345,1,202000,0.1651,0.0000
39.01,0.2946,30934,0,105000,0.2946,0.0000,0.2032,41053,1,202000,0.2032,0.0000
39.51,0.3057,32102,0,105000,0.3057,0.0000,0.2032,41053,1,202000,0.2032,0.0000
40.01,0.3058,32108,0,105000,0.3058,0.0000,0.2037,41141,1,202000,0.2037,0.0000
40.51,0.3058,32108,0,105000,0.3058,0.0000,0.2039,41181,1,202000,0.2039,0.0000
41.01,0.2928,30749,0,105000,0.2928,0.0000,0.2040,41208,1,202000,0.2040,0.0000
41.51,0.2928,30749,0,105000,0.2928,0.0000,0.2040,41208,1,202000,0.2040,0.0000
42.01,0.2875,30188,0,105000,0.2875,0.0000,0.1755,35445,1,202000,0.1755,0.0000
42.51,0.2875,30188,0,105000,0.2875,0.0000,0.1755,35445,1,202000,0.1755,0.0000
43.01,0.2405,25257,0,105000,0.2405,0.0000,0.1785,36057,1,202000,0.1785,0.0000
43.51,0.2909,30546,0,105000,0.2909,0.0000,0.1675,33836,1,202000,0.1675,0.0000
44.01,0.2237,23489,0,105000,0.2237,0.0000,0.1677,33876,1,202000,0.1677,0.0000
44.51,0.2760,28978,0,105000,0.2760,0.0000,0.1665,33632,1,202000,0.1665,0.0000
45.01,0.2658,27909,0,105000,0.2658,0.0000,0.1665,33632,1,202000,0.1665,0.0000
45.51,0.2658,27909,0,105000,0.2658,0.0000,0.1611,32539,1,202000,0.1611,0.0000
46.01,0.2654,27863,0,105000,0.2654,0.0000,0.1613,32575,1,202000,0.1613,0.0000
46.51,0.2266,23789,0,105000,0.2266,0.0000,0.1613,32575,1,202000,0.1613,0.0000
47.01,0.2266,23789,0,105000,0.2266,0.0000,0.1575,31811,1,202000,0.1575,0.0000
47.51,0.2266,23789,0,105000,0.2266,0.0000,0.1575,31811,1,202000,0.1575,0.0000
48.01,0.2194,23032,0,105000,0.2194,0.0000,0.1412,28526,1,202000,0.1412,0.0000
48.51,0.2194,23032,0,105000,0.2194,0.0000,0.1408,28444,1,202000,0.1408,0.0000
49.01,0.2267,23799,0,105000,0.2267,0.0000,0.1684,34011,1,202000,0.1684,0.0000
49.51,0.2267,23799,0,105000,0.2267,0.0000,0.1684,34011,1,202000,0.1684,0.0000
50.01,0.2349,24669,0,105000,0.2349,0.0000,0.1684,34011,1,202000,0.1684,0.0000
50.51,0.2673,28067,0,105000,0.2673,0.0000,0.1625,32833,1,202000,0.1625,0.0000
51.01,0.2589,27183,0,105000,0.2589,0.0000,0.1625,32833,1,202000,0.1625,0.0000
51.51,0.2592,27218,0,105000,0.2592,0.0000,0.1625,32833,1,202000,0.1625,0.0000
52.01,0.2592,27218,0,105000,0.2592,0.0000,0.1629,32903,1,202000,0.1629,0.0000
52.51,0.2615,27461,0,105000,0.2615,0.0000,0.1631,32943,1,202000,0.1631,0.0000
53.01,0.2615,27461,0,105000,0.2615,0.0000,0.1631,32943,1,202000,0.1631,0.0000
53.51,0.2220,23313,0,105000,0.2220,0.0000,0.1599,32290,1,202000,0.1599,0.0000
54.01,0.2220,23313,0,105000,0.2220,0.0000,0.1322,26704,1,202000,0.1322,0.0000
54.51,0.2091,21955,0,105000,0.2091,0.0000,0.1322,26704,1,202000,0.1322,0.0000
55.01,0.2633,27651,0,105000,0.2633,0.0000,0.1541,31127,1,202000,0.1541,0.0000
55.51,0.2508,26339,0,105000,0.2508,0.0000,0.1541,31127,1,202000,0.1541,0.0000
56.01,0.2484,26085,0,105000,0.2484,0.0000,0.1815,36663,1,202000,0.1815,0.0000
56.51,0.2484,26085,0,105000,0.2484,0.0000,0.1534,30978,1,202000,0.1534,0.0000
57.01,0.2484,26085,0,105000,0.2484,0.0000,0.1534,30978,1,202000,0.1534,0.0000
57.51,0.2402,25223,0,105000,0.2402,0.0000,0.1249,25223,1,202000,0.1249,0.0000
58.01,0.2723,28587,0,105000,0.2723,0.0000,0.1249,25223,1,202000,0.1249,0.0000
58.51,0.2723,28587,0,105000,0.2723,0.0000,0.1659,33508,1,202000,0.1659,0.0000
59.01,0.2644,27759,0,105000,0.2644,0.0000,0.1659,33508,1,202000,0.1659,0.0000
59.51,0.3181,33404,0,105000,0.3181,0.0000,0.1929,38968,1,202000,0.1929,0.0000
60.01,0.3181,33404,0,105000,0.3181,0.0000,0.1929,38968,1,202000,0.1929,0.0000
60.51,0.2731,28678,0,105000,0.2731,0.0000,0.1661,33559,1,202000,0.1661,0.0000
61.01,0.3148,33059,0,105000,0.3148,0.0000,0.1661,33559,1,202000,0.1661,0.0000
61.51,0.2801,29413,0,105000,0.2801,0.0000,0.1910,38592,1,202000,0.1910,0.0000
62.01,0.2801,29413,0,105000,0.2801,0.0000,0.1910,38592,1,202000,0.1910,0.0000
62.51,0.2870,30138,0,105000,0.2870,0.0000,0.1734,35029,1,202000,0.1734,0.0000
63.01,0.3404,35744,0,105000,0.3404,0.0000,0.1941,39203,1,202000,0.1941,0.0000
63.51,0.3404,35744,0,105000,0.3404,0.0000,0.1941,39203,1,202000,0.1941,0.0000
64.01,0.3404,35744,0,105000,0.3404,0.0000,0.2050,41409,1,202000,0.2050,0.0000
64.51,0.3404,35744,0,105000,0.3404,0.0000,0.2052,41453,2,202000,0.2052,0.0000
65.01,0.3404,35744,0,105000,0.3404,0.0000,0.2056,41533,2,202000,0.2056,0.0000
65.51,0.3404,35744,0,105000,0.3404,0.0000,0.1278,25808,1,202000,0.1278,0.0000
66.01,0.1398,14679,0,105000,0.1398,0.0000,0.1847,37311,2,202000,0.1847,0.0000
66.51,0.2717,28530,0,105000,0.2717,0.0000,0.1847,37311,2,202000,0.1847,0.0000
67.01,0.2367,24850,0,105000,0.2367,0.0000,0.1679,33908,1,202000,0.1679,0.0000
67.51,0.2908,30537,0,105000,0.2908,0.0000,0.1682,33968,1,202000,0.1682,0.0000
68.01,0.3223,33838,0,105000,0.3223,0.0000,0.1682,33968,1,202000,0.1682,0.0000
68.51,0.3223,33838,0,105000,0.3223,0.0000,0.1958,39560,1,202000,0.1958,0.0000
69.01,0.3223,33838,0,105000,0.3223,0.0000,0.1958,39560,1,202000,0.1958,0.0000
69.51,0.2690,28243,0,105000,0.2690,0.0000,0.1964,39675,2,202000,0.1964,0.0000
70.01,0.2681,28147,0,105000,0.2681,0.0000,0.1842,37201,1,202000,0.1842,0.0000
70.51,0.2566,26946,0,105000,0.2566,0.0000,0.1551,31338,1,202000,0.1551,0.0000
71.01,0.2566,26946,0,105000,0.2566,0.0000,0.1551,31338,1,202000,0.1551,0.0000
71.51,0.2124,22305,0,105000,0.2124,0.0000,0.1553,31378,1,202000,0.1553,0.0000
72.01,0.2237,23488,0,105000,0.2237,0.0000,0.1610,32514,1,202000,0.1610,0.0000
72.51,0.2650,27827,0,105000,0.2650,0.0000,0.1712,34582,1,202000,0.1712,0.0000
73.01,0.2650,27827,0,105000,0.2650,0.0000,0.1712,34582,1,202000,0.1712,0.0000
73.51,0.2433,25551,0,105000,0.2433,0.0000,0.1712,34582,1,202000,0.1712,0.0000
74.01,0.2433,25551,0,105000,0.2433,0.0000,0.1432,28922,1,202000,0.1432,0.0000
74.51,0.1904,19996,0,105000,0.1904,0.0000,0.1435,28980,1,202000,0.1435,0.0000
75.01,0.2033,21349,0,105000,0.2033,0.0000,0.1435,28980,1,202000,0.1435,0.0000
75.51,0.2155,22625,0,105000,0.2155,0.0000,0.1506,30426,1,202000,0.1506,0.0000
76.01,0.2469,25920,0,105000,0.2469,0.0000,0.1506,30426,1,202000,0.1506,0.0000
76.51,0.2469,25920,0,105000,0.2469,0.0000,0.1505,30409,1,202000,0.1505,0.0000
77.01,0.2154,22613,0,105000,0.2154,0.0000,0.1345,27178,1,202000,0.1345,0.0000
77.51,0.2268,23811,0,105000,0.2268,0.0000,0.1345,27178,1,202000,0.1345,0.0000
78.01,0.2667,28005,0,105000,0.2667,0.0000,0.1845,37263,1,202000,0.1845,0.0000
78.51,0.2999,31489,0,105000,0.2999,0.0000,0.1845,37263,1,202000,0.1845,0.0000
79.01,0.2870,30132,0,105000,0.2870,0.0000,0.1845,37263,1,202000,0.1845,0.0000
79.51,0.2870,30132,0,105000,0.2870,0.0000,0.1769,35732,1,202000,0.1769,0.0000
80.01,0.2870,30132,0,105000,0.2870,0.0000,0.1771,35772,1,202000,0.1771,0.0000
80.51,0.2870,30132,0,105000,0.2870,0.0000,0.1386,27990,2,202000,0.1386,0.0000
81.01,0.2870,30132,0,105000,0.2870,0.0000,0.1386,27990,2,202000,0.1386,0.0000
81.51,0.2136,22424,0,105000,0.2136,0.0000,0.1383,27940,1,202000,0.1383,0.0000
82.01,0.2042,21444,0,105000,0.2042,0.0000,0.1511,30529,1,202000,0.1511,0.0000
82.51,0.2151,22585,0,105000,0.2151,0.0000,0.1567,31658,1,202000,0.1567,0.0000
83.01,0.2261,23744,0,105000,0.2261,0.0000,0.1629,32915,2,202000,0.1629,0.0000
83.51,0.2797,29364,0,105000,0.2797,0.0000,0.1629,32915,2,202000,0.1629,0.0000
84.01,0.2677,28106,0,105000,0.2677,0.0000,0.1669,33718,1,202000,0.1669,0.0000
84.51,0.2677,28106,0,105000,0.2677,0.0000,0.1612,32569,1,202000,0.1612,0.0000
85.01,0.1901,19964,0,105000,0.1901,0.0000,0.1612,32569,1,202000,0.1612,0.0000
85.51,0.3220,33815,0,105000,0.3220,0.0000,0.1498,30256,1,202000,0.1498,0.0000
86.01,0.2877,30208,0,105000,0.2877,0.0000,0.1498,30256,1,202000,0.1498,0.0000
86.51,0.2877,30208,0,105000,0.2877,0.0000,0.1945,39294,1,202000,0.1945,0.0000
87.01,0.2877,30208,0,105000,0.2877,0.0000,0.1945,39294,1,202000,0.1945,0.0000
87.51,0.2798,29376,0,105000,0.2798,0.0000,0.1391,28094,1,202000,0.1391,0.0000
88.01,0.2833,29744,0,105000,0.2833,0.0000,0.1391,28094,1,202000,0.1391,0.0000
88.51,0.2833,29744,0,105000,0.2833,0.0000,0.1754,35430,1,202000,0.1754,0.0000
89.01,0.2834,29760,0,105000,0.2834,0.0000,0.1754,35430,1,202000,0.1754,0.0000
89.51,0.2834,29760,0,105000,0.2834,0.0000,0.1696,34269,1,202000,0.1696,0.0000
90.01,0.2295,24102,0,105000,0.2295,0.0000,0.1706,34453,1,202000,0.1706,0.0000
90.51,0.2508,26334,0,105000,0.2508,0.0000,0.1706,34453,1,202000,0.1706,0.0000
91.01,0.3822,40127,0,105000,0.3822,0.0000,0.2040,41198,1,202000,0.2040,0.0000
91.51,0.3386,35554,0,105000,0.3386,0.0000,0.2040,41198,1,202000,0.2040,0.0000
92.01,0.3386,35554,0,105000,0.3386,0.0000,0.1983,40054,1,202000,0.1983,0.0000
92.51,0.3386,35554,0,105000,0.3386,0.0000,0.1743,35210,2,202000,0.1743,0.0000
93.01,0.2812,29531,0,105000,0.2812,0.0000,0.1736,35067,1,202000,0.1736,0.0000
93.51,0.2911,30563,0,105000,0.2911,0.0000,0.1736,35067,1,202000,0.1736,0.0000
94.01,0.2834,29754,0,105000,0.2834,0.0000,0.1736,35067,1,202000,0.1736,0.0000
94.51,0.3363,35311,0,105000,0.3363,0.0000,0.1974,39872,1,202000,0.1974,0.0000
95.01,0.3363,35311,0,105000,0.3363,0.0000,0.1976,39917,2,202000,0.1976,0.0000
95.51,0.2934,30805,0,105000,0.2934,0.0000,0.1980,39997,2,202000,0.1980,0.0000
96.01,0.2934,30805,0,105000,0.2934,0.0000,0.1980,39997,2,202000,0.1980,0.0000
96.51,0.2495,26197,0,105000,0.2495,0.0000,0.1518,30673,1,202000,0.1518,0.0000
97.01,0.2514,26395,0,105000,0.2514,0.0000,0.1580,31922,1,202000,0.1580,0.0000
97.51,0.2514,26395,0,105000,0.2514,0.0000,0.1580,31922,1,202000,0.1580,0.0000
98.01,0.3035,31863,0,105000,0.3035,0.0000,0.1822,36803,1,202000,0.1822,0.0000
98.51,0.3035,31863,0,105000,0.3035,0.0000,0.1855,37478,1,202000,0.1855,0.0000
99.01,0.2604,27347,0,105000,0.2604,0.0000,0.1855,37478,1,202000,0.1855,0.0000
99.51,0.3081,32352,0,105000,0.3081,0.0000,0.1829,36944,1,202000,0.1829,0.0000
100.01,0.3003,31536,0,105000,0.3003,0.0000,0.2120,42816,1,202000,0.2120,0.0000
100.51,0.3003,31536,0,105000,0.3003,0.0000,0.1840,37168,1,202000,0.1840,0.0000
101.02,0.3320,34858,0,105000,0.3320,0.0000,0.1840,37168,1,202000,0.1840,0.0000
101.52,0.3320,34858,0,105000,0.3320,0.0000,0.1840,37168,1,202000,0.1840,0.0000
102.02,0.3320,34858,0,105000,0.3320,0.0000,0.1723,34802,1,202000,0.1723,0.0000
102.52,0.2881,30254,0,105000,0.2881,0.0000,0.1723,34802,1,202000,0.1723,0.0000
103.02,0.2908,30539,0,105000,0.2908,0.0000,0.1741,35164,1,202000,0.1741,0.0000
103.52,0.2411,25313,0,105000,0.2411,0.0000,0.1743,35204,1,202000,0.1743,0.0000
104.02,0.2949,30969,0,105000,0.2949,0.0000,0.2027,40938,2,202000,0.2027,0.0000
104.52,0.2949,30969,0,105000,0.2949,0.0000,0.2027,40938,2,202000,0.2027,0.0000
105.02,0.2634,27657,0,105000,0.2634,0.0000,0.1540,31101,1,202000,0.1540,0.0000
105.52,0.2551,26787,0,105000,0.2551,0.0000,0.1540,31101,1,202000,0.1540,0.0000
106.02,0.3090,32444,0,105000,0.3090,0.0000,0.1894,38252,1,202000,0.1894,0.0000
106.52,0.3090,32444,0,105000,0.3090,0.0000,0.2068,41778,2,202000,0.2068,0.0000
107.02,0.3090,32444,0,105000,0.3090,0.0000,0.1259,25434,1,202000,0.1259,0.0000
107.52,0.2422,25434,0,105000,0.2422,0.0000,0.1259,25434,1,202000,0.1259,0.0000
108.02,0.2444,25667,0,105000,0.2444,0.0000,0.1847,37307,1,202000,0.1847,0.0000
108.52,0.3011,31611,0,105000,0.3011,0.0000,0.1847,37307,1,202000,0.1847,0.0000
109.02,0.2444,25659,0,105000,0.2444,0.0000,0.1514,30574,1,202000,0.1514,0.0000
109.52,0.2444,25659,0,105000,0.2444,0.0000,0.1514,30574,1,202000,0.1514,0.0000
110.02,0.2674,28076,0,105000,0.2674,0.0000,0.1514,30574,1,202000,0.1514,0.0000
110.52,0.2674,28076,0,105000,0.2674,0.0000,0.1810,36559,1,202000,0.1810,0.0000
111.02,0.2588,27171,0,105000,0.2588,0.0000,0.1810,36559,1,202000,0.1810,0.0000
111.52,0.3074,32275,0,105000,0.3074,0.0000,0.1810,36559,1,202000,0.1810,0.0000
112.02,0.3411,35813,0,105000,0.3411,0.0000,0.2068,41773,1,202000,0.2068,0.0000
112.52,0.3509,36846,0,105000,0.3509,0.0000,0.2057,41556,1,202000,0.2057,0.0000
113.02,0.3509,36846,0,105000,0.3509,0.0000,0.2057,41556,1,202000,0.2057,0.0000
113.52,0.3421,35918,0,105000,0.3421,0.0000,0.2063,41682,1,202000,0.2063,0.0000
114.02,0.3421,35918,0,105000,0.3421,0.0000,0.2063,41682,1,202000,0.2063,0.0000
114.52,0.3291,34557,0,105000,0.3291,0.0000,0.2001,40420,1,202000,0.2001,0.0000
115.02,0.3291,34557,0,105000,0.3291,0.0000,0.1935,39096,1,202000,0.1935,0.0000
115.52,0.3291,34557,0,105000,0.3291,0.0000,0.1689,34114,1,202000,0.1689,0.0000
116.02,0.2619,27503,0,105000,0.2619,0.0000,0.1689,34114,1,202000,0.1689,0.0000
116.52,0.2619,27503,0,105000,0.2619,0.0000,0.1880,37975,2,202000,0.1880,0.0000
117.02,0.2619,27503,0,105000,0.2619,0.0000,0.1880,37975,2,202000,0.1880,0.0000
117.52,0.2220,23307,0,105000,0.2220,0.0000,0.1438,29051,1,202000,0.1438,0.0000
118.02,0.1762,18502,0,105000,0.1762,0.0000,0.1425,28795,1,202000,0.1425,0.0000
118.52,0.1856,19489,0,105000,0.1856,0.0000,0.1425,28795,1,202000,0.1425,0.0000
119.02,0.1977,20759,0,105000,0.1977,0.0000,0.1252,25284,1,202000,0.1252,0.0000
119.52,0.2016,21172,0,105000,0.2016,0.0000,0.1495,30202,1,202000,0.1495,0.0000
120.02,0.2016,21172,0,105000,0.2016,0.0000,0.1273,25716,1,202000,0.1273,0.0000
120.52,0.2016,21172,0,105000,0.2016,0.0000,0.1273,25716,1,202000,0.1273,0.0000
121.02,0.1881,19747,0,105000,0.1881,0.0000,0.1478,29859,1,202000,0.1478,0.0000
121.52,0.2322,24380,0,105000,0.2322,0.0000,0.1478,29859,1,202000,0.1478,0.0000
122.02,0.2322,24380,0,105000,0.2322,0.0000,0.1462,29523,1,202000,0.1462,0.0000
122.52,0.1794,18841,0,105000,0.1794,0.0000,0.1462,29523,1,202000,0.1462,0.0000
123.02,0.1891,19852,0,105000,0.1891,0.0000,0.1272,25696,1,202000,0.1272,0.0000
123.52,0.2014,21147,0,105000,0.2014,0.0000,0.1272,25696,1,202000,0.1272,0.0000
124.02,0.2044,21466,0,105000,0.2044,0.0000,0.1519,30688,1,202000,0.1519,0.0000
124.52,0.2044,21466,0,105000,0.2044,0.0000,0.1750,35357,2,202000,0.1750,0.0000
125.02,0.2044,21466,0,105000,0.2044,0.0000,0.1037,20946,1,202000,0.1037,0.0000
125.52,0.1912,20078,0,105000,0.1912,0.0000,0.1037,20946,1,202000,0.1037,0.0000
126.02,0.1912,20078,0,105000,0.1912,0.0000,0.1037,20946,1,202000,0.1037,0.0000
126.52,0.1803,18936,0,105000,0.1803,0.0000,0.0937,18936,1,202000,0.0937,0.0000
127.02,0.1803,18936,0,105000,0.1803,0.0000,0.0937,18936,1,202000,0.0937,0.0000
127.52,0.1429,15005,0,105000,0.1429,0.0000,0.1264,25532,1,202000,0.1264,0.0000
128.02,0.1546,16236,0,105000,0.1546,0.0000,0.1264,25532,1,202000,0.1264,0.0000
128.52,0.1576,16547,0,105000,0.1576,0.0000,0.1518,30670,2,202000,0.1518,0.0000
129.02,0.1576,16547,0,105000,0.1576,0.0000,0.1518,30670,2,202000,0.1518,0.0000
129.52,0.1576,16547,0,105000,0.1576,0.0000,0.1050,21201,1,202000,0.1050,0.0000
130.02,0.0920,9661,0,105000,0.0920,0.0000,0.0771,15584,1,202000,0.0771,0.0000
130.52,0.0920,9661,0,105000,0.0920,0.0000,0.0771,15584,1,202000,0.0771,0.0000
131.02,0.0456,4784,0,105000,0.0456,0.0000,0.0771,15584,1,202000,0.0771,0.0000
131.52,0.0456,4784,0,105000,0.0456,0.0000,0.0764,15432,1,202000,0.0764,0.0000
132.02,0.0570,5987,0,105000,0.0570,0.0000,0.0764,15432,1,202000,0.0764,0.0000
132.52,0.0570,5987,0,105000,0.0570,0.0000,0.0764,15432,1,202000,0.0764,0.0000
133.02,0.0570,5987,0,105000,0.0570,0.0000,0.0548,11073,1,202000,0.0548,0.0000
