t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
26.00,0.4306,36532,0,105000,0.3479,0.9872,0.1839,37157,2,202000,0.1839,0.0000
26.50,0.4306,36532,0,105000,0.3479,0.9872,0.1839,37157,2,202000,0.1839,0.0000
27.00,0.4311,22365,0,105000,0.2130,0.0316,0.1839,37157,2,202000,0.1839,0.0000
27.50,0.4614,30916,0,105000,0.2944,0.9812,0.1839,37157,2,202000,0.1839,0.0000
28.00,0.4614,30916,0,105000,0.2944,0.9812,0.1839,37157,2,202000,0.1839,0.0000
28.50,0.4624,34420,0,105000,0.3278,0.9850,0.1734,35018,1,202000,0.1734,0.0000
29.00,0.4624,34420,0,105000,0.3278,0.9850,0.1736,35058,1,202000,0.1736,0.0000
29.50,0.4629,24122,0,105000,0.2297,0.0134,0.1715,34640,1,202000,0.1715,0.0000
30.00,0.4629,24122,0,105000,0.2297,0.0134,0.1715,34640,1,202000,0.1715,0.0000
30.50,0.5119,34071,0,105000,0.3245,0.9843,0.1715,34640,1,202000,0.1715,0.0000
31.00,0.5119,34071,0,105000,0.3245,0.9843,0.1715,34640,1,202000,0.1715,0.0000
31.50,0.5119,34071,0,105000,0.3245,0.9843,0.1715,34640,1,202000,0.1715,0.0000
32.00,0.5119,34071,0,105000,0.3245,0.9843,0.1453,29342,1,202000,0.1453,0.0000
32.51,0.5119,34071,0,105000,0.3245,0.9843,0.1453,29342,1,202000,0.1453,0.0000
33.01,0.5427,27480,0,105000,0.2617,0.9838,0.1290,26055,1,202000,0.1290,0.0000
33.51,0.5427,27480,0,105000,0.2617,0.9838,0.1290,26055,1,202000,0.1290,0.0000
34.01,0.5442,34059,0,105000,0.3244,0.9821,0.1290,26055,1,202000,0.1290,0.0000
34.51,0.5442,34059,0,105000,0.3244,0.9821,0.1290,26055,1,202000,0.1290,0.0000
35.01,0.5448,25197,0,105000,0.2400,0.0161,0.1709,34513,1,202000,0.1709,0.0000
35.51,0.5448,25197,0,105000,0.2400,0.0161,0.1709,34513,1,202000,0.1709,0.0000
36.01,0.5448,25197,0,105000,0.2400,0.0161,0.1709,34513,1,202000,0.1709,0.0000
36.51,0.5954,33958,0,105000,0.3234,0.9833,0.1709,34513,1,202000,0.1709,0.0000
37.01,0.5954,33958,0,105000,0.3234,0.9833,0.1709,34513,1,202000,0.1709,0.0000
37.51,0.5954,33958,0,105000,0.3234,0.9833,0.1709,34513,1,202000,0.1709,0.0000
38.01,0.5954,33958,0,105000,0.3234,0.9833,0.1453,29355,1,202000,0.1453,0.0000
38.51,0.5959,23991,0,105000,0.2285,0.0160,0.1453,29355,1,202000,0.1453,0.0000
39.01,0.6369,30271,0,105000,0.2883,0.9875,0.1686,34065,1,202000,0.1686,0.0000
39.51,0.6369,30271,0,105000,0.2883,0.9875,0.1686,34065,1,202000,0.1686,0.0000
40.01,0.6375,33498,0,105000,0.3190,0.9707,0.1686,34065,1,202000,0.1686,0.0000
40.51,0.6375,33498,0,105000,0.3190,0.9707,0.1686,34065,1,202000,0.1686,0.0000
41.01,0.6375,33498,0,105000,0.3190,0.9707,0.1691,34153,1,202000,0.1691,0.0000
41.51,0.6375,33498,0,105000,0.3190,0.9707,0.1422,28724,1,202000,0.1422,0.0000
42.01,0.6384,27045,0,105000,0.2576,0.9909,0.1422,28724,1,202000,0.1422,0.0000
42.51,0.6389,25075,0,105000,0.2388,0.9788,0.1360,27464,1,202000,0.1360,0.0000
43.01,0.6403,24965,0,105000,0.2378,0.0127,0.1263,25520,1,202000,0.1263,0.0000
43.51,0.6922,31426,0,105000,0.2993,0.9868,0.1529,30890,1,202000,0.1529,0.0000
44.01,0.6922,31426,0,105000,0.2993,0.9868,0.1529,30890,1,202000,0.1529,0.0000
44.51,0.6922,31426,0,105000,0.2993,0.9868,0.1529,30890,1,202000,0.1529,0.0000
45.01,0.6929,35798,0,105000,0.3409,0.9825,0.1529,30890,1,202000,0.1529,0.0000
45.51,0.6929,35798,0,105000,0.3409,0.9825,0.1529,30890,1,202000,0.1529,0.0000
46.01,0.6936,27410,0,105000,0.2610,0.0261,0.1804,36436,1,202000,0.1804,0.0000
46.51,0.6936,27410,0,105000,0.2610,0.0261,0.1707,34489,1,202000,0.1707,0.0000
47.01,0.6936,27410,0,105000,0.2610,0.0261,0.1707,34489,1,202000,0.1707,0.0000
47.51,0.7245,33909,0,105000,0.3229,0.9761,0.1707,34489,1,202000,0.1707,0.0000
48.01,0.7245,33909,0,105000,0.3229,0.9761,0.1711,34568,1,202000,0.1711,0.0000
48.51,0.7253,25226,0,105000,0.2402,0.0196,0.1660,33524,1,202000,0.1660,0.0000
49.01,0.7667,26250,0,105000,0.2500,0.0128,0.1660,33524,1,202000,0.1660,0.0000
49.51,0.7667,26250,0,105000,0.2500,0.0128,0.1660,33524,1,202000,0.1660,0.0000
50.01,0.7667,26250,0,105000,0.2500,0.0128,0.1660,33524,1,202000,0.1660,0.0000
50.51,0.8183,34997,0,105000,0.3333,0.9805,0.1660,33524,1,202000,0.1660,0.0000
51.01,0.8183,34997,0,105000,0.3333,0.9805,0.1764,35625,1,202000,0.1764,0.0000
51.51,0.8183,34997,0,105000,0.3333,0.9805,0.1764,35625,1,202000,0.1764,0.0000
52.01,0.8190,35065,0,105000,0.3340,0.9831,0.1764,35625,1,202000,0.1764,0.0000
52.51,0.8190,35065,0,105000,0.3340,0.9831,0.1764,35625,1,202000,0.1764,0.0000
53.01,0.8190,35065,0,105000,0.3340,0.9831,0.1764,35625,1,202000,0.1764,0.0000
53.51,0.8199,29780,0,105000,0.2836,0.0162,0.1764,35625,1,202000,0.1764,0.0000
54.01,0.8199,29780,0,105000,0.2836,0.0162,0.1711,34553,1,202000,0.1711,0.0000
54.51,0.8199,29780,0,105000,0.2836,0.0162,0.1711,34553,1,202000,0.1711,0.0000
55.01,0.8199,29780,0,105000,0.2836,0.0162,0.1711,34553,1,202000,0.1711,0.0000
55.51,0.8602,34019,0,105000,0.3240,0.9810,0.1715,34634,1,202000,0.1715,0.0000
56.01,0.8602,34019,0,105000,0.3240,0.9810,0.1550,31315,1,202000,0.1550,0.0000
56.51,0.8611,27541,0,105000,0.2623,0.0198,0.1550,31315,1,202000,0.1550,0.0000
57.01,0.9101,31560,0,105000,0.3006,0.9805,0.1550,31315,1,202000,0.1550,0.0000
57.51,0.9101,31560,0,105000,0.3006,0.9805,0.1550,31315,1,202000,0.1550,0.0000
58.01,0.9101,31560,0,105000,0.3006,0.9805,0.1550,31315,1,202000,0.1550,0.0000
58.51,0.9107,35997,0,105000,0.3428,0.9891,0.1550,31315,1,202000,0.1550,0.0000
59.01,0.9107,35997,0,105000,0.3428,0.9891,0.1811,36579,1,202000,0.1811,0.0000
59.51,0.9107,35997,0,105000,0.3428,0.9891,0.1814,36637,2,202000,0.1814,0.0000
60.01,0.9107,35997,0,105000,0.3428,0.9891,0.1368,27634,1,202000,0.1368,0.0000
60.51,0.9112,20841,0,105000,0.1985,0.9867,0.1368,27634,1,202000,0.1368,0.0000
61.01,0.9116,21841,0,105000,0.2080,0.9746,0.1050,21207,1,202000,0.1050,0.0000
61.51,0.9138,31858,0,105000,0.3034,0.9876,0.1050,21207,1,202000,0.1050,0.0000
62.01,0.9138,31858,0,105000,0.3034,0.9876,0.1603,32386,1,202000,0.1603,0.0000
62.51,0.9143,27903,0,105000,0.2657,0.9842,0.1603,32386,1,202000,0.1603,0.0000
63.01,0.9150,28724,0,105000,0.2736,0.9872,0.1402,28328,1,202000,0.1402,0.0000
63.51,0.9162,28727,0,105000,0.2736,0.0166,0.1439,29077,1,202000,0.1439,0.0000
64.01,0.9652,32712,0,105000,0.3115,0.9846,0.1439,29077,1,202000,0.1439,0.0000
64.51,0.9652,32712,0,105000,0.3115,0.9846,0.1926,38906,1,202000,0.1926,0.0000
65.01,0.9652,32712,0,105000,0.3115,0.9846,0.1926,38906,1,202000,0.1926,0.0000
65.51,0.9659,38342,0,105000,0.3652,0.9837,0.1926,38906,1,202000,0.1926,0.0000
66.01,0.9659,38342,0,105000,0.3652,0.9837,0.1926,38906,1,202000,0.1926,0.0000
66.51,0.9659,38342,0,105000,0.3652,0.9837,0.1646,33258,1,202000,0.1646,0.0000
67.01,0.9659,38342,0,105000,0.3652,0.9837,0.1646,33258,1,202000,0.1646,0.0000
67.51,0.9668,29605,0,105000,0.2820,0.9877,0.1719,34722,1,202000,0.1719,0.0000
68.01,0.9679,28804,0,105000,0.2743,0.0192,0.1977,39926,1,202000,0.1977,0.0000
68.51,0.9359,30757,0,105000,0.2929,0.0152,0.1941,39215,1,202000,0.1941,0.0000
69.01,0.9359,30757,0,105000,0.2929,0.0152,0.1941,39215,1,202000,0.1941,0.0000
69.51,0.9359,30757,0,105000,0.2929,0.0152,0.1941,39215,1,202000,0.1941,0.0000
70.01,0.9792,35301,0,105000,0.3362,0.0180,0.1941,39215,1,202000,0.1941,0.0000
70.51,0.9792,35301,0,105000,0.3362,0.0180,0.1941,39215,1,202000,0.1941,0.0000
71.01,0.9792,35301,0,105000,0.3362,0.0180,0.1941,39215,1,202000,0.1941,0.0000
71.51,0.9792,35301,0,105000,0.3362,0.0180,0.1941,39215,1,202000,0.1941,0.0000
72.01,0.9792,35301,0,105000,0.3362,0.0180,0.1941,39215,1,202000,0.1941,0.0000
72.51,0.9792,35301,0,105000,0.3362,0.0180,0.1941,39215,1,202000,0.1941,0.0000
73.01,0.9792,35301,0,105000,0.3362,0.0180,0.1941,39215,1,202000,0.1941,0.0000
73.51,0.9792,35301,0,105000,0.3362,0.0180,0.1941,39215,1,202000,0.1941,0.0000
74.01,0.9792,35301,0,105000,0.3362,0.0180,0.1941,39215,1,202000,0.1941,0.0000
74.51,0.9792,35301,0,105000,0.3362,0.0180,0.1941,39215,1,202000,0.1941,0.0000
75.01,0.9709,30271,0,105000,0.2883,0.0265,0.1742,35187,1,202000,0.1742,0.0000
75.51,0.9488,38611,0,105000,0.3677,0.9888,0.1742,35187,1,202000,0.1742,0.0000
76.01,0.9488,38611,0,105000,0.3677,0.9888,0.1742,35187,1,202000,0.1742,0.0000
76.51,0.9488,38611,0,105000,0.3677,0.9888,0.1941,39210,1,202000,0.1941,0.0000
77.01,0.9488,38611,0,105000,0.3677,0.9888,0.1943,39250,1,202000,0.1943,0.0000
77.51,0.9493,27325,0,105000,0.2602,0.0260,0.1537,31047,1,202000,0.1537,0.0000
78.01,0.9804,26240,0,105000,0.2499,0.0227,0.1537,31047,1,202000,0.1537,0.0000
78.51,0.9388,36450,0,105000,0.3471,0.9907,0.1537,31047,1,202000,0.1537,0.0000
79.01,0.9388,36450,0,105000,0.3471,0.9907,0.1537,31047,1,202000,0.1537,0.0000
79.51,0.9388,36450,0,105000,0.3471,0.9907,0.1537,31047,1,202000,0.1537,0.0000
80.01,0.9388,36450,0,105000,0.3471,0.9907,0.1537,31047,1,202000,0.1537,0.0000
80.51,0.9388,36450,0,105000,0.3471,0.9907,0.1537,31047,1,202000,0.1537,0.0000
81.01,0.9388,36450,0,105000,0.3471,0.9907,0.1537,31047,1,202000,0.1537,0.0000
81.51,0.9388,36450,0,105000,0.3471,0.9907,0.1567,31662,1,202000,0.1567,0.0000
82.01,0.9393,27375,0,105000,0.2607,0.9874,0.1339,27053,1,202000,0.1339,0.0000
82.51,0.9393,27375,0,105000,0.2607,0.9874,0.1380,27882,1,202000,0.1380,0.0000
83.01,0.9400,28791,0,105000,0.2742,0.9872,0.1449,29276,1,202000,0.1449,0.0000
83.51,0.9412,23715,0,105000,0.2259,0.9841,0.1420,28689,1,202000,0.1420,0.0000
84.01,0.9417,28970,0,105000,0.2759,0.9802,0.1420,28689,1,202000,0.1420,0.0000
84.51,0.9432,26642,0,105000,0.2537,0.0154,0.1459,29474,1,202000,0.1459,0.0000
85.01,0.9960,31322,0,105000,0.2983,0.9735,0.1459,29474,1,202000,0.1459,0.0000
85.51,0.9960,31322,0,105000,0.2983,0.9735,0.1459,29474,1,202000,0.1459,0.0000
86.01,0.9960,31322,0,105000,0.2983,0.9735,0.1459,29474,1,202000,0.1459,0.0000
86.51,0.9972,36832,0,105000,0.3508,0.9862,0.1459,29474,1,202000,0.1459,0.0000
87.01,0.9972,36832,0,105000,0.3508,0.9862,0.1459,29474,1,202000,0.1459,0.0000
87.51,0.9972,36832,0,105000,0.3508,0.9862,0.1856,37488,1,202000,0.1856,0.0000
88.01,0.9972,36832,0,105000,0.3508,0.9862,0.1626,32836,1,202000,0.1626,0.0000
88.51,0.9979,28997,0,105000,0.2762,0.9850,0.1626,32836,1,202000,0.1626,0.0000
89.01,0.9979,28997,0,105000,0.2762,0.9850,0.1460,29495,1,202000,0.1460,0.0000
89.51,0.9994,28444,0,105000,0.2709,0.9855,0.1701,34355,2,202000,0.1701,0.0000
90.01,0.9999,28493,0,105000,0.2714,0.0212,0.1701,34355,2,202000,0.1701,0.0000
90.51,0.9999,28493,0,105000,0.2714,0.0212,0.1701,34355,2,202000,0.1701,0.0000
91.01,0.9841,35032,0,105000,0.3336,0.9835,0.1701,34355,2,202000,0.1701,0.0000
91.51,0.9841,35032,0,105000,0.3336,0.9835,0.1486,30017,1,202000,0.1486,0.0000
92.01,0.9846,24966,0,105000,0.2378,0.9916,0.1488,30057,1,202000,0.1488,0.0000
92.51,0.9846,24966,0,105000,0.2378,0.9916,0.1533,30975,1,202000,0.1533,0.0000
93.01,0.9851,20340,0,105000,0.1937,0.0162,0.1531,30935,1,202000,0.1531,0.0000
93.52,0.9529,25597,0,105000,0.2438,0.9774,0.1531,30935,1,202000,0.1531,0.0000
94.02,0.9529,25597,0,105000,0.2438,0.9774,0.1531,30935,1,202000,0.1531,0.0000
94.52,0.9529,25597,0,105000,0.2438,0.9774,0.1531,30935,1,202000,0.1531,0.0000
95.02,0.9539,35914,0,105000,0.3420,0.9815,0.1531,30935,1,202000,0.1531,0.0000
95.52,0.9539,35914,0,105000,0.3420,0.9815,0.1531,30935,1,202000,0.1531,0.0000
96.02,0.9539,35914,0,105000,0.3420,0.9815,0.1649,33312,1,202000,0.1649,0.0000
96.52,0.9558,26215,0,105000,0.2497,0.0154,0.1314,26547,1,202000,0.1314,0.0000
97.02,0.9557,29478,0,105000,0.2807,0.9854,0.1931,39016,1,202000,0.1931,0.0000
97.52,0.9557,29478,0,105000,0.2807,0.9854,0.1931,39016,1,202000,0.1931,0.0000
98.02,0.9562,32756,0,105000,0.3120,0.9854,0.1931,39016,1,202000,0.1931,0.0000
98.52,0.9562,32756,0,105000,0.3120,0.9854,0.1931,39016,1,202000,0.1931,0.0000
99.02,0.9567,38399,0,105000,0.3657,0.9827,0.1931,39016,1,202000,0.1931,0.0000
99.52,0.9567,38399,0,105000,0.3657,0.9827,0.1931,39016,1,202000,0.1931,0.0000
100.02,0.9567,38399,0,105000,0.3657,0.9827,0.1931,39016,1,202000,0.1931,0.0000
100.52,0.9576,28403,0,105000,0.2705,0.0156,0.1667,33665,1,202000,0.1667,0.0000
101.02,0.9466,39220,0,105000,0.3735,0.9867,0.1667,33665,1,202000,0.1667,0.0000
101.52,0.9466,39220,0,105000,0.3735,0.9867,0.1667,33665,1,202000,0.1667,0.0000
102.02,0.9466,39220,0,105000,0.3735,0.9867,0.1667,33665,1,202000,0.1667,0.0000
102.52,0.9466,39220,0,105000,0.3735,0.9867,0.1667,33665,1,202000,0.1667,0.0000
103.02,0.9466,39220,0,105000,0.3735,0.9867,0.1974,39879,1,202000,0.1974,0.0000
103.52,0.9473,28872,0,105000,0.2750,0.0199,0.1908,38548,1,202000,0.1908,0.0000
104.02,0.9882,33166,0,105000,0.3159,0.0155,0.1908,38548,1,202000,0.1908,0.0000
104.52,0.9882,33166,0,105000,0.3159,0.0155,0.1908,38548,1,202000,0.1908,0.0000
105.02,0.9882,33166,0,105000,0.3159,0.0155,0.1908,38548,1,202000,0.1908,0.0000
105.52,0.9882,33166,0,105000,0.3159,0.0155,0.1945,39282,1,202000,0.1945,0.0000
106.02,0.9882,33166,0,105000,0.3159,0.0155,0.1947,39322,1,202000,0.1947,0.0000
106.52,0.9882,33166,0,105000,0.3159,0.0155,0.1949,39362,1,202000,0.1949,0.0000
107.02,0.9882,33166,0,105000,0.3159,0.0155,0.1949,39362,1,202000,0.1949,0.0000
107.52,0.9882,33166,0,105000,0.3159,0.0155,0.1949,39362,1,202000,0.1949,0.0000
108.02,0.9895,35501,0,105000,0.3381,0.0154,0.1952,39431,1,202000,0.1952,0.0000
108.52,0.9895,35501,0,105000,0.3381,0.0154,0.1952,39431,1,202000,0.1952,0.0000
109.02,0.9895,35501,0,105000,0.3381,0.0154,0.1952,39431,1,202000,0.1952,0.0000
109.52,0.9688,41056,0,105000,0.3910,0.9876,0.1952,39431,1,202000,0.1952,0.0000
110.02,0.9688,41056,0,105000,0.3910,0.9876,0.1952,39431,1,202000,0.1952,0.0000
110.52,0.9688,41056,0,105000,0.3910,0.9876,0.1952,39431,1,202000,0.1952,0.0000
111.02,0.9688,41056,0,105000,0.3910,0.9876,0.1952,39431,1,202000,0.1952,0.0000
111.52,0.9692,35421,0,105000,0.3373,0.0185,0.2063,41674,1,202000,0.2063,0.0000
112.02,0.9692,35421,0,105000,0.3373,0.0185,0.2056,41529,1,202000,0.2056,0.0000
112.52,0.9692,35421,0,105000,0.3373,0.0185,0.2056,41529,1,202000,0.2056,0.0000
113.02,0.9692,35421,0,105000,0.3373,0.0185,0.2056,41529,1,202000,0.2056,0.0000
113.52,0.9402,40949,0,105000,0.3900,0.9829,0.2056,41529,1,202000,0.2056,0.0000
114.02,0.9402,40949,0,105000,0.3900,0.9829,0.2056,41529,1,202000,0.2056,0.0000
114.52,0.9402,40949,0,105000,0.3900,0.9829,0.2056,41529,1,202000,0.2056,0.0000
115.02,0.9402,40949,0,105000,0.3900,0.9829,0.2063,41665,2,202000,0.2063,0.0000
115.52,0.9402,40949,0,105000,0.3900,0.9829,0.1847,37318,1,202000,0.1847,0.0000
116.02,0.9411,25817,0,105000,0.2459,0.0209,0.1737,35091,1,202000,0.1737,0.0000
116.52,0.9723,33387,0,105000,0.3180,0.9910,0.1737,35091,1,202000,0.1737,0.0000
117.02,0.9727,38947,0,105000,0.3709,0.9859,0.1737,35091,1,202000,0.1737,0.0000
117.52,0.9727,38947,0,105000,0.3709,0.9859,0.1737,35091,1,202000,0.1737,0.0000
118.02,0.9734,27767,0,105000,0.2644,0.0212,0.1836,37090,1,202000,0.1836,0.0000
118.52,0.9734,27767,0,105000,0.2644,0.0212,0.1836,37090,1,202000,0.1836,0.0000
119.02,0.9734,27767,0,105000,0.2644,0.0212,0.1836,37090,1,202000,0.1836,0.0000
119.52,0.9616,33234,0,105000,0.3165,0.9905,0.1840,37159,1,202000,0.1840,0.0000
120.02,0.9621,33288,0,105000,0.3170,0.0217,0.1840,37159,1,202000,0.1840,0.0000
120.52,0.9621,33288,0,105000,0.3170,0.0217,0.1840,37159,1,202000,0.1840,0.0000
121.02,0.9621,33288,0,105000,0.3170,0.0217,0.1840,37159,1,202000,0.1840,0.0000
121.52,0.9621,33288,0,105000,0.3170,0.0217,0.1831,36989,1,202000,0.1831,0.0000
122.02,0.9621,33288,0,105000,0.3170,0.0217,0.1831,36989,1,202000,0.1831,0.0000
122.52,0.9921,27590,0,105000,0.2628,0.9888,0.1553,31369,2,202000,0.1553,0.0000
123.02,0.9928,27654,0,105000,0.2634,0.0198,0.1772,35801,1,202000,0.1772,0.0000
123.52,0.9928,27654,0,105000,0.2634,0.0198,0.1772,35801,1,202000,0.1772,0.0000
124.02,0.9799,30884,0,105000,0.2941,0.9724,0.1772,35801,1,202000,0.1772,0.0000
124.52,0.9808,35330,0,105000,0.3365,0.9860,0.1772,35801,1,202000,0.1772,0.0000
125.02,0.9808,35330,0,105000,0.3365,0.9860,0.1779,35933,1,202000,0.1779,0.0000
125.52,0.9814,26562,0,105000,0.2530,0.0201,0.1713,34596,1,202000,0.1713,0.0000
126.02,0.9814,26562,0,105000,0.2530,0.0201,0.1713,34596,1,202000,0.1713,0.0000
126.52,0.9814,26562,0,105000,0.2530,0.0201,0.1713,34596,1,202000,0.1713,0.0000
127.02,0.9805,34045,0,105000,0.3242,0.9749,0.1713,34596,1,202000,0.1713,0.0000
127.52,0.9805,34045,0,105000,0.3242,0.9749,0.1716,34657,1,202000,0.1716,0.0000
128.02,0.9805,34045,0,105000,0.3242,0.9749,0.1716,34657,1,202000,0.1716,0.0000
128.52,0.9813,25371,0,105000,0.2416,0.9923,0.1274,25742,1,202000,0.1274,0.0000
129.02,0.9818,28565,0,105000,0.2720,0.9775,0.1440,29089,1,202000,0.1440,0.0000
129.52,0.9818,28565,0,105000,0.2720,0.9775,0.1440,29089,1,202000,0.1440,0.0000
130.02,0.9831,26527,0,105000,0.2526,0.9865,0.1337,27012,1,202000,0.1337,0.0000
130.52,0.9831,26527,0,105000,0.2526,0.9865,0.1337,27012,1,202000,0.1337,0.0000
131.02,0.9836,25689,0,105000,0.2447,0.9817,0.1510,30500,1,202000,0.1510,0.0000
131.52,0.9813,32288,0,105000,0.3075,0.9835,0.1617,32661,1,202000,0.1617,0.0000
132.02,0.9820,26710,0,105000,0.2544,0.0275,0.1617,32661,1,202000,0.1617,0.0000
132.52,0.9820,26710,0,105000,0.2544,0.0275,0.1617,32661,1,202000,0.1617,0.0000
133.02,0.9820,26710,0,105000,0.2544,0.0275,0.1617,32661,1,202000,0.1617,0.0000
133.52,0.9767,35261,0,105000,0.3358,0.9788,0.1617,32661,1,202000,0.1617,0.0000
134.02,0.9767,35261,0,105000,0.3358,0.9788,0.1778,35920,1,202000,0.1778,0.0000
134.52,0.9767,35261,0,105000,0.3358,0.9788,0.1780,35960,1,202000,0.1780,0.0000
135.02,0.9767,35261,0,105000,0.3358,0.9788,0.1782,36000,1,202000,0.1782,0.0000
135.52,0.9767,35261,0,105000,0.3358,0.9788,0.1784,36040,1,202000,0.1784,0.0000
136.02,0.9776,26475,0,105000,0.2521,0.0186,0.1784,36040,1,202000,0.1784,0.0000
136.52,0.9488,30853,0,105000,0.2938,0.9548,0.1778,35907,1,202000,0.1778,0.0000
137.02,0.9488,30853,0,105000,0.2938,0.9548,0.1778,35907,1,202000,0.1778,0.0000
137.52,0.9488,30853,0,105000,0.2938,0.9548,0.1778,35907,1,202000,0.1778,0.0000
138.02,0.9488,30853,0,105000,0.2938,0.9548,0.1778,35907,1,202000,0.1778,0.0000
138.52,0.9503,35340,0,105000,0.3366,0.9867,0.1778,35907,1,202000,0.1778,0.0000
139.02,0.9503,35340,0,105000,0.3366,0.9867,0.1781,35978,1,202000,0.1781,0.0000
139.52,0.9508,26528,0,105000,0.2526,0.0125,0.1783,36018,1,202000,0.1783,0.0000
140.02,0.9508,26528,0,105000,0.2526,0.0125,0.1613,32581,1,202000,0.1613,0.0000
140.52,0.9052,33026,0,105000,0.3145,0.9901,0.1613,32581,1,202000,0.1613,0.0000
