t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
23.00,0.5673,59567,0,105000,0.5673,0.0000,0.3386,68401,2,202000,0.3386,0.0000
23.50,0.5577,58556,0,105000,0.5577,0.0000,0.2899,58556,1,202000,0.2899,0.0000
24.00,0.5900,61950,0,105000,0.5900,0.0000,0.2899,58556,1,202000,0.2899,0.0000
24.50,0.5978,62772,0,105000,0.5978,0.0000,0.3559,71890,1,202000,0.3559,0.0000
25.00,0.5978,62772,0,105000,0.5978,0.0000,0.3559,71890,1,202000,0.3559,0.0000
25.50,0.6056,63583,0,105000,0.6056,0.0000,0.3559,71890,1,202000,0.3559,0.0000
26.00,0.6056,63583,0,105000,0.6056,0.0000,0.3323,67122,1,202000,0.3323,0.0000
26.50,0.6012,63122,0,105000,0.6012,0.0000,0.3296,66584,1,202000,0.3296,0.0000
27.00,0.6089,63935,0,105000,0.6089,0.0000,0.3296,66584,1,202000,0.3296,0.0000
27.50,0.6089,63935,0,105000,0.6089,0.0000,0.3438,69439,1,202000,0.3438,0.0000
28.00,0.5956,62541,0,105000,0.5956,0.0000,0.3438,69439,1,202000,0.3438,0.0000
28.50,0.5861,61543,0,105000,0.5861,0.0000,0.3493,70561,1,202000,0.3493,0.0000
29.00,0.6197,65064,0,105000,0.6197,0.0000,0.3668,74086,1,202000,0.3668,0.0000
29.50,0.6197,65064,0,105000,0.6197,0.0000,0.3671,74149,2,202000,0.3671,0.0000
30.00,0.5691,59754,0,105000,0.5691,0.0000,0.3386,68388,1,202000,0.3386,0.0000
30.50,0.6189,64984,0,105000,0.6189,0.0000,0.3386,68388,1,202000,0.3386,0.0000
31.00,0.6162,64699,0,105000,0.6162,0.0000,0.3386,68388,1,202000,0.3386,0.0000
31.50,0.6162,64699,0,105000,0.6162,0.0000,0.3482,70345,1,202000,0.3482,0.0000
32.00,0.6267,65801,0,105000,0.6267,0.0000,0.3482,70345,1,202000,0.3482,0.0000
32.50,0.5966,62641,0,105000,0.5966,0.0000,0.3545,71604,1,202000,0.3545,0.0000
33.00,0.6404,67246,0,105000,0.6404,0.0000,0.3607,72856,2,202000,0.3607,0.0000
33.51,0.6404,67246,0,105000,0.6404,0.0000,0.3607,72856,2,202000,0.3607,0.0000
34.01,0.6433,67551,0,105000,0.6433,0.0000,0.3516,71015,1,202000,0.3516,0.0000
34.51,0.6307,66223,0,105000,0.6307,0.0000,0.3734,75427,2,202000,0.3734,0.0000
35.01,0.6752,70892,0,105000,0.6752,0.0000,0.3734,75427,2,202000,0.3734,0.0000
35.51,0.6752,70892,0,105000,0.6752,0.0000,0.3673,74200,1,202000,0.3673,0.0000
36.01,0.6752,70892,0,105000,0.6752,0.0000,0.3430,69285,1,202000,0.3430,0.0000
36.51,0.6752,70892,0,105000,0.6752,0.0000,0.3432,69325,1,202000,0.3432,0.0000
37.01,0.5575,58540,0,105000,0.5575,0.0000,0.3171,64050,1,202000,0.3171,0.0000
37.51,0.5608,58880,0,105000,0.5608,0.0000,0.3579,72300,2,202000,0.3579,0.0000
38.01,0.5608,58880,0,105000,0.5608,0.0000,0.3579,72300,2,202000,0.3579,0.0000
38.51,0.5608,58880,0,105000,0.5608,0.0000,0.3180,64245,1,202000,0.3180,0.0000
39.01,0.5724,60105,0,105000,0.5724,0.0000,0.3180,64245,1,202000,0.3180,0.0000
39.51,0.6065,63686,0,105000,0.6065,0.0000,0.3328,67229,1,202000,0.3328,0.0000
40.01,0.5886,61798,0,105000,0.5886,0.0000,0.3328,67229,1,202000,0.3328,0.0000
40.51,0.5853,61453,0,105000,0.5853,0.0000,0.3323,67118,1,202000,0.3323,0.0000
41.01,0.5853,61453,0,105000,0.5853,0.0000,0.3315,66962,1,202000,0.3315,0.0000
41.51,0.5853,61453,0,105000,0.5853,0.0000,0.3315,66962,1,202000,0.3315,0.0000
42.01,0.5493,57675,0,105000,0.5493,0.0000,0.3313,66927,1,202000,0.3313,0.0000
42.51,0.5720,60055,0,105000,0.5720,0.0000,0.3605,72816,2,202000,0.3605,0.0000
43.01,0.6160,64678,0,105000,0.6160,0.0000,0.3374,68152,1,202000,0.3374,0.0000
43.51,0.6281,65948,0,105000,0.6281,0.0000,0.3374,68152,1,202000,0.3374,0.0000
44.01,0.6281,65948,0,105000,0.6281,0.0000,0.3496,70628,1,202000,0.3496,0.0000
44.51,0.5968,62669,0,105000,0.5968,0.0000,0.3266,65968,1,202000,0.3266,0.0000
45.01,0.5913,62083,0,105000,0.5913,0.0000,0.3557,71854,1,202000,0.3557,0.0000
45.51,0.6361,66786,0,105000,0.6361,0.0000,0.3470,70089,1,202000,0.3470,0.0000
46.01,0.6361,66786,0,105000,0.6361,0.0000,0.3470,70089,1,202000,0.3470,0.0000
46.51,0.5728,60144,0,105000,0.5728,0.0000,0.3472,70129,1,202000,0.3472,0.0000
47.01,0.5904,61992,0,105000,0.5904,0.0000,0.3644,73601,1,202000,0.3644,0.0000
47.51,0.6429,67503,0,105000,0.6429,0.0000,0.3792,76601,1,202000,0.3792,0.0000
48.01,0.6959,73065,0,105000,0.6959,0.0000,0.3792,76601,1,202000,0.3792,0.0000
48.51,0.6959,73065,0,105000,0.6959,0.0000,0.3835,77465,1,202000,0.3835,0.0000
49.01,0.6959,73065,0,105000,0.6959,0.0000,0.3835,77465,1,202000,0.3835,0.0000
49.51,0.6349,66668,0,105000,0.6349,0.0000,0.3568,72068,1,202000,0.3568,0.0000
50.01,0.6318,66336,0,105000,0.6318,0.0000,0.3570,72108,1,202000,0.3570,0.0000
50.51,0.6293,66072,0,105000,0.6293,0.0000,0.3848,77731,2,202000,0.3848,0.0000
51.01,0.6386,67056,0,105000,0.6386,0.0000,0.3848,77731,2,202000,0.3848,0.0000
51.51,0.6386,67056,0,105000,0.6386,0.0000,0.3599,72702,1,202000,0.3599,0.0000
52.01,0.6386,67056,0,105000,0.6386,0.0000,0.3599,72702,1,202000,0.3599,0.0000
52.51,0.5942,62391,0,105000,0.5942,0.0000,0.3599,72702,1,202000,0.3599,0.0000
53.01,0.5974,62724,0,105000,0.5974,0.0000,0.3324,67144,1,202000,0.3324,0.0000
53.51,0.6515,68405,0,105000,0.6515,0.0000,0.3324,67144,1,202000,0.3324,0.0000
54.01,0.6600,69305,0,105000,0.6600,0.0000,0.3901,78806,1,202000,0.3901,0.0000
54.51,0.6600,69305,0,105000,0.6600,0.0000,0.3502,70738,1,202000,0.3502,0.0000
55.01,0.6422,67433,0,105000,0.6422,0.0000,0.3502,70738,1,202000,0.3502,0.0000
55.51,0.6364,66820,0,105000,0.6364,0.0000,0.3744,75629,1,202000,0.3744,0.0000
56.01,0.6361,66790,0,105000,0.6361,0.0000,0.3744,75629,1,202000,0.3744,0.0000
56.51,0.6144,64509,0,105000,0.6144,0.0000,0.3473,70159,1,202000,0.3473,0.0000
57.01,0.6668,70018,0,105000,0.6668,0.0000,0.3748,75708,1,202000,0.3748,0.0000
57.51,0.6050,63530,0,105000,0.6050,0.0000,0.3922,79222,2,202000,0.3922,0.0000
58.01,0.6050,63530,0,105000,0.6050,0.0000,0.3362,67922,1,202000,0.3362,0.0000
58.51,0.5537,58134,0,105000,0.5537,0.0000,0.3427,69223,1,202000,0.3427,0.0000
59.01,0.6326,66419,0,105000,0.6326,0.0000,0.3427,69223,1,202000,0.3427,0.0000
59.51,0.6326,66419,0,105000,0.6326,0.0000,0.3830,77375,1,202000,0.3830,0.0000
60.01,0.6326,66419,0,105000,0.6326,0.0000,0.3830,77375,1,202000,0.3830,0.0000
60.51,0.6303,66179,0,105000,0.6303,0.0000,0.3558,71877,1,202000,0.3558,0.0000
61.01,0.5856,61484,0,105000,0.5856,0.0000,0.3560,71917,1,202000,0.3560,0.0000
61.51,0.5856,61484,0,105000,0.5856,0.0000,0.3562,71953,1,202000,0.3562,0.0000
62.01,0.5856,61493,0,105000,0.5856,0.0000,0.3326,67184,1,202000,0.3326,0.0000
62.51,0.5856,61493,0,105000,0.5856,0.0000,0.3328,67224,1,202000,0.3328,0.0000
63.01,0.5865,61584,0,105000,0.5865,0.0000,0.3328,67224,1,202000,0.3328,0.0000
63.51,0.5876,61698,0,105000,0.5876,0.0000,0.3576,72241,1,202000,0.3576,0.0000
64.01,0.6282,65964,0,105000,0.6282,0.0000,0.3576,72241,1,202000,0.3576,0.0000
64.51,0.6282,65964,0,105000,0.6282,0.0000,0.3548,71672,1,202000,0.3548,0.0000
65.01,0.6184,64928,0,105000,0.6184,0.0000,0.3548,71672,1,202000,0.3548,0.0000
65.51,0.6124,64301,0,105000,0.6124,0.0000,0.3626,73241,1,202000,0.3626,0.0000
66.01,0.6120,64264,0,105000,0.6120,0.0000,0.3797,76699,2,202000,0.3797,0.0000
66.51,0.6445,67670,0,105000,0.6445,0.0000,0.3787,76492,1,202000,0.3787,0.0000
67.01,0.6212,65231,0,105000,0.6212,0.0000,0.3728,75311,1,202000,0.3728,0.0000
67.51,0.6212,65231,0,105000,0.6212,0.0000,0.3730,75356,2,202000,0.3730,0.0000
68.01,0.6079,63831,0,105000,0.6079,0.0000,0.3664,74007,1,202000,0.3664,0.0000
68.51,0.6071,63749,0,105000,0.6071,0.0000,0.3429,69261,1,202000,0.3429,0.0000
69.01,0.6071,63749,0,105000,0.6071,0.0000,0.3263,65913,1,202000,0.3263,0.0000
69.51,0.5735,60214,0,105000,0.5735,0.0000,0.3487,70442,1,202000,0.3487,0.0000
70.01,0.6040,63416,0,105000,0.6040,0.0000,0.3592,72550,1,202000,0.3592,0.0000
70.51,0.6365,66836,0,105000,0.6365,0.0000,0.3592,72550,1,202000,0.3592,0.0000
71.01,0.6365,66836,0,105000,0.6365,0.0000,0.3586,72447,1,202000,0.3586,0.0000
71.51,0.5890,61843,0,105000,0.5890,0.0000,0.3303,66717,1,202000,0.3303,0.0000
72.01,0.5890,61843,0,105000,0.5890,0.0000,0.3303,66717,1,202000,0.3303,0.0000
72.51,0.6112,64175,0,105000,0.6112,0.0000,0.3628,73281,1,202000,0.3628,0.0000
73.01,0.6112,64175,0,105000,0.6112,0.0000,0.3556,71831,1,202000,0.3556,0.0000
73.51,0.6112,64175,0,105000,0.6112,0.0000,0.3393,68531,1,202000,0.3393,0.0000
74.01,0.5517,57928,0,105000,0.5517,0.0000,0.3393,68531,1,202000,0.3393,0.0000
74.51,0.6589,69187,0,105000,0.6589,0.0000,0.3309,66848,1,202000,0.3309,0.0000
75.01,0.6589,69187,0,105000,0.6589,0.0000,0.3665,74024,1,202000,0.3665,0.0000
75.51,0.6417,67380,0,105000,0.6417,0.0000,0.3782,76405,1,202000,0.3782,0.0000
76.01,0.6417,67380,0,105000,0.6417,0.0000,0.3782,76405,1,202000,0.3782,0.0000
76.51,0.6137,64435,0,105000,0.6137,0.0000,0.3569,72091,1,202000,0.3569,0.0000
77.01,0.6450,67730,0,105000,0.6450,0.0000,0.3791,76583,1,202000,0.3791,0.0000
77.51,0.6450,67730,0,105000,0.6450,0.0000,0.3791,76583,1,202000,0.3791,0.0000
78.01,0.6450,67730,0,105000,0.6450,0.0000,0.3302,66691,1,202000,0.3302,0.0000
78.51,0.5926,62227,0,105000,0.5926,0.0000,0.3302,66691,1,202000,0.3302,0.0000
79.01,0.6130,64369,0,105000,0.6130,0.0000,0.3357,67803,1,202000,0.3357,0.0000
79.51,0.6033,63344,0,105000,0.6033,0.0000,0.3634,73411,1,202000,0.3634,0.0000
80.01,0.6457,67795,0,105000,0.6457,0.0000,0.3634,73411,1,202000,0.3634,0.0000
80.51,0.6457,67795,0,105000,0.6457,0.0000,0.3529,71294,1,202000,0.3529,0.0000
81.01,0.5701,59865,0,105000,0.5701,0.0000,0.3532,71346,1,202000,0.3532,0.0000
81.51,0.5828,61193,0,105000,0.5828,0.0000,0.3697,74681,1,202000,0.3697,0.0000
82.01,0.6369,66871,0,105000,0.6369,0.0000,0.3697,74681,1,202000,0.3697,0.0000
82.51,0.6804,71442,0,105000,0.6804,0.0000,0.3697,74681,1,202000,0.3697,0.0000
83.01,0.6804,71442,0,105000,0.6804,0.0000,0.3811,76985,1,202000,0.3811,0.0000
83.51,0.6804,71442,0,105000,0.6804,0.0000,0.3811,76985,1,202000,0.3811,0.0000
84.01,0.6322,66385,0,105000,0.6322,0.0000,0.3803,76816,1,202000,0.3803,0.0000
84.51,0.6322,66385,0,105000,0.6322,0.0000,0.3805,76856,1,202000,0.3805,0.0000
85.01,0.6322,66385,0,105000,0.6322,0.0000,0.3805,76856,1,202000,0.3805,0.0000
85.51,0.5991,62905,0,105000,0.5991,0.0000,0.3278,66221,1,202000,0.3278,0.0000
86.01,0.6033,63351,0,105000,0.6033,0.0000,0.3523,71167,2,202000,0.3523,0.0000
86.51,0.6033,63351,0,105000,0.6033,0.0000,0.3594,72590,1,202000,0.3594,0.0000
87.01,0.6167,64750,0,105000,0.6167,0.0000,0.3205,64750,1,202000,0.3205,0.0000
87.51,0.6175,64837,0,105000,0.6175,0.0000,0.3205,64750,1,202000,0.3205,0.0000
88.01,0.6170,64785,0,105000,0.6170,0.0000,0.3604,72808,1,202000,0.3604,0.0000
88.51,0.6075,63786,0,105000,0.6075,0.0000,0.3658,73884,1,202000,0.3658,0.0000
89.01,0.6279,65930,0,105000,0.6279,0.0000,0.3658,73884,1,202000,0.3658,0.0000
89.51,0.6179,64882,0,105000,0.6179,0.0000,0.3891,78597,2,202000,0.3891,0.0000
90.01,0.6607,69370,0,105000,0.6607,0.0000,0.3891,78597,2,202000,0.3891,0.0000
90.51,0.6526,68525,0,105000,0.6526,0.0000,0.3674,74221,1,202000,0.3674,0.0000
91.01,0.6523,68490,0,105000,0.6523,0.0000,0.3847,77700,1,202000,0.3847,0.0000
91.51,0.6642,69742,0,105000,0.6642,0.0000,0.3958,79955,1,202000,0.3958,0.0000
92.01,0.6642,69742,0,105000,0.6642,0.0000,0.3958,79955,1,202000,0.3958,0.0000
92.51,0.6642,69742,0,105000,0.6642,0.0000,0.3737,75485,1,202000,0.3737,0.0000
93.01,0.6133,64393,0,105000,0.6133,0.0000,0.3737,75485,1,202000,0.3737,0.0000
93.51,0.6565,68932,0,105000,0.6565,0.0000,0.3737,75485,1,202000,0.3737,0.0000
94.01,0.6565,68928,0,105000,0.6565,0.0000,0.3970,80196,1,202000,0.3970,0.0000
94.51,0.6565,68928,0,105000,0.6565,0.0000,0.3692,74574,1,202000,0.3692,0.0000
95.01,0.6565,68928,0,105000,0.6565,0.0000,0.3448,69653,1,202000,0.3448,0.0000
95.51,0.6076,63802,0,105000,0.6076,0.0000,0.3448,69653,1,202000,0.3448,0.0000
96.01,0.6081,63852,0,105000,0.6081,0.0000,0.3448,69653,1,202000,0.3448,0.0000
96.51,0.6558,68856,0,105000,0.6558,0.0000,0.3690,74540,1,202000,0.3690,0.0000
97.01,0.6558,68856,0,105000,0.6558,0.0000,0.3477,70235,1,202000,0.3477,0.0000
97.51,0.6359,66774,0,105000,0.6359,0.0000,0.3477,70235,1,202000,0.3477,0.0000
98.01,0.6811,71511,0,105000,0.6811,0.0000,0.3477,70235,1,202000,0.3477,0.0000
98.51,0.6878,72220,0,105000,0.6878,0.0000,0.3977,80327,1,202000,0.3977,0.0000
99.01,0.7211,75711,0,105000,0.7211,0.0000,0.3977,80327,1,202000,0.3977,0.0000
99.51,0.7211,75711,0,105000,0.7211,0.0000,0.3977,80327,1,202000,0.3977,0.0000
100.01,0.7211,75711,0,105000,0.7211,0.0000,0.3809,76951,1,202000,0.3809,0.0000
100.52,0.6541,68682,0,105000,0.6541,0.0000,0.3570,72119,1,202000,0.3570,0.0000
101.02,0.6541,68682,0,105000,0.6541,0.0000,0.3570,72119,1,202000,0.3570,0.0000
101.52,0.7677,80611,0,105000,0.7677,0.0000,0.3870,78165,1,202000,0.3870,0.0000
102.02,0.7677,80611,0,105000,0.7677,0.0000,0.3996,80729,1,202000,0.3996,0.0000
102.52,0.7677,80611,0,105000,0.7677,0.0000,0.3996,80729,1,202000,0.3996,0.0000
103.02,0.7677,80611,0,105000,0.7677,0.0000,0.3996,80729,1,202000,0.3996,0.0000
103.52,0.6709,70440,0,105000,0.6709,0.0000,0.3776,76275,1,202000,0.3776,0.0000
104.02,0.6730,70668,0,105000,0.6730,0.0000,0.3776,76275,1,202000,0.3776,0.0000
104.52,0.6635,69665,0,105000,0.6635,0.0000,0.3776,76275,1,202000,0.3776,0.0000
105.02,0.6635,69665,0,105000,0.6635,0.0000,0.3729,75335,1,202000,0.3729,0.0000
105.52,0.6631,69622,0,105000,0.6631,0.0000,0.4011,81032,1,202000,0.4011,0.0000
106.02,0.6693,70275,0,105000,0.6693,0.0000,0.3949,79775,1,202000,0.3949,0.0000
106.52,0.6558,68857,0,105000,0.6558,0.0000,0.3951,79814,1,202000,0.3951,0.0000
107.02,0.6558,68857,0,105000,0.6558,0.0000,0.3951,79814,1,202000,0.3951,0.0000
107.52,0.6558,68857,0,105000,0.6558,0.0000,0.3633,73384,1,202000,0.3633,0.0000
108.02,0.6437,67591,0,105000,0.6437,0.0000,0.3929,79368,1,202000,0.3929,0.0000
108.52,0.6060,63628,0,105000,0.6060,0.0000,0.3642,73573,1,202000,0.3642,0.0000
109.02,0.6485,68094,0,105000,0.6485,0.0000,0.3928,79343,2,202000,0.3928,0.0000
109.52,0.6485,68094,0,105000,0.6485,0.0000,0.3928,79343,2,202000,0.3928,0.0000
110.02,0.6485,68094,0,105000,0.6485,0.0000,0.3490,70492,1,202000,0.3490,0.0000
110.52,0.5733,60201,0,105000,0.5733,0.0000,0.3477,70229,1,202000,0.3477,0.0000
111.02,0.5784,60736,0,105000,0.5784,0.0000,0.3477,70229,1,202000,0.3477,0.0000
111.52,0.5784,60736,0,105000,0.5784,0.0000,0.3294,66534,1,202000,0.3294,0.0000
112.02,0.5546,58229,0,105000,0.5546,0.0000,0.3303,66712,1,202000,0.3303,0.0000
112.52,0.5546,58229,0,105000,0.5546,0.0000,0.3303,66712,1,202000,0.3303,0.0000
113.02,0.5466,57388,0,105000,0.5466,0.0000,0.3373,68129,1,202000,0.3373,0.0000
113.52,0.5930,62269,0,105000,0.5930,0.0000,0.3373,68129,1,202000,0.3373,0.0000
114.02,0.5930,62269,0,105000,0.5930,0.0000,0.3373,68129,1,202000,0.3373,0.0000
114.52,0.5289,55539,0,105000,0.5289,0.0000,0.3030,61203,1,202000,0.3030,0.0000
115.02,0.5289,55539,0,105000,0.5289,0.0000,0.2982,60230,1,202000,0.2982,0.0000
115.52,0.5289,55539,0,105000,0.5289,0.0000,0.2982,60230,1,202000,0.2982,0.0000
116.02,0.4772,50103,0,105000,0.4772,0.0000,0.2987,60330,1,202000,0.2987,0.0000
116.52,0.4888,51324,0,105000,0.4888,0.0000,0.3049,61592,1,202000,0.3049,0.0000
117.02,0.4867,51108,0,105000,0.4867,0.0000,0.3051,61632,1,202000,0.3051,0.0000
117.52,0.5301,55662,0,105000,0.5301,0.0000,0.2756,55664,1,202000,0.2756,0.0000
118.02,0.4876,51196,0,105000,0.4876,0.0000,0.2756,55664,1,202000,0.2756,0.0000
118.52,0.4876,51196,0,105000,0.4876,0.0000,0.2756,55664,1,202000,0.2756,0.0000
119.02,0.4757,49949,0,105000,0.4757,0.0000,0.2756,55664,1,202000,0.2756,0.0000
119.52,0.4757,49949,0,105000,0.4757,0.0000,0.2698,54501,1,202000,0.2698,0.0000
120.02,0.4757,49949,0,105000,0.4757,0.0000,0.2429,49057,1,202000,0.2429,0.0000
120.52,0.4757,49949,0,105000,0.4757,0.0000,0.2429,49057,1,202000,0.2429,0.0000
121.02,0.3647,38289,0,105000,0.3647,0.0000,0.2417,48827,1,202000,0.2417,0.0000
121.52,0.4174,43823,0,105000,0.4174,0.0000,0.2417,48827,1,202000,0.2417,0.0000
122.02,0.3928,41248,0,105000,0.3928,0.0000,0.2217,44792,1,202000,0.2217,0.0000
122.52,0.3928,41248,0,105000,0.3928,0.0000,0.2470,49892,1,202000,0.2470,0.0000
123.02,0.3964,41623,0,105000,0.3964,0.0000,0.2539,51290,1,202000,0.2539,0.0000
123.52,0.3964,41623,0,105000,0.3964,0.0000,0.2539,51290,1,202000,0.2539,0.0000
124.02,0.3964,41623,0,105000,0.3964,0.0000,0.2022,40844,1,202000,0.2022,0.0000
124.52,0.3964,41623,0,105000,0.3964,0.0000,0.2024,40885,1,202000,0.2024,0.0000
125.02,0.3964,41623,0,105000,0.3964,0.0000,0.2024,40885,1,202000,0.2024,0.0000
125.52,0.3964,41623,0,105000,0.3964,0.0000,0.1740,35155,1,202000,0.1740,0.0000
126.02,0.3964,41623,0,105000,0.3964,0.0000,0.1284,25941,1,202000,0.1284,0.0000
126.52,0.2037,21392,0,105000,0.2037,0.0000,0.1284,25941,1,202000,0.1284,0.0000
127.02,0.1952,20494,0,105000,0.1952,0.0000,0.1521,30729,1,202000,0.1521,0.0000
127.52,0.2398,25184,0,105000,0.2398,0.0000,0.1521,30729,1,202000,0.1521,0.0000
128.02,0.2282,23960,0,105000,0.2282,0.0000,0.1521,30729,1,202000,0.1521,0.0000
128.52,0.2282,23960,0,105000,0.2282,0.0000,0.1464,29580,1,202000,0.1464,0.0000
129.02,0.2334,24509,0,105000,0.2334,0.0000,0.1464,29580,1,202000,0.1464,0.0000
129.52,0.2425,25466,0,105000,0.2425,0.0000,0.1464,29580,1,202000,0.1464,0.0000
130.02,0.2425,25466,0,105000,0.2425,0.0000,0.1515,30593,1,202000,0.1515,0.0000
130.52,0.2025,21265,0,105000,0.2025,0.0000,0.1533,30974,1,202000,0.1533,0.0000
131.02,0.2063,21660,0,105000,0.2063,0.0000,0.1535,31014,1,202000,0.1535,0.0000
131.52,0.2063,21660,0,105000,0.2063,0.0000,0.1535,31014,1,202000,0.1535,0.0000
132.02,0.1976,20751,0,105000,0.1976,0.0000,0.1306,26372,1,202000,0.1306,0.0000
132.52,0.1976,20751,0,105000,0.1976,0.0000,0.1306,26372,1,202000,0.1306,0.0000
133.02,0.1976,20751,0,105000,0.1976,0.0000,0.1264,25537,1,202000,0.1264,0.0000
133.52,0.1976,20751,0,105000,0.1976,0.0000,0.1264,25537,1,202000,0.1264,0.0000
134.02,0.1379,14483,0,105000,0.1379,0.0000,0.1014,20478,1,202000,0.1014,0.0000
134.52,0.1379,14483,0,105000,0.1379,0.0000,0.1014,20478,1,202000,0.1014,0.0000
135.02,0.1379,14483,0,105000,0.1379,0.0000,0.0533,10768,1,202000,0.0533,0.0000
135.52,0.0570,5987,0,105000,0.0570,0.0000,0.0533,10768,1,202000,0.0533,0.0000
136.02,0.0570,5987,0,105000,0.0570,0.0000,0.0533,10768,1,202000,0.0533,0.0000
136.52,0.0570,5987,0,105000,0.0570,0.0000,0.0251,5073,1,202000,0.0251,0.0000
