t_s,P0_use,P0_used_tok,P0_running,P0_cap_tok,P0_pressure,P0_hit,D0_use,D0_used_tok,D0_running,D0_cap_tok,D0_pressure,D0_hit
23.00,0.5426,33910,0,105000,0.3230,0.9778,0.1825,28516,1,156229,0.1825,0.0000
23.50,0.5426,33910,0,105000,0.3230,0.9778,0.2210,34531,1,156229,0.2210,0.0000
24.00,0.5426,33910,0,105000,0.3230,0.9778,0.1656,25878,1,156229,0.1656,0.0000
24.50,0.5442,30620,0,105000,0.2916,0.9821,0.1656,25878,1,156229,0.1656,0.0000
25.00,0.5442,30620,0,105000,0.2916,0.9821,0.1656,25878,1,156229,0.1656,0.0000
25.50,0.5448,28992,0,105000,0.2761,0.9833,0.1889,29511,1,156229,0.1889,0.0000
26.00,0.5453,28723,0,105000,0.2736,0.9875,0.2229,34828,1,156229,0.2229,0.0000
26.50,0.5460,23892,0,105000,0.2275,0.0161,0.2218,34653,1,156229,0.2218,0.0000
27.00,0.5965,29200,0,105000,0.2781,0.0160,0.2218,34653,1,156229,0.2218,0.0000
27.50,0.5965,29200,0,105000,0.2781,0.0160,0.1972,30808,1,156229,0.1972,0.0000
28.00,0.6375,30210,0,105000,0.2877,0.9798,0.1972,30808,1,156229,0.1972,0.0000
28.50,0.6375,30210,0,105000,0.2877,0.9798,0.1968,30744,1,156229,0.1968,0.0000
29.00,0.6381,24933,0,105000,0.2375,0.9766,0.1842,28773,1,156229,0.1842,0.0000
29.50,0.6394,26922,0,105000,0.2564,0.0127,0.1842,28773,1,156229,0.1842,0.0000
30.00,0.6913,35638,0,105000,0.3394,0.9810,0.1842,28773,1,156229,0.1842,0.0000
30.50,0.6913,35638,0,105000,0.3394,0.9810,0.2320,36252,1,156229,0.2320,0.0000
31.00,0.6919,30496,0,105000,0.2904,0.0261,0.2323,36292,1,156229,0.2323,0.0000
31.50,0.6919,30496,0,105000,0.2904,0.0261,0.2323,36292,1,156229,0.2323,0.0000
32.00,0.6919,30496,0,105000,0.2904,0.0261,0.1850,28907,1,156229,0.1850,0.0000
32.50,0.7228,26208,0,105000,0.2496,0.9888,0.1571,24537,1,156229,0.1571,0.0000
33.00,0.7234,22915,0,105000,0.2182,0.0196,0.1708,26691,1,156229,0.1708,0.0000
33.50,0.7656,34876,0,105000,0.3322,0.9805,0.1708,26691,1,156229,0.1708,0.0000
34.00,0.7656,34876,0,105000,0.3322,0.9805,0.2274,35520,1,156229,0.2274,0.0000
34.50,0.7662,24068,0,105000,0.2292,0.0128,0.2272,35488,1,156229,0.2272,0.0000
35.01,0.7662,24068,0,105000,0.2292,0.0128,0.2272,35488,1,156229,0.2272,0.0000
35.51,0.8178,28370,0,105000,0.2702,0.9831,0.1699,26551,1,156229,0.1699,0.0000
36.01,0.8187,31793,0,105000,0.3028,0.9805,0.1699,26551,1,156229,0.1699,0.0000
36.51,0.8193,26492,0,105000,0.2523,0.0162,0.2070,32335,1,156229,0.2070,0.0000
37.01,0.8597,33971,0,105000,0.3235,0.9811,0.2070,32335,1,156229,0.2070,0.0000
37.51,0.8597,33971,0,105000,0.3235,0.9811,0.1929,30129,1,156229,0.1929,0.0000
38.01,0.8603,26362,0,105000,0.2511,0.9893,0.1931,30166,1,156229,0.1931,0.0000
38.51,0.8608,26427,0,105000,0.2517,0.0198,0.1931,30166,1,156229,0.1931,0.0000
39.01,0.9098,30539,0,105000,0.2908,0.9810,0.2342,36589,1,156229,0.2342,0.0000
39.51,0.9098,30539,0,105000,0.2908,0.9810,0.2345,36629,1,156229,0.2345,0.0000
40.01,0.9098,30539,0,105000,0.2908,0.9810,0.2350,36714,3,156229,0.2350,0.0000
40.51,0.9098,30539,0,105000,0.2908,0.9810,0.2350,36714,3,156229,0.2350,0.0000
41.01,0.9098,30539,0,105000,0.2908,0.9810,0.1408,22001,1,156229,0.1408,0.0000
41.51,0.9129,28733,0,105000,0.2736,0.9867,0.1408,22001,1,156229,0.1408,0.0000
42.01,0.9133,28600,0,105000,0.2724,0.9874,0.2146,33527,1,156229,0.2146,0.0000
42.51,0.9138,31959,0,105000,0.3044,0.9835,0.2146,33527,1,156229,0.2146,0.0000
43.01,0.9144,31268,0,105000,0.2978,0.9846,0.2081,32509,1,156229,0.2081,0.0000
43.51,0.9144,31268,0,105000,0.2978,0.9846,0.2081,32509,1,156229,0.2081,0.0000
44.01,0.9151,26476,0,105000,0.2522,0.9872,0.2085,32574,1,156229,0.2085,0.0000
44.51,0.9157,31009,0,105000,0.2953,0.9842,0.2085,32574,1,156229,0.2085,0.0000
45.01,0.9157,31009,0,105000,0.2953,0.9842,0.2019,31538,1,156229,0.2019,0.0000
45.51,0.9164,27568,0,105000,0.2626,0.9838,0.1654,25847,1,156229,0.1654,0.0000
46.01,0.9173,27661,0,105000,0.2634,0.0166,0.1654,25847,1,156229,0.1654,0.0000
46.51,0.9663,34145,0,105000,0.3252,0.9877,0.1654,25847,1,156229,0.1654,0.0000
47.01,0.9669,30872,0,105000,0.2940,0.0192,0.2220,34690,1,156229,0.2220,0.0000
47.51,0.9339,36010,0,105000,0.3430,0.9920,0.2220,34690,1,156229,0.2220,0.0000
48.01,0.9342,36045,0,105000,0.3433,0.0152,0.2335,36482,1,156229,0.2335,0.0000
48.51,0.9342,36045,0,105000,0.3433,0.0152,0.2335,36482,1,156229,0.2335,0.0000
49.01,0.9775,30816,0,105000,0.2935,0.0180,0.2633,41136,1,156229,0.2633,0.0000
49.51,0.9775,30816,0,105000,0.2935,0.0180,0.2593,40505,1,156229,0.2593,0.0000
50.01,0.9702,29744,0,105000,0.2833,0.0265,0.2506,39148,1,156229,0.2506,0.0000
50.51,0.9702,29744,0,105000,0.2833,0.0265,0.2508,39188,1,156229,0.2508,0.0000
51.01,0.9682,27798,0,105000,0.2647,0.0260,0.2508,39188,1,156229,0.2508,0.0000
51.51,0.9682,27798,0,105000,0.2647,0.0260,0.2018,31522,1,156229,0.2018,0.0000
52.01,0.9992,30510,0,105000,0.2906,0.9888,0.2018,31522,1,156229,0.2018,0.0000
52.51,0.9992,30510,0,105000,0.2906,0.9888,0.2018,31522,1,156229,0.2018,0.0000
53.01,0.9997,26671,0,105000,0.2540,0.0227,0.2012,31438,1,156229,0.2012,0.0000
53.51,0.9909,36504,0,105000,0.3477,0.9874,0.2012,31438,1,156229,0.2012,0.0000
54.01,0.9909,36504,0,105000,0.3477,0.9874,0.2012,31438,1,156229,0.2012,0.0000
54.51,0.9909,36504,0,105000,0.3477,0.9874,0.2083,32536,1,156229,0.2083,0.0000
55.01,0.9916,28791,0,105000,0.2742,0.9872,0.1784,27876,1,156229,0.1784,0.0000
55.51,0.9916,28791,0,105000,0.2742,0.9872,0.1784,27876,1,156229,0.1784,0.0000
56.01,0.9928,33435,0,105000,0.3184,0.9892,0.1784,27876,1,156229,0.1784,0.0000
56.51,0.9931,31530,0,105000,0.3003,0.9899,0.2175,33974,1,156229,0.2175,0.0000
57.01,0.9931,31530,0,105000,0.3003,0.9899,0.2175,33974,1,156229,0.2175,0.0000
57.51,0.9934,25818,0,105000,0.2459,0.0154,0.2175,33974,1,156229,0.2175,0.0000
58.01,0.9934,32048,0,105000,0.3052,0.9800,0.2385,37255,1,156229,0.2385,0.0000
58.51,0.9934,32048,0,105000,0.3052,0.9800,0.2385,37255,1,156229,0.2385,0.0000
59.01,0.9944,31289,0,105000,0.2980,0.9735,0.2089,32644,1,156229,0.2089,0.0000
59.51,0.9944,31289,0,105000,0.2980,0.9735,0.2089,32644,1,156229,0.2089,0.0000
60.01,0.9956,32195,0,105000,0.3066,0.9867,0.2089,32644,1,156229,0.2089,0.0000
60.51,0.9963,32211,0,105000,0.3068,0.9850,0.2099,32789,1,156229,0.2099,0.0000
61.01,0.9963,32211,0,105000,0.3068,0.9850,0.2100,32811,1,156229,0.2100,0.0000
61.51,0.9970,30416,0,105000,0.2897,0.9826,0.2100,32811,1,156229,0.2100,0.0000
62.01,0.9978,33733,0,105000,0.3213,0.9855,0.2100,32811,1,156229,0.2100,0.0000
62.51,0.9983,31531,0,105000,0.3003,0.9834,0.2195,34288,1,156229,0.2195,0.0000
63.01,0.9983,31531,0,105000,0.3003,0.9834,0.2195,34288,1,156229,0.2195,0.0000
63.51,0.9993,27231,0,105000,0.2593,0.0212,0.2055,32110,1,156229,0.2055,0.0000
64.01,0.9993,27231,0,105000,0.2593,0.0212,0.2283,35670,1,156229,0.2283,0.0000
64.51,0.9993,27231,0,105000,0.2593,0.0212,0.2286,35710,1,156229,0.2286,0.0000
65.01,0.9993,27231,0,105000,0.2593,0.0212,0.1980,30941,1,156229,0.1980,0.0000
65.51,0.9852,25081,0,105000,0.2389,0.0162,0.1980,30941,1,156229,0.1980,0.0000
66.01,0.9530,35880,0,105000,0.3417,0.9772,0.2343,36597,1,156229,0.2343,0.0000
66.51,0.9530,35880,0,105000,0.3417,0.9772,0.2343,36597,1,156229,0.2343,0.0000
67.01,0.9530,35880,0,105000,0.3417,0.9772,0.1819,28413,1,156229,0.1819,0.0000
67.51,0.9549,29442,0,105000,0.2804,0.0154,0.1819,28413,1,156229,0.1819,0.0000
68.01,0.9241,38282,0,105000,0.3646,0.9854,0.1819,28413,1,156229,0.1819,0.0000
68.51,0.9241,38282,0,105000,0.3646,0.9854,0.1916,29927,1,156229,0.1916,0.0000
69.01,0.9241,38282,0,105000,0.3646,0.9854,0.1916,29927,1,156229,0.1916,0.0000
69.51,0.9767,35825,0,105000,0.3412,0.9819,0.1916,29927,1,156229,0.1916,0.0000
70.01,0.9777,33816,0,105000,0.3221,0.9854,0.2546,39774,1,156229,0.2546,0.0000
70.51,0.9777,33816,0,105000,0.3221,0.9854,0.2546,39774,1,156229,0.2546,0.0000
71.01,0.9777,33816,0,105000,0.3221,0.9854,0.2546,39774,1,156229,0.2546,0.0000
71.51,0.9782,33584,0,105000,0.3198,0.9867,0.2552,39867,1,156229,0.2552,0.0000
72.01,0.9789,33657,0,105000,0.3205,0.0199,0.2467,38534,1,156229,0.2467,0.0000
72.51,0.9374,33156,0,105000,0.3158,0.0155,0.2467,38534,1,156229,0.2467,0.0000
73.01,0.9374,33156,0,105000,0.3158,0.0155,0.2513,39268,1,156229,0.2513,0.0000
73.51,0.9900,29803,0,105000,0.2838,0.0154,0.2517,39319,2,156229,0.2517,0.0000
74.01,0.9900,29803,0,105000,0.2838,0.0154,0.2661,41571,1,156229,0.2661,0.0000
74.51,0.9900,29803,0,105000,0.2838,0.0154,0.2294,35842,2,156229,0.2294,0.0000
75.01,0.9900,29803,0,105000,0.2838,0.0154,0.1938,30273,1,156229,0.1938,0.0000
75.51,0.9798,29922,0,105000,0.2850,0.0185,0.2300,35925,1,156229,0.2300,0.0000
76.01,0.9402,37648,0,105000,0.3586,0.9829,0.2300,35925,1,156229,0.2300,0.0000
76.51,0.9402,37648,0,105000,0.3586,0.9829,0.2300,35925,1,156229,0.2300,0.0000
77.01,0.9411,35607,0,105000,0.3391,0.9876,0.2449,38257,1,156229,0.2449,0.0000
77.51,0.9415,31355,0,105000,0.2986,0.0209,0.2668,41686,1,156229,0.2668,0.0000
78.01,0.9415,31355,0,105000,0.2986,0.0209,0.2668,41686,1,156229,0.2668,0.0000
78.51,0.9727,33405,0,105000,0.3181,0.9910,0.2247,35108,1,156229,0.2247,0.0000
79.01,0.9727,33405,0,105000,0.3181,0.9910,0.2247,35108,1,156229,0.2247,0.0000
79.51,0.9731,33410,0,105000,0.3182,0.9854,0.2247,35108,1,156229,0.2247,0.0000
80.01,0.9739,33325,0,105000,0.3174,0.9905,0.2173,33956,1,156229,0.2173,0.0000
80.51,0.9744,33379,0,105000,0.3179,0.0212,0.2541,39692,1,156229,0.2541,0.0000
81.01,0.9744,33379,0,105000,0.3179,0.0212,0.2378,37151,1,156229,0.2378,0.0000
81.51,0.9744,33379,0,105000,0.3179,0.0212,0.2378,37151,1,156229,0.2378,0.0000
82.01,0.9619,31038,0,105000,0.2956,0.9888,0.2018,31528,1,156229,0.2018,0.0000
82.51,0.9926,30933,0,105000,0.2946,0.0198,0.2386,37284,2,156229,0.2386,0.0000
83.01,0.9926,30933,0,105000,0.2946,0.0198,0.2290,35781,1,156229,0.2290,0.0000
83.51,0.9926,30933,0,105000,0.2946,0.0198,0.2075,32416,1,156229,0.2075,0.0000
84.01,0.9926,30933,0,105000,0.2946,0.0198,0.2075,32416,1,156229,0.2075,0.0000
84.51,0.9797,25267,0,105000,0.2406,0.9738,0.2013,31447,1,156229,0.2013,0.0000
85.01,0.9805,29708,0,105000,0.2829,0.9860,0.2302,35971,1,156229,0.2302,0.0000
85.51,0.9805,29708,0,105000,0.2829,0.9860,0.2305,36018,2,156229,0.2305,0.0000
86.01,0.9811,20948,0,105000,0.1995,0.0201,0.1943,30361,2,156229,0.1943,0.0000
86.51,0.9804,30809,0,105000,0.2934,0.9923,0.1851,28914,1,156229,0.1851,0.0000
87.01,0.9804,30809,0,105000,0.2934,0.9923,0.2005,31326,1,156229,0.2005,0.0000
87.51,0.9808,25325,0,105000,0.2412,0.9740,0.2005,31326,1,156229,0.2005,0.0000
88.01,0.9817,26717,0,105000,0.2544,0.9889,0.1651,25788,1,156229,0.1651,0.0000
88.51,0.9823,26565,0,105000,0.2530,0.9772,0.1651,25788,1,156229,0.1651,0.0000
89.01,0.9830,30945,0,105000,0.2947,0.9865,0.1651,25788,1,156229,0.1651,0.0000
89.51,0.9830,30945,0,105000,0.2947,0.9865,0.2014,31463,1,156229,0.2014,0.0000
90.01,0.9836,29957,0,105000,0.2853,0.9817,0.1952,30494,1,156229,0.1952,0.0000
90.51,0.9842,30166,0,105000,0.2873,0.9835,0.1954,30534,1,156229,0.1954,0.0000
91.01,0.9849,24588,0,105000,0.2342,0.0127,0.1950,30464,1,156229,0.1950,0.0000
91.51,0.9819,26706,0,105000,0.2543,0.0275,0.1950,30464,1,156229,0.1950,0.0000
92.01,0.9766,35257,0,105000,0.3358,0.9788,0.1950,30464,1,156229,0.1950,0.0000
92.51,0.9775,29695,0,105000,0.2828,0.0186,0.2300,35934,1,156229,0.2300,0.0000
93.01,0.9775,29695,0,105000,0.2828,0.0186,0.2290,35775,1,156229,0.2290,0.0000
93.51,0.9775,29695,0,105000,0.2828,0.0186,0.2294,35832,2,156229,0.2294,0.0000
94.01,0.9775,29695,0,105000,0.2828,0.0186,0.2011,31417,2,156229,0.2011,0.0000
94.51,0.9494,24096,0,105000,0.2295,0.0125,0.1795,28045,1,156229,0.1795,0.0000
95.01,0.9038,32871,0,105000,0.3131,0.9545,0.2219,34663,1,156229,0.2219,0.0000
95.51,0.9038,32871,0,105000,0.3131,0.9545,0.2219,34663,1,156229,0.2219,0.0000
96.01,0.9053,27798,0,105000,0.2647,0.9857,0.2090,32646,1,156229,0.2090,0.0000
96.51,0.9059,33301,0,105000,0.3172,0.9901,0.2090,32646,1,156229,0.2090,0.0000
97.01,0.9470,37536,0,105000,0.3575,0.9892,0.2090,32646,1,156229,0.2090,0.0000
97.51,0.9470,37536,0,105000,0.3575,0.9892,0.2443,38159,1,156229,0.2443,0.0000
98.01,0.9470,37536,0,105000,0.3575,0.9892,0.2084,32558,1,156229,0.2084,0.0000
98.51,0.9470,37536,0,105000,0.3575,0.9892,0.2084,32558,1,156229,0.2084,0.0000
99.01,0.9475,27643,0,105000,0.2633,0.9876,0.1796,28059,1,156229,0.1796,0.0000
99.51,0.9481,32104,0,105000,0.3058,0.9836,0.1796,28059,1,156229,0.1796,0.0000
100.01,0.9488,34347,0,105000,0.3271,0.9903,0.1796,28059,1,156229,0.1796,0.0000
100.51,0.9494,29848,0,105000,0.2843,0.0128,0.1796,28059,1,156229,0.1796,0.0000
101.01,0.9240,38715,0,105000,0.3687,0.9888,0.2516,39314,1,156229,0.2516,0.0000
101.51,0.9240,38715,0,105000,0.3687,0.9888,0.2516,39314,1,156229,0.2516,0.0000
102.01,0.9244,29018,0,105000,0.2764,0.0181,0.2161,33758,1,156229,0.2161,0.0000
102.51,0.9695,34912,0,105000,0.3325,0.9883,0.2161,33758,1,156229,0.2161,0.0000
103.01,0.9695,34912,0,105000,0.3325,0.9883,0.2161,33758,1,156229,0.2161,0.0000
103.52,0.9701,33736,0,105000,0.3213,0.9918,0.2267,35420,1,156229,0.2267,0.0000
104.02,0.9701,33736,0,105000,0.3213,0.9918,0.2193,34258,1,156229,0.2193,0.0000
104.52,0.9704,29324,0,105000,0.2793,0.0150,0.2193,34258,1,156229,0.2193,0.0000
105.02,0.9710,35054,0,105000,0.3338,0.0165,0.2636,41189,1,156229,0.2636,0.0000
105.52,0.9710,35054,0,105000,0.3338,0.0165,0.2636,41189,1,156229,0.2636,0.0000
106.02,0.9710,35054,0,105000,0.3338,0.0165,0.2636,41189,1,156229,0.2636,0.0000
106.52,0.9519,29551,0,105000,0.2814,0.0152,0.2138,33407,1,156229,0.2138,0.0000
107.02,0.9938,34691,0,105000,0.3304,0.9920,0.2561,40009,1,156229,0.2561,0.0000
107.52,0.9938,34691,0,105000,0.3304,0.9920,0.2561,40009,1,156229,0.2561,0.0000
108.02,0.9943,29178,0,105000,0.2779,0.0183,0.2252,35177,1,156229,0.2252,0.0000
108.52,0.9914,34946,0,105000,0.3328,0.9839,0.2252,35177,1,156229,0.2252,0.0000
109.02,0.9914,34946,0,105000,0.3328,0.9839,0.2252,35177,1,156229,0.2252,0.0000
109.52,0.9921,33710,0,105000,0.3210,0.9859,0.2271,35473,1,156229,0.2271,0.0000
110.02,0.9921,33710,0,105000,0.3210,0.9859,0.2271,35473,1,156229,0.2271,0.0000
110.52,0.9927,28138,0,105000,0.2680,0.0122,0.2555,39912,1,156229,0.2555,0.0000
111.02,0.9919,35950,0,105000,0.3424,0.9902,0.2557,39952,1,156229,0.2557,0.0000
111.52,0.9925,36007,0,105000,0.3429,0.0120,0.2557,39952,1,156229,0.2557,0.0000
112.02,0.9925,36007,0,105000,0.3429,0.0120,0.2696,42123,1,156229,0.2696,0.0000
112.52,0.9925,36007,0,105000,0.3429,0.0120,0.2410,37653,1,156229,0.2410,0.0000
113.02,0.9607,36057,0,105000,0.3434,0.9850,0.2703,42232,1,156229,0.2703,0.0000
113.52,0.9607,36057,0,105000,0.3434,0.9850,0.2703,42232,1,156229,0.2703,0.0000
114.02,0.9613,31408,0,105000,0.2991,0.9828,0.1988,31056,1,156229,0.1988,0.0000
114.52,0.9622,36926,0,105000,0.3517,0.9864,0.2713,42392,1,156229,0.2713,0.0000
115.02,0.9630,32520,0,105000,0.3097,0.0141,0.2398,37468,1,156229,0.2398,0.0000
115.52,0.9545,36624,0,105000,0.3488,0.9782,0.2398,37468,1,156229,0.2398,0.0000
116.02,0.9545,36624,0,105000,0.3488,0.9782,0.2398,37468,1,156229,0.2398,0.0000
116.52,0.9545,36624,0,105000,0.3488,0.9782,0.2380,37176,1,156229,0.2380,0.0000
117.02,0.9555,36449,0,105000,0.3471,0.9897,0.2380,37176,1,156229,0.2380,0.0000
117.52,0.9561,36699,0,105000,0.3495,0.9934,0.2380,37176,1,156229,0.2380,0.0000
118.02,0.9561,36699,0,105000,0.3495,0.9934,0.2743,42857,1,156229,0.2743,0.0000
118.52,0.9561,36699,0,105000,0.3495,0.9934,0.2743,42857,1,156229,0.2743,0.0000
119.02,0.9565,37881,0,105000,0.3608,0.9777,0.2460,38428,1,156229,0.2460,0.0000
119.52,0.9897,40177,0,105000,0.3826,0.9842,0.2460,38428,1,156229,0.2460,0.0000
120.02,0.9897,40177,0,105000,0.3826,0.9842,0.2610,40772,1,156229,0.2610,0.0000
120.52,0.9897,40177,0,105000,0.3826,0.9842,0.2251,35160,1,156229,0.2251,0.0000
121.02,0.9897,40177,0,105000,0.3826,0.9842,0.1941,30328,1,156229,0.1941,0.0000
121.52,0.9904,30548,0,105000,0.2909,0.9828,0.2308,36063,1,156229,0.2308,0.0000
122.02,0.9913,35411,0,105000,0.3372,0.9847,0.2626,41018,2,156229,0.2626,0.0000
122.52,0.9920,29939,0,105000,0.2851,0.0154,0.2626,41018,2,156229,0.2626,0.0000
123.02,0.9920,29939,0,105000,0.2851,0.0154,0.2308,36053,1,156229,0.2308,0.0000
123.52,0.9603,35302,0,105000,0.3362,0.9926,0.2308,36053,1,156229,0.2308,0.0000
124.02,0.9603,35302,0,105000,0.3362,0.9926,0.2294,35842,1,156229,0.2294,0.0000
124.52,0.9607,32101,0,105000,0.3057,0.9896,0.2294,35842,1,156229,0.2294,0.0000
125.02,0.9607,32101,0,105000,0.3057,0.9896,0.2084,32552,1,156229,0.2084,0.0000
125.52,0.9621,36809,0,105000,0.3506,0.9834,0.2084,32552,1,156229,0.2084,0.0000
126.02,0.9626,35784,0,105000,0.3408,0.9834,0.2388,37310,1,156229,0.2388,0.0000
126.52,0.9626,35784,0,105000,0.3408,0.9834,0.2388,37310,1,156229,0.2388,0.0000
127.02,0.9626,35784,0,105000,0.3408,0.9834,0.2388,37310,1,156229,0.2388,0.0000
127.52,0.9641,35894,0,105000,0.3418,0.9848,0.2008,31377,1,156229,0.2008,0.0000
128.02,0.9641,35894,0,105000,0.3418,0.9848,0.2008,31377,1,156229,0.2008,0.0000
128.52,0.9649,36022,0,105000,0.3431,0.9835,0.2331,36415,1,156229,0.2331,0.0000
129.02,0.9649,36022,0,105000,0.3431,0.9835,0.2331,36415,1,156229,0.2331,0.0000
129.52,0.9658,35820,0,105000,0.3411,0.5182,0.2331,36415,1,156229,0.2331,0.0000
130.02,0.9304,35344,0,105000,0.3366,0.0514,0.2668,41680,1,156229,0.2668,0.0000
130.52,0.9304,35344,0,105000,0.3366,0.0514,0.2668,41680,1,156229,0.2668,0.0000
131.02,0.9304,35344,0,105000,0.3366,0.0514,0.2435,38048,1,156229,0.2435,0.0000
131.52,0.9821,32989,0,105000,0.3142,0.0495,0.2435,38048,1,156229,0.2435,0.0000
132.02,0.9423,40746,0,105000,0.3881,0.9847,0.2670,41707,1,156229,0.2670,0.0000
132.52,0.9428,35114,0,105000,0.3344,0.0152,0.2585,40386,1,156229,0.2585,0.0000
133.02,0.9428,35114,0,105000,0.3344,0.0152,0.2585,40386,1,156229,0.2585,0.0000
133.52,0.9428,35114,0,105000,0.3344,0.0152,0.2266,35404,1,156229,0.2266,0.0000
134.02,0.9847,33753,0,105000,0.3215,0.9850,0.2593,40504,1,156229,0.2593,0.0000
134.52,0.9854,33841,0,105000,0.3223,0.0177,0.2593,40504,1,156229,0.2593,0.0000
135.02,0.9432,32613,0,105000,0.3106,0.0533,0.2508,39180,1,156229,0.2508,0.0000
135.52,0.9432,32613,0,105000,0.3106,0.0533,0.2508,39180,1,156229,0.2508,0.0000
136.02,0.9432,32613,0,105000,0.3106,0.0533,0.2427,37918,1,156229,0.2427,0.0000
136.52,0.9432,32613,0,105000,0.3106,0.0533,0.2085,32566,1,156229,0.2085,0.0000
137.02,0.9432,32613,0,105000,0.3106,0.0533,0.2085,32566,1,156229,0.2085,0.0000
137.52,0.9834,26850,0,105000,0.2557,0.9774,0.1719,26860,1,156229,0.1719,0.0000
